\	zlehýnka–D	zlehounka–D						
	katalepsie–N	kataleptický–A						
\	vandl–N	vangl–N						
\	salnitr–N	sanytrový–A						
	vyhajat–V	vyhajínkovat–V						
\	pilníkářský–A	pilnikářský–A						
	Marokánka–N	marokánka–N						
	Lubomír–N	Luboš–N						
\	vřetánko–N	vřetánek–N						
	Benjamín–N	benjamín–N						
\	zchachařit–V	zchacharovat–V						
\	hřbet–N	řibet–N						
\	šifrant–N	šifrér–N						
\	desinfekce–N	dezinfekce–N						
\	kobliha–N	koblížek–N						
\	trajda–N	tranda–N						
\	podškrtnout–V	zdůraznit–V						
\	Horác–N	Horatius–N						
\	zumdlelý–A	zumdlený–A						
\	vahař–N	váhař–N						
	kulatý–A	kulaťounký–A						
\	zdálečí–D	zdalečí–D						
\	cimprlich–A	cimfrlich–D						
	zřídký–A	zřídkavý–A						
\	Adéla–N	délka–N						
	mocný–A	přemocný–A						
\	Tyrolsko–N	Tyrolka–N						
	Štajerák–N	štajerák–N						
\	Vladík–N	Vládínek–N						
\	záhřevný–A	záhřivný–A						
\	zkrucování–N	zkrutný–A						
\	vydrezírovat–V	vydrezovat–V						
\	popozítřek–N	popozítří–D						
\	vyslanectvo–N	vyslanstvo–N						
\	vyzývatel–N	vyzyvatel–N						
	kolegium–N	kolegiátní–A						
	porcelán–N	porculán–N						
\	přitahování–N	přítužný–A						
	laxans–N	laxativum–N						
\	zařehnit–V	zařehonit–V						
\	skřek–N	vzkřek–N						
\	zhloubí–D	hloub–N						
\	hmat–N	chmat–N						
\	spolupojištění–N	soupojištění–N						
\	předvčerejšek–N	předevčírek–N						
\	kalorimetr–N	kalorimetricky–D						
\	vekslář–N	vekslíř–N						
\	Španěl–N	Španihel–N						
\	forzando–D	forzato–D						
	Asýrie–N	Asyřan–N						
	věrolomný–AC	věrolomství–NC						
	Obrataň–N	obrataňský–A						
\	vrub–N	vroub–N						
	bukovina–N	Bukovina–N						
\	Arne–N	Arnošt–N						
	konev–N	konývka–N						
\	burský–A	Búr–N						
	ves–N	víska–N						
\	tlusťoch–N	tlusťouš–N						
\	Bohuš–N	Bohouš–N						
\	Stáňa–N	Stáníček–N						
\	rachejtle–N	rachomejtle–N						
\	vráteň–N	vrato–N						
	ubohý–A	přeubohý–A						
	August–N	august–N						
	loket–N	Loket–N						
\	nalevo–D	levý–A						
\	posesivní–A	posesívní–A						
\	martyrologie–NC	martyrologium–N						
\	lemovka–N	lemůvka–N						
	impresionismus–N	impresionistní–A						
	notes–N	notýsek–N						
\	Kubík–N	kubík–N						
\	ambrosiánský–A	ambroziánský–A						
	měditisk–N	měditiskař–N						
\	šplíchot–N	šplechtot–N						
\	zdarma–D	zadarmo–D						
	žena–N	ženulinka–N						
\	skromňounký–A	skromnince–D						
\	Anina–N	Anynka–N						
\	frygický–A	Frýg–N						
	Toledo–N	toledo–N						
\	scíplotina–N	chcíplotina–N						
\	výmluvník–N	vejmluvník–N						
\	šťuchnout–V	štuchnout–V						
\	přehršle–N	přehoušel–N						
	papá–N	papánek–N						
\	políčko–N	polátko–N						
\	rebelant–N	rebel–N						
\	trať–N	trata–N						
\	zvůr–N	zvor–N						
\	koks–N	kok–N						
	Borneo–N	bornejský–A						
\	všehochuť–NC	chuť–N						
\	návěst–N	návěští–N						
\	peroutka–N	peruť–N						
\	obléhatel–N	oblehatel–N						
\	zemanín–N	zeměnín–N						
\	dopola–D	polo–N						
\	ustrašený–A	ustrachovaný–A						
	chuť–N	choutka–N						
	Lhota–N	lhotský–A						
\	diskutér–N	diskutant–N						
\	plastičnost–N	plasticita–N						
\	Běta–N	Alžběta–N						
\	zavinout–V	vinout–V						
\	pletení–N	výplet–N						
\	sekret–N	krýt–V						
\	napovrch–D	povrch–N						
	dcera–N	dceř–N						
	Ludvík–N	Ludvika–N						
\	nablízku–D	blízký–A						
\	bezškodný–A	bezeškodný–A						
\	vozíčkář–N	vozač–N						
\	neznání–N	znání–N						
\	uranin–N	uraninit–N						
\	Cerber–N	Kerberos–N						
\	poéma–N	poema–N						
	pionýr–N	Pionýr–N						
\	šopa–N	šupna–N						
\	Květa–N	Květoslava–N						
\	vizmut–N	bismut–N						
\	třírohák–N	třírohý–A						
\	brlina–N	brlenka–N						
\	zmok–N	zmek–N						
\	věrolomný–AC	věrolomstvo–NC						
	Jiljí–N	jilský–A						
	vrátný–N	vrátenský–A						
	zničehonic–D	zničehožnic–D						
	Nantes–N	nantský–A						
\	ústenka–N	náustek–N						
\	šuhaj–N	šohajík–N						
\	pozdravit–V	uzdravit–V						
\	zajíšit–V	zajíškovat–V						
	čich–N	čuch–N						
\	kalifát–N	chalífát–N						
\	zatrápený–A	zatrackaný–A						
\	poscat–V	pochcat–V						
\	pěnkava–N	pinka–N						
	Mílek–N	mílek–N						
\	přepadlý–A	převislý–A						
\	rozvin–N	rozvoj–N						
\	Otilie–N	Otýlie–N						
	hluboký–A	přehluboký–A						
	tajemný–A	přetajemný–A						
	obec–N	obcička–N						
	vokál–N	vokalický–A						
\	Jára–N	Jaromír–N						
\	Trabzon–N	Trapezunt–N						
\	babi–N	bábi–N						
\	Frantík–N	frantík–N						
	otep–N	otýpka–N						
	Chuchle–N	chuchelský–A						
\	taxíkář–N	taxikář–N						
\	zlaťoučký–A	zlatičký–A						
\	hlaholice–N	glagolice–N						
\	křemenáč–N	křemeňák–N						
	zajíc–N	zajoch–N						
\	nezvěstný–A	neznámý–N						
\	výstřeší–N	vejstřeší–N						
\	genocidium–N	genocida–N						
\	zaslušný–A	záslušný–A						
\	proplet–N	průplet–N						
\	vystříklý–A	vystřiklý–A						
	Lukullus–N	lukulský–A						
\	pooperační–A	pooperativní–A						
\	žalný–A	želno–D						
	degrese–N	degresívní–A						
\	Rozina–N	Rózička–N						
	paralaxa–N	paralaktický–A						
\	fantasmagorie–N	fantazmagorie–NC						
\	perseverace–N	perseverance–N						
	včerejšek–N	včírek–N						
\	zpovědnice–N	zpovědlnice–N						
\	mlsoun–N	mlsout–N						
\	zmanout–V	zmáhnout–V						
\	Turkmen–N	Turkménie–N						
\	úkradný–A	úkradmo–D						
	Pražan–N	pražan–N						
\	zdvořák–N	zdvořilec–N						
\	řevnivost–N	soupeřství–N						
	mnohý–A	přemnohý–N						
\	brýle–N	brejličky–N						
\	trandat–V	trajdat–V						
\	paladin–N	palatin–N						
\	kaloun–N	tkaloun–N						
\	konzumpce–N	konsumpce–N						
\	ofáborovaný–A	ofábořený–A						
\	šintoismus–N	šintó–N						
\	štítník–N	štítonoš–NC						
\	vádrle–N	vadrle–N						
\	franko–D	franco–D						
\	činovať–N	činovatina–N						
\	studna–N	studeň–N						
	všude–D	všade–D						
\	vydejřit–V	vydýřit–V						
\	smečka–N	smeč–N						
\	spahi–N	sipáhí–N						
\	setba–N	satba–N						
	jachting–N	jachtink–N						
	dívka–N	děvenka–N						
\	uškrouhnout–V	uškrouknout–V						
	smůla–N	smola–N						
	vichor–N	vichorec–N						
\	drabant–N	trabant–N						
\	pakatel–N	bagatel–N						
\	chór–N	chorus–N						
\	výlevka–N	výlivka–N						
\	Fénicie–N	foinický–A						
\	potažmo–D	potahmo–D						
\	goblén–N	gobelín–N						
\	skřečet–V	skřehotat–V						
\	řezání–N	řez–N						
\	ruláda–N	roláda–N						
	ječmínek–N	Ječmínek–N						
\	Véna–N	Venca–N						
	Zálezly–N	zálezelský–A						
\	výslad–N	výslaz–N						
\	šulit–V	žulit–V						
	zajíc–N	zajouch–N						
\	Brňan–N	Brňák–N						
\	Lotar–N	Lothar–N						
	Praha–N	pražský–A						
	Bordeaux–N	bordeaux–N						
	Ruda–N	Rudýnek–N						
\	větérek–N	větérec–N						
\	příst–V	popředu–D						
\	Bosňák–N	Bosna–N						
\	přisání–N	přísavný–A						
	Gobi–N	gobijský–A						
\	obžera–N	ožera–N						
\	visuální–A	vizuální–A						
\	čáranec–N	čmáranec–N						
\	podpaží–N	podpaždí–N						
	parasympatikus–N	parasympatický–AC						
\	mokřaď–N	mokřad–N						
\	stěží–D	stíží–D						
	imobilie–N	imobilární–A						
\	zchytřet–V	zchytrat–V						
\	obruba–N	ovruba–N						
\	vidrholec–N	vídrholec–N						
\	pikat–V	pikolovat–V						
\	bandur–N	bandor–N						
\	vykulit–V	vykoulit–V						
\	vojvoda–N	vojevoda–N						
	pavlač–N	pavláčka–N						
\	mišuge–A	mešuge–A						
\	Gbely–N	Kbely–N						
\	rafije–N	rafika–N						
\	zbůjce–N	zbojce–N						
\	vagant–N	vakant–N						
	Kašpar–N	kašpar–N						
	Cecílie–N	Cecilka–N						
\	vřetenky–N	vřetenovky–N						
	bosý–A	bosky–D						
\	stříž–N	střiž–N						
\	bandoneon–N	bandonium–N						
	mnohý–A	přemnohý–A						
\	vochlírna–N	vochlovna–N						
\	průnik–N	pronik–N						
\	pérový–A	perový–A						
\	kupole–N	kopule–N						
\	hlášení–N	hlásný–A						
\	dokola–D	kolo–N						
	medník–N	Medník–N						
\	šátrat–V	šárat–V						
\	budžet–N	budget–N						
\	rumplovat–V	ramplovat–V						
\	zpráchnivět–V	zpráchnilý–A						
\	řádek–N	řada–N						
	tuleň–N	tulení–A						
\	zloduch–NC	zlejduch–N						
\	Moldavsko–N	Moldávie–N						
	Prajz–N	prajzský–A						
\	uran–N	Uran–N						
	Švýcar–N	Švejcar–N						
	Čína–N	čínský–A						
\	zparchantělý–A	zpanchartělý–A						
\	kůra–N	kora–N						
\	stojací–A	vstoje–D						
	předkomora–N	předkomůrka–N						
\	vstoupit–V	vystoupit–V						
	také–D	taky–D						
	kroužek–N	kroužkovitý–A						
\	ofsajd–N	offside–N						
\	půlměsíc–N	půlměsíčkovitý–AC						
	kapku–D	kapinku–D						
\	vrap–N	vrápka–N						
	míca–N	micka–N						
\	průzkum–N	prozkum–N						
\	vypuklý–A	vypouklý–A						
\	panket–N	pangejt–N						
\	vagotonie–N	vagotonik–N						
\	ňuma–N	ňouma–N						
	krátký–A	kraťounký–A						
	Habrůvka–N	habrůvecký–A						
\	vidlicovitý–A	vidličnatý–A						
	Damašek–N	damašek–N						
	přepětí–N	přepěťový–A						
\	vývrat–N	vývrať–N						
\	zakvadlat–V	zakvádlovat–V						
\	dřevořez–NC	dřevořezbářství–NC						
	Skopje–N	skopský–A						
\	půlkilo–N	půlkilovka–N						
	Herkules–N	herkules–N						
\	virčaft–N	virčoft–N						
\	patronance–N	patronace–N						
\	direktorát–N	direktoriát–N						
	ostrý–A	přeostrý–A						
	jednoruký–A	jednoručka–N						
\	cukrátko–N	cukrle–N						
\	úkrop–N	oukrop–N						
\	průlom–N	prolom–N						
\	vyhublý–A	vyhubělý–A						
\	vyvřeskovat–V	vybřeskovat–V						
\	bezesporný–A	bezesporu–D						
	embryo–N	embryonální–A						
\	korpus–N	corpus–N						
\	vysměvačný–A	výsměvný–A						
\	sdostatek–D	dostatek–N						
\	mateřídouška–N	mateří–A						
	lože–N	lůžko–N						
	Fortuna–N	fortuna–N						
	Olomouc–N	Olomoučan–N						
\	vydrovina–N	vydřina–N						
	odkdy–D	odekdy–D						
\	šmirgl–N	šmirglpapír–N						
	Řehoř–N	Řehůřek–N						
\	polský–A	Polsko–N						
\	znenadála–D	znenadále–D						
	libido–N	libidinózní–A						
	Goliáš–N	goliáš–N						
\	Pavlína–N	Pavel–N						
\	zpomaloučka–D	zpomalounka–D						
\	zarděnky–N	zardělky–N						
\	gema–N	gemma–N						
\	Vilím–N	Vilém–N						
\	hrůbkovací–A	hrobkovací–A						
\	sajka–N	sajga–N						
	velbloudě–N	velblouďátko–N						
	Mexiko–N	Mexikán–N						
	Uher–N	Uhry–N						
	ukrutný–A	přeukrutný–A						
\	hašé–N	haše–N						
\	pokradmý–A	pokradmu–D						
\	Ir–N	Irčan–N						
\	verštat–N	verkštat–N						
	Robinson–N	robinson–N						
\	ponenáhlý–A	poznenáhlý–A						
\	zvenčí–D	zvenka–D						
\	Bláža–N	Blažka–N						
\	Humenné–N	humenský–A						
\	polír–N	palír–N						
\	Zlicko–N	Zličan–N						
\	dampr–N	dumper–N						
\	bezezvučný–A	bezzvuký–A						
\	bezmračný–A	bezmraký–A						
\	střapec–N	třapec–N						
	Otakar–N	Otokar–N						
\	kapský–A	Kapsko–N						
\	lumpenproletariát–NC	lumpenproletář–NC						
\	Ital–N	Itálie–N						
\	vídeňátko–N	vídenče–N						
\	vyvoslit–V	vyoslit–V						
	Pisa–N	pisánský–A						
	rek–N	rekovný–A						
\	průsek–N	průseč–N						
\	vařeka–N	vařejka–N						
	Fatra–N	fatranský–A						
\	pragovka–N	Pragovka–N						
\	zrníčkovitý–A	zrnečkovitý–A						
\	Olina–N	Oluška–N						
\	semhle–D	sem–D						
\	přívěsek–N	přívěšek–N						
\	zpolodarma–D	zpolodarmo–D						
\	čechman–NC	čerchmant–N						
\	Dněpr–N	Dněprostroj–N						
\	Velká–N	Velkobrit–N						
	nejen–D	nejenom–D						
\	Sáša–N	Saša–N						
\	domra–N	dombra–N						
	kóma–N	komatózní–A						
\	čúcha–N	čucha–N						
\	vyhubělý–A	vyhubenělý–A						
	povětšině–D	povětšinou–D						
	vlaštovka–N	vlašťověnka–N						
	Budulínek–N	budulínek–N						
\	prďoch–N	prďola–N						
\	šprček–N	šprtek–N						
\	manýrismus–N	manierismus–N						
	sněžka–N	Sněžka–N						
	Carrara–N	kararský–A						
	prsť–N	prstka–N						
\	Tonča–N	Tonda–N						
\	bystrozrak–N	bystrozrace–D						
\	otýpka–N	otépka–N						
\	musulman–NC	muslim–N						
\	vařečka–N	vařeka–N						
	Galilea–N	galilejský–A						
\	vanilka–N	vanilie–N						
\	nožíř–N	nožař–N						
\	vardejn–N	vardajn–N						
\	přitlačování–N	přítlačný–A						
\	provinční–A	provincionální–A						
\	Arab–N	Arábie–N						
\	napjatý–A	napatý–A						
\	včela–N	včála–N						
	žežulka–N	žežhulenka–N						
\	zestrýcovatět–V	zestrejcovatět–V						
\	nezpůsob–N	způsob–N						
\	knoflíkářství–N	knoflikářství–N						
\	spáječka–N	spájedlo–N						
\	lézt–V	mizet–V						
\	Olda–N	Oldra–N						
	střelit–V	střelný–A						
	krátký–A	překrátký–A						
	Mirek–N	Mírek–N						
\	skrovňoučký–A	skrovničce–D						
\	brusírna–N	brousírna–N						
	švec–N	ševčík–N						
\	semlbába–NC	zemlbába–NC						
\	tarantela–N	tarantula–N						
\	špagát–N	špakát–N						
\	konsola–N	konzola–N						
\	vyškeřit–V	vyskeřit–V						
\	troška–N	trošininku–D						
	Japonka–N	japonka–N						
	business–N	byznys–N						
\	vzkřek–N	vzkřekat–V						
\	pinseta–N	pinzeta–N						
	whisky–N	viska–N						
	Petrohrad–NC	petrohradský–A						
\	srbochorvatský–A	srbocharvátský–AC						
\	klot–N	glot–N						
\	usmrcení–N	smrticí–A						
\	imperiální–A	impérium–N						
\	udomácnět–V	zdomácnět–V						
\	učnice–N	učníček–N						
\	rameno–N	rámě–N						
\	urláb–N	urlaub–N						
\	říjiště–N	říjenisko–N						
\	žahavka–N	žehavka–N						
	hon–N	honem–D						
\	zmužilý–A	zmužný–A						
	potřeba–D	potřebí–D						
\	lůza–N	luza–N						
	Jagello–N	jagellonský–A						
\	kozelec–N	kotrmelec–N						
\	veverčina–N	veveřina–N						
\	zarovno–D	zárovno–D						
\	vblízku–D	vblízce–D						
\	srdíčko–N	srdečkový–A						
	žábra–N	žaberní–A						
\	záplatář–N	záplatkář–N						
\	neumělec–N	umělec–N						
\	Teodor–N	Theodor–N						
	Španěl–N	španěl–N						
\	olizovat–V	oblizovat–V						
	Sparťan–N	sparťan–N						
	seraf–N	serafín–N						
\	kolíbavka–N	kolébavka–N						
\	vojáčkování–N	vojáčkovství–N						
\	Róza–N	Rozina–N						
\	trajdat–V	trandat–V						
	laskavý–A	přelaskavý–A						
\	habroví–N	habří–A						
\	zakaňkat–V	zakančit–V						
\	hlášení–N	hlásný–N						
	kontribuce–N	kontribučenský–A						
	Kuba–N	kuba–N						
	mládí–N	mlází–N						
\	bezzvuký–A	bezezvučný–A						
	zkysnout–V	zkejsnout–V						
\	Vilím–N	Viléma–N						
	Mimoň–N	mimoňský–A						
\	zakřivený–A	zakřivlý–A						
\	porta–N	borta–N						
\	zlehýnka–D	zlehoučka–D						
\	zmlada–D	zmládí–D						
	Konstantinopol–N	konstantinopolský–A						
	héros–N	heroický–A						
\	velkokavárna–NC	kavárna–N						
\	Don–N	donchuán–N						
	Tokaj–N	tokajské–N						
\	vřeteno–N	vřeteň–N						
\	zdravkat–V	zdrávkat–V						
	Zdeňka–N	Zdenčinka–N						
\	askorbinový–A	askorbový–A						
\	sejp–N	sejf–N						
\	vtipkář–N	vtipkař–N						
	veselohra–NC	veseloherník–NC						
\	léč–N	leč–N						
\	ještěrka–N	ještěřice–N						
	Katy–N	Katinka–N						
\	vysekávat–V	vysíkat–V						
	proces–N	procesuální–A						
	Yorkshire–N	yorkshirský–A						
\	zibák–N	zhybák–N						
\	vězeň–N	vězníček–N						
	pápěra–N	pápěří–N						
\	příměří–N	příměrný–A						
\	procentuální–A	percentuální–A						
	žlab–N	žlíbek–N						
\	panket–N	pankejt–N						
\	zafajčit–V	zafajfčit–V						
\	šach–N	šachmat–N						
\	vřeténko–N	vřetánko–N						
\	lipid–N	lipoid–N						
	koncert–N	koncertantní–A						
\	nokturno–N	nocturno–N						
\	xenofontský–A	xenofontovský–A						
	Zuzka–N	zuzka–N						
\	adopce–N	adoptace–N						
	žakár–N	žakarový–A						
\	zlomený–A	zlom–N						
	horák–N	Horák–N						
\	sobec–N	sobík–N						
\	nyčko–D	nynčko–D						
\	Mefisto–N	Mefistofeles–N						
\	zoufalý–A	zoufalivý–A						
\	alpinum–N	alpínum–N						
\	škodný–A	škůdný–A						
\	Říp–N	Řipsko–N						
\	zemljanka–N	zemlanka–N						
	černokněz–NC	černokněžný–AC						
\	miláček–N	milánek–N						
\	Svata–N	Svatopluk–N						
\	Jarda–N	Jarča–N						
	substance–N	substanciální–A						
\	přeprat–V	vyprat–V						
\	zášeří–N	zášer–N						
\	bohopustý–A	bohapustý–A						
\	zvířena–N	zvěřena–N						
\	proteid–N	protein–N						
\	přivalit–V	přimáčknout–V						
\	víno–N	vinný–A						
	Praha–N	Pražan–N						
	Lužice–N	Lužičan–N						
	olivín–N	olivinický–A						
\	florén–N	florin–N						
	valdhorna–N	valdhornista–N						
	deminutivum–N	diminutivní–A						
\	rychloupínací–A	upínač–N						
	onomatopoie–N	onomatopoion–N						
\	závrativý–A	závrať–N						
\	štrozok–N	štrúzok–N						
\	chebule–N	kebule–N						
\	primisima–D	prima–D						
\	první–A	prvý–A						
	Otýlie–N	Otylka–N						
	tuberkulin–N	tuberkulínový–A						
\	čvachtanice–N	čmachtanice–N						
	šnurbart–N	šnurbártek–N						
\	průstřih–N	prostřih–N						
\	hlaholský–A	glagolský–A						
\	zármutný–A	zarmutlivý–A						
\	zákolník–N	zákolesník–N						
\	bílkovina–N	bílkovitý–A						
\	perlička–N	perlinka–N						
\	welterový–A	velterový–A						
	plena–N	plína–N						
\	drmolit–V	žmoulat–V						
	Plzeň–N	plzeňské–N						
\	Durynk–N	Durynsko–N						
	Celestin–A	celestin–N						
	šlápota–N	šlápůtka–N						
\	plnokrevník–N	krevnatý–A						
\	věrohodný–AC	víryhodný–A						
\	půst–N	post–N						
\	ekvátor–N	ekvatoriální–A						
\	pocestní–None	pocestný–N						
	Hellas–N	Helada–N						
	tramp–N	tremp–N						
\	první–A	prvoligový–AC						
	hlína–N	hlinitý–A						
	konfese–N	konfesijní–A						
	jatky–N	jatecký–A						
\	žihavka–N	žíhavka–N						
	Provence–NC	Provensálec–N						
\	škadrona–N	švadrona–N						
\	deminutivum–N	diminutivum–N						
	štěrkopísek–NC	štěrkopískovna–NC						
	pahýl–N	pahejl–N						
	fabrika–N	fabričný–A						
\	vonidlo–N	voňadlo–N						
\	ostroh–N	ostrožský–A						
\	dělbuch–N	dělobuch–N						
\	kreosot–N	kreozot–N						
\	řimbuch–N	řimbuk–N						
\	lucina–N	lucerka–N						
\	konsistence–N	konzistence–N						
\	perzekuce–N	persekuce–N						
\	manšestr–N	manžestr–N						
	Vašek–N	vašek–N						
	čichat–V	čuchat–V						
\	buntovat–V	bantovat–V						
\	jehněčí–A	jehněcí–A						
\	žvástat–V	žvastat–V						
	biják–N	bijásek–N						
\	kožkář–N	kůžkař–N						
\	zloduch–NC	zlýduch–N						
\	toreador–N	torero–N						
\	zpovšechnět–V	zobecnět–V						
\	vrčivý–A	vrčavý–A						
\	vejpůl–D	vejpůli–D						
	hořet–V	přihořívat–V						
	vřískat–V	vřesknout–V						
\	expositura–N	expozitura–N						
\	průsvit–N	prosvit–N						
\	prostup–N	průstup–N						
	mýto–N	mýtský–A						
	Oxford–N	oxford–N						
	Xantipa–N	xantipa–N						
	Magdaléna–N	Magdalenka–N						
\	pronajímatel–N	pronájemce–N						
\	drčet–V	řinčet–V						
	slípka–N	slépka–N						
\	vřeteň–N	vřeten–N						
\	konsekvence–N	následek–N						
\	vinš–N	vinč–N						
\	krápěj–N	krápě–N						
	klih–N	klíh–N						
\	ústavověrec–NC	ústavověrný–AC						
\	sekat–V	kat–N						
\	zpovlovna–D	zpovolna–D						
\	obtisk–N	otisk–N						
\	mýdlo–N	mejdlíčko–N						
\	jaktěživ–A	jakživ–A						
\	zrabiátnět–V	zrabiátnit–V						
\	okap–N	odkap–N						
\	Blata–N	blata–N						
	mladý–A	mladičký–A						
\	šejk–N	šejch–N						
\	vydřepět–V	vydřepávat–V						
\	špíž–N	spíž–N						
	Pacifik–N	pacifik–N						
	voští–N	voštinatý–A						
	moci–V	roznemoci–V						
\	pernatý–A	perný–A						
\	záhumní–A	záhumenní–A						
	vráska–N	vraštička–N						
\	tarantela–N	tarantule–N						
\	ajznpoňák–N	ajznboňák–N						
\	separát–N	parátní–A						
\	Frís–N	Fries–N						
\	ušklíbavý–A	ušklebavý–A						
\	farce–N	fars–N						
	Čerkes–N	čerkeský–A						
\	knihkupec–NC	kupectvo–N						
\	vozataj–N	vozotaj–N						
\	začoudlý–A	začmoudlý–A						
	omeleta–N	amoleta–N						
	pompa–N	pompézní–A						
	Janek–N	janek–N						
\	mytický–A	mythický–A						
\	slovenikum–N	slovacikum–N						
	budget–N	budžet–N						
\	zápinka–N	zápěnka–N						
	Rakousko–N	Rakušan–N						
\	zaškvěknout–V	zaškviknout–V						
\	slunečník–N	sluník–N						
	Boulogne–N	bouloňský–A						
	satyriasis–N	satyriáza–N						
\	lakovna–N	lakýrna–N						
	Austrálie–N	Australan–N						
	závěť–N	závětný–A						
	veselý–A	převeselý–A						
	Ferda–N	Ferdyš–N						
\	odstup–N	ústup–N						
	Titán–N	titán–N						
	mystérium–N	mystérie–N						
\	tabló–N	tablo–N						
\	horký–A	horkovzdušný–AC						
\	přesypávání–N	přesypný–A						
	tropiko–N	tropikal–N						
\	existenciální–A	existencionální–A						
\	Antikrist–N	Antichrist–N						
\	pořízek–N	pořez–N						
\	začoudlý–A	začmudlý–A						
\	urbární–A	urbariálný–A						
\	vinkl–N	vingl–N						
\	Slovák–N	Slovena–N						
\	průkop–N	prokop–N						
	Madrás–N	madras–N						
\	provincialismus–N	provinční–A						
\	hradec–N	hradecký–A						
\	pobručovat–V	pobručívat–V						
\	supremace–N	supremacie–N						
	prsa–N	prsíčka–N						
	syřiště–N	syřišťový–A						
\	vybíjený–A	vybíjaný–A						
