	TRYING TO APPLY RULE N-ista --> N-ismus
	  abolicionista --> abolicionismus
	  absolutista --> absolutismus
	  aktivista --> aktivismus
	  altruista --> altruismus
	  animista --> animismus
	  antikomunista --> antikomunismus
	  ateista --> ateismus
	  autista --> autismus
	  automobilista --> automobilismus
	  baptista --> baptismus
	  buddhista --> buddhismus
	  dadaista --> dadaismus
	  darwinista --> darwinismus
	  defétista --> defétismus
	  deista --> deismus
	  determinista --> determinismus
	  egoista --> egoismus
	  evolucionista --> evolucionismus
	  exhibicionista --> exhibicionismus
	  expresionista --> expresionismus
	  extremista --> extremismus
	  extrémista --> extrémismus
	  fašista --> fašismus
	  feminista --> feminismus
	  fetišista --> fetišismus
	  futurista --> futurismus
	  hinduista --> hinduismus
	  humanista --> humanismus
	  iluzionista --> iluzionismus
	  impresionista --> impresionismus
	  izolacionista --> izolacionismus
	  judaista --> judaismus
	  kariérista --> kariérismus
	  kolektivista --> kolektivismus
	  kolorista --> kolorismus
	  komunista --> komunismus
	  konformista --> konformismus
	  lobbista --> lobbismus
	  manýrista --> manýrismus
	  marxista --> marxismus
	  masochista --> masochismus
	  merkantilista --> merkantilismus
	  militarista --> militarismus
	  modernista --> modernismus
	  monetarista --> monetarismus
	  monoteista --> monoteismus
	  nacista --> nacismus
	  negativista --> negativismus
	  neofašista --> neofašismus
	  neonacista --> neonacismus
	  nihilista --> nihilismus
	  nudista --> nudismus
	  okultista --> okultismus
	  oportunista --> oportunismus
	  optimista --> optimismus
	  panteista --> panteismus
	  parašutista --> parašutismus
	  perfekcionista --> perfekcionismus
	  pesimista --> pesimismus
	  polyteista --> polyteismus
	  populista --> populismus
	  postmodernista --> postmodernismus
	  pozitivista --> pozitivismus
	  protekcionista --> protekcionismus
	  purista --> purismus
	  rasista --> rasismus
	  reformista --> reformismus
	  relativista --> relativismus
	  revizionista --> revizionismus
	  sadista --> sadismus
	  separatista --> separatismus
	  solipsista --> solipsismus
	  spiritista --> spiritismus
	  taoista --> taoismus
	  terorista --> terorismus
	  urbanista --> urbanismus
	  utilitarista --> utilitarismus
	  utrakvista --> utrakvismus
	  šovinista --> šovinismus
	  žurnalista --> žurnalismus
	TRYING TO APPLY RULE N-ik --> N-ika
	  Angelik --> Angelika
	  Dominik --> Dominika
	  Erik --> Erika
	  Malik --> Malika
	  analytik --> analytika
	  aritmetik --> aritmetika
	  astrofyzik --> astrofyzika
	  aviatik --> aviatika
	  avionik --> avionika
	  balistik --> balistika
	  batik --> batika
	  biofyzik --> biofyzika
	  biotronik --> biotronika
	  botanik --> botanika
	  diagnostik --> diagnostika
	  didaktik --> didaktika
	  dietetik --> dietetika
	  dogmatik --> dogmatika
	  dramatik --> dramatika
	  elektroakustik --> elektroakustika
	  elektronik --> elektronika
	  elektrotechnik --> elektrotechnika
	  energetik --> energetika
	  erotik --> erotika
	  estetik --> estetika
	  etik --> etika
	  farmaceutik --> farmaceutika
	  fyzik --> fyzika
	  genetik --> genetika
	  geofyzik --> geofyzika
	  geopolitik --> geopolitika
	  grafik --> grafika
	  gramatik --> gramatika
	  heraldik --> heraldika
	  informatik --> informatika
	  keramik --> keramika
	  klasik --> klasika
	  klerik --> klerika
	  klinik --> klinika
	  kosmetik --> kosmetika
	  kritik --> kritika
	  kybernetik --> kybernetika
	  logik --> logika
	  logistik --> logistika
	  lyrik --> lyrika
	  magik --> magika
	  matematik --> matematika
	  mechanik --> mechanika
	  metafyzik --> metafyzika
	  metodik --> metodika
	  mimik --> mimika
	  mystik --> mystika
	  optik --> optika
	  plastik --> plastika
	  polemik --> polemika
	  politik --> politika
	  pragmatik --> pragmatika
	  praktik --> praktika
	  prognostik --> prognostika
	  protetik --> protetika
	  psychik --> psychika
	  psychotechnik --> psychotechnika
	  psychotik --> psychotika
	  psychotronik --> psychotronika
	  pyrotechnik --> pyrotechnika
	  radiotechnik --> radiotechnika
	  romantik --> romantika
	  rétorik --> rétorika
	  scholastik --> scholastika
	  statistik --> statistika
	  syntetik --> syntetika
	  systematik --> systematika
	  taktik --> taktika
	  technik --> technika
	  videotechnik --> videotechnika
	  zootechnik --> zootechnika
	  Špik --> Špika
	TRYING TO APPLY RULE N-log --> N-logie
	  alergolog --> alergologie
	  analog --> analogie
	  anesteziolog --> anesteziologie
	  antropolog --> antropologie
	  archeolog --> archeologie
	  astrolog --> astrologie
	  bakteriolog --> bakteriologie
	  biolog --> biologie
	  biotechnolog --> biotechnologie
	  cytolog --> cytologie
	  dendrolog --> dendrologie
	  dermatolog --> dermatologie
	  diabetolog --> diabetologie
	  dietolog --> dietologie
	  egyptolog --> egyptologie
	  ekolog --> ekologie
	  embryolog --> embryologie
	  endokrinolog --> endokrinologie
	  entomolog --> entomologie
	  epidemiolog --> epidemiologie
	  epistemolog --> epistemologie
	  etnolog --> etnologie
	  etolog --> etologie
	  etymolog --> etymologie
	  farmakolog --> farmakologie
	  filolog --> filologie
	  frenolog --> frenologie
	  futurolog --> futurologie
	  fyziolog --> fyziologie
	  gastroenterolog --> gastroenterologie
	  genealog --> genealogie
	  geolog --> geologie
	  gerontolog --> gerontologie
	  glaciolog --> glaciologie
	  grafolog --> grafologie
	  gynekolog --> gynekologie
	  hematolog --> hematologie
	  hepatolog --> hepatologie
	  herpetolog --> herpetologie
	  histolog --> histologie
	  homolog --> homologie
	  hydrogeolog --> hydrogeologie
	  ichtyolog --> ichtyologie
	  ideolog --> ideologie
	  imunolog --> imunologie
	  japanolog --> japanologie
	  kardiolog --> kardiologie
	  klimatolog --> klimatologie
	  komeniolog --> komeniologie
	  kosmolog --> kosmologie
	  kriminolog --> kriminologie
	  kryptolog --> kryptologie
	  kulturolog --> kulturologie
	  kynolog --> kynologie
	  meteorolog --> meteorologie
	  metodolog --> metodologie
	  metrolog --> metrologie
	  mikrobiolog --> mikrobiologie
	  mineralog --> mineralogie
	  muzikolog --> muzikologie
	  mykolog --> mykologie
	  mytolog --> mytologie
	  nefrolog --> nefrologie
	  neurobiolog --> neurobiologie
	  neurofyziolog --> neurofyziologie
	  neurolog --> neurologie
	  neuropatolog --> neuropatologie
	  neuropsycholog --> neuropsychologie
	  neuroradiolog --> neuroradiologie
	  numerolog --> numerologie
	  oceánolog --> oceánologie
	  oftalmolog --> oftalmologie
	  onkolog --> onkologie
	  ornitolog --> ornitologie
	  otorinolaryngolog --> otorinolaryngologie
	  paleoantropolog --> paleoantropologie
	  paleontolog --> paleontologie
	  parapsycholog --> parapsychologie
	  parazitolog --> parazitologie
	  patolog --> patologie
	  penolog --> penologie
	  planetolog --> planetologie
	  politolog --> politologie
	  pomolog --> pomologie
	  psycholog --> psychologie
	  radiobiolog --> radiobiologie
	  radiolog --> radiologie
	  revmatolog --> revmatologie
	  scientolog --> scientologie
	  seismolog --> seismologie
	  sexuolog --> sexuologie
	  sinolog --> sinologie
	  sociolog --> sociologie
	  speleolog --> speleologie
	  stomatolog --> stomatologie
	  sérolog --> sérologie
	  technolog --> technologie
	  teolog --> teologie
	  terminolog --> terminologie
	  toxikolog --> toxikologie
	  transplantolog --> transplantologie
	  traumatolog --> traumatologie
	  typolog --> typologie
	  ufolog --> ufologie
	  urolog --> urologie
	  virolog --> virologie
	  vulkanolog --> vulkanologie
	  zoolog --> zoologie
	TRYING TO APPLY RULE N-nom --> N-nomie
	  agronom --> agronomie
	  astronom --> astronomie
	  ekonom --> ekonomie
	  gastronom --> gastronomie
	  makroekonom --> makroekonomie
	  radioastronom --> radioastronomie
	  taxonom --> taxonomie
	TRYING TO APPLY RULE N-graf --> N-grafie
	  biograf --> biografie
	  choreograf --> choreografie
	  chromatograf --> chromatografie
	  chronograf --> chronografie
	  demograf --> demografie
	  echokardiograf --> echokardiografie
	  elektroencefalograf --> elektroencefalografie
	  elektrokardiograf --> elektrokardiografie
	  epigraf --> epigrafie
	  etnograf --> etnografie
	  fotograf --> fotografie
	  geograf --> geografie
	  holograf --> holografie
	  hydrograf --> hydrografie
	  kaligraf --> kaligrafie
	  kartograf --> kartografie
	  kinematograf --> kinematografie
	  kosmograf --> kosmografie
	  kryptograf --> kryptografie
	  krystalograf --> krystalografie
	  lexikograf --> lexikografie
	  litograf --> litografie
	  mamograf --> mamografie
	  oceánograf --> oceánografie
	  polygraf --> polygrafie
	  pornograf --> pornografie
	  scénograf --> scénografie
	  sonograf --> sonografie
	  telegraf --> telegrafie
	  tomograf --> tomografie
	  topograf --> topografie
	  typograf --> typografie
	TRYING TO APPLY RULE A-ný --> N-a
	  Dolný --> Dula (CHANGE: o -> u) 
	  Horný --> Hora
	  adresný --> adresa
	  blatný --> blata
	  bolný --> bola
	  bylinný --> bylina
	  bídný --> bída
	  bílkovinný --> bílkovina
	  cestný --> cesta
	  chmurný --> chmura
	  darebný --> dareba
	  drahný --> draha
	  dvojstranný --> dvojstrana
	  dvorný --> dvora
	  dvoustranný --> dvoustrana
	  dřevný --> dřeva
	  dřevinný --> dřevina
	  důvěrný --> důvěra
	  gramotný --> gramota
	  hmotný --> hmota
	  hnilobný --> hniloba
	  hrůzný --> hrůza
	  jazykovědný --> jazykověda
	  ješitný --> ješita
	  jiskrný --> jiskra
	  jízdný --> jízda
	  kapalinný --> kapalina
	  klopotný --> klopota
	  krutovládný --> krutovláda
	  krásný --> krása
	  květenný --> květena
	  křovinný --> křovina
	  ledvinný --> ledvina
	  levný --> leva
	  marný --> mara
	  masný --> masa
	  mikrovlnný --> mikrovlna
	  mizerný --> mizera
	  mrtvolný --> mrtvola
	  mrákotný --> mrákota
	  mírný --> míra
	  nedovtipný --> nedovtipa
	  negramotný --> negramota
	  nejednotný --> nejednota
	  nemluvný --> nemluva
	  nemotorný --> nemotora
	  nemravný --> nemrava
	  nemírný --> nemíra
	  nenasytný --> nenasyta
	  neposedný --> neposeda
	  nepotřebný --> nepotřeba
	  nerudný --> neruda
	  neshodný --> neshoda
	  nestvůrný --> nestvůra
	  nevýhodný --> nevýhoda
	  nevěrný --> nevěra
	  nezbedný --> nezbeda
	  nezpůsobný --> nezpůsoba
	  neúrodný --> neúroda
	  nečistotný --> nečistota
	  nicotný --> nicota
	  ničemný --> ničema
	  noblesný --> noblesa
	  norný --> nora
	  notný --> nota
	  nádherný --> nádhera
	  náhodný --> náhoda
	  nápodobný --> nápodoba
	  nápovědný --> nápověda
	  nápravný --> náprava
	  obdobný --> obdoba
	  obranný --> obrana
	  obžalobný --> obžaloba
	  obžerný --> obžera
	  ochotný --> ochota
	  ochranný --> ochrana
	  odvetný --> odveta
	  ohavný --> ohava
	  ohyzdný --> ohyzda
	  okrasný --> okrasa
	  oporný --> opora
	  ostudný --> ostuda
	  otravný --> otrava
	  parný --> para
	  pastvinný --> pastvina
	  pilný --> pila
	  pitvorný --> pitvora
	  pochvalný --> pochvala
	  podstatný --> podstata
	  pokorný --> pokora
	  pokoutný --> pokuta (CHANGE: ou -> u) 
	  potvorný --> potvora
	  potřebný --> potřeba
	  prostorný --> prostora
	  přesilný --> přesila
	  převýchovný --> převýchova
	  příhodný --> příhoda
	  přímluvný --> přímluva
	  přípravný --> příprava
	  přírodovědný --> přírodověda
	  přítulný --> přítula
	  příšerný --> příšera
