$	Kampan–N	Kampanův–N	POSSESSIVE
$	kemp–N	kampův–A	POSSESSIVE
+	Kariya–N	Kariyův–A	POSSESSIVE
+	Karlovjan–N	Karlovjanův–A	POSSESSIVE
$	Kazi–N	Kazin–N	POSSESSIVE
$	Kec–N	Kcův–A	POSSESSIVE
+	Kička–N	Kičkův–A	POSSESSIVE
+	Kyjevan–N	Kijevanův–A	POSSESSIVE
+	Kyrgyz–N	Kirgizův–A	POSSESSIVE
+	Klap–N	Klapův–A	POSSESSIVE
+	Klub–N	Klubův–A	POSSESSIVE
+	kompletátor–N	kompletátorův–A	POSSESSIVE
+	Konáš–N	Konášův–A	POSSESSIVE
+	kůň–N	koňův–A	POSSESSIVE
+	Kopčan–N	Kopčanův–A	POSSESSIVE
+	Kroječ–N	Kroječův–A	POSSESSIVE
+	lagerkomandant–N	lágrkomandantův–A	POSSESSIVE
+	Lena–N	Lenin–A	POSSESSIVE
$	lipotropní–A	lipotropin–N	POSSESSIVE
+	Ljuben–N	Ljubenův–A	POSSESSIVE
+	Lotofág–N	Lótofagův–A	POSSESSIVE
$	Lukáš–N	Lukin–N	POSSESSIVE
+	lev–N	lvův–A	POSSESSIVE
+	Mácha–N	Machův–A	POSSESSIVE
+	Máca–N	Macův–A	POSSESSIVE
+	Mahal–N	Mahalův–A	POSSESSIVE
+	Mohamed–N	Mahometův–A	POSSESSIVE
+	Máka–N	Makův–A	POSSESSIVE
+	Marcelino–N	Marcelinův–A	POSSESSIVE
+	máťuška–N	matuščin–A	POSSESSIVE
+	máťuška–N	maťuščin–A	POSSESSIVE
+	Mereckov–N	Mereckovův–A	POSSESSIVE
$	baronův–A	metabaronův–A	POSSESSIVE
$	hemoglobin–N	methemoglobin–N	POSSESSIVE
+	Mexík–N	Mexíkův–A	POSSESSIVE
$	globulin–N	mikroglobulin–N	POSSESSIVE
$	Milka–N	Milkin–N	POSSESSIVE
+	mílek–N	milkův–A	POSSESSIVE
+	Mirabaud–N	Mirabaudův–A	POSSESSIVE
$	mulla–N	mollův–A	POSSESSIVE
+	Montana–N	Montanaův–A	POSSESSIVE
+	Murail–N	Murailův–A	POSSESSIVE
+	Murai–N	Muraiův–A	POSSESSIVE
+	Murár–N	Murárův–A	POSSESSIVE
+	Murgač–N	Murgačův–A	POSSESSIVE
+	Mura–N	Murův–A	POSSESSIVE
+	Murzabajev–N	Murzabajevův–A	POSSESSIVE
+	Normina–N	Normin–A	POSSESSIVE
+	Olomouc–N	olomoucin–N	POSSESSIVE
+	Orcagna–N	Orcagnův–N	POSSESSIVE
+	Orlick–N	Orlickův–A	POSSESSIVE
$	oxytetracyklický–A	oxytetracyklin–N	POSSESSIVE
+	Pálka–N	Palkův–A	POSSESSIVE
+	Penelopa–N	Pénelopin–A	POSSESSIVE
+	Pinda–N	Pindův–A	POSSESSIVE
+	písák–N	pisákův–A	POSSESSIVE
+	player–N	playerův–A	POSSESSIVE
$	počínat–V	počin–N	POSSESSIVE
+	Post–N	Postův–A	POSSESSIVE
+	Pula–N	Poulův–A	POSSESSIVE
$	bohynin–A	prabohynin–A	POSSESSIVE
$	dědův–A	pradědův–A	POSSESSIVE
$	předkynin–A	prapředkynin–A	POSSESSIVE
$	tchynin–A	pratchynin–A	POSSESSIVE
$	čin–N	přečin–N	POSSESSIVE
$	demokratův–A	pseudodemokratův–A	POSSESSIVE
$	efedrin–N	pseudoefedrin–N	POSSESSIVE
$	humanistův–A	pseudohumanistův–A	POSSESSIVE
$	intelektuálův–A	pseudointelektuálův–A	POSSESSIVE
$	komunistův–A	pseudokomunistův–A	POSSESSIVE
$	lékařův–A	pseudolékařův–A	POSSESSIVE
$	podnikatelův–A	pseudopodnikatelův–A	POSSESSIVE
+	pes–N	psův–A	POSSESSIVE
+	půlmistr–N	pulmistrův–A	POSSESSIVE
+	Pulzer–N	Pulzerův–A	POSSESSIVE
+	panker–N	punkerův–A	POSSESSIVE
+	Pýthagorás–N	Pythagorův–A	POSSESSIVE
+	rider–N	riderův–A	POSSESSIVE
+	řidič–N	řídičův–A	POSSESSIVE
+	ředitelíček–N	řiditelíčkův–A	POSSESSIVE
+	Ruš–N	Rušův–A	POSSESSIVE
+	Sadoň–N	Sadoňův–A	POSSESSIVE
+	Samíček–N	Samíčkův–A	POSSESSIVE
+	Sandén–N	Sandénův–A	POSSESSIVE
+	saunér–N	saunérův–A	POSSESSIVE
+	Savelij–N	Savelijův–A	POSSESSIVE
+	Saveljev–N	Saveljevův–A	POSSESSIVE
+	sazeč–N	sázečův–A	POSSESSIVE
+	skarabeus–N	scarabův–A	POSSESSIVE
+	Šec–N	Šcův–A	POSSESSIVE
+	sýkorka–N	sejkorčin–A	POSSESSIVE
+	Selva–N	Selvin–A	POSSESSIVE
+	švec–N	ševcův–A	POSSESSIVE
+	Silvino–N	Silvinův–A	POSSESSIVE
+	síťař–N	siťařův–A	POSSESSIVE
+	skater–N	skaterův–A	POSSESSIVE
+	Slavkovan–N	Slavkovanův–A	POSSESSIVE
+	slejška–N	šlejškův–A	POSSESSIVE
+	Snop–N	Snopův–A	POSSESSIVE
+	sólista–N	solistův–A	POSSESSIVE
$	somatotropní–A	somatotropin–N	POSSESSIVE
+	Stipe–N	Stipeův–A	POSSESSIVE
+	Štos–N	Štosův–A	POSSESSIVE
+	studentíček–N	študentíčkův–A	POSSESSIVE
+	studentík–N	študentíkův–A	POSSESSIVE
+	šohaječek–N	šuhaječkův–A	POSSESSIVE
+	šohajík–N	šuhajíkův–A	POSSESSIVE
+	šohajek–N	šuhajkův–A	POSSESSIVE
$	aspirin–N	superaspirin–N	POSSESSIVE
$	blbův–A	superblbův–A	POSSESSIVE
$	intendantův–A	superintendantův–A	POSSESSIVE
$	krásčin–A	superkrásčin–A	POSSESSIVE
$	lídrynin–A	superlídrynin–A	POSSESSIVE
$	manův–A	supermanův–A	POSSESSIVE
$	ministrynin–A	superministrynin–A	POSSESSIVE
$	obránkynin–A	superobránkynin–A	POSSESSIVE
$	sporťákův–A	supersporťákův–A	POSSESSIVE
$	toxin–N	supertoxin–N	POSSESSIVE
$	velmistrův–A	supervelmistrův–A	POSSESSIVE
$	velmistrynin–A	supervelmistrynin–A	POSSESSIVE
$	výrobkynin–A	supervýrobkynin–A	POSSESSIVE
$	šús–N	šusův–A	POSSESSIVE
+	Szarvas–N	Szarvasův–A	POSSESSIVE
+	Tchajwanec–N	Taivancův–A	POSSESSIVE
+	Tchajwanec–N	Taiwancův–A	POSSESSIVE
+	Tchajwanec–N	Tajvancův–A	POSSESSIVE
+	Tchajwanec–N	Tajwancův–A	POSSESSIVE
+	Tal–N	Talin–A	POSSESSIVE
$	tetracyklický–A	tetracyklin–N	POSSESSIVE
+	Teofil–N	Theofilův–A	POSSESSIVE
$	toxický–A	toxin–N	POSSESSIVE
+	Traňkov–N	Traňkovův–A	POSSESSIVE
$	transferovat–V	transferin–N	POSSESSIVE
+	transformer–N	transformerův–A	POSSESSIVE
+	tuberkulóza–N	tuberkulin–N	POSSESSIVE
+	Tullia–N	Tulliin–A	POSSESSIVE
+	Tužín–N	Tužínův–A	POSSESSIVE
+	Tyra–N	Týrův–A	POSSESSIVE
$	učinit–V	účin–N	POSSESSIVE
+	Uherec–N	Uherecův–A	POSSESSIVE
+	Urbanczyk–N	Urbanczykův–A	POSSESSIVE
+	Vácha–N	Vachův–A	POSSESSIVE
+	Valčuha–N	Valčuhův–A	POSSESSIVE
+	Varvara–N	Varvařin–A	POSSESSIVE
+	Váška–N	Vaškův–A	POSSESSIVE
+	ochlasta–N	vochlastův–A	POSSESSIVE
+	vůl–N	volův–A	POSSESSIVE
+	vizuna–N	vyzunin–A	POSSESSIVE
+	Velšan–N	Welšanův–A	POSSESSIVE
+	writer–N	writerův–A	POSSESSIVE
+	zákristián–N	zakristiánův–A	POSSESSIVE
$	zavinout–V	závin–N	POSSESSIVE
+	Žofčin–N	Žofčinův–A	POSSESSIVE
+	Varmuža–N	Varmužův–A	POSSESSIVE
+	Abay–N	Abayová–N	FEMALE
+	Abbey–N	Abbeyová–N	FEMALE
+	Abbott–N	Abbottová–N	FEMALE
+	Abrahámka–N	Abrahámková–N	FEMALE
+	Achmadulina–N	Achmadulinová–N	FEMALE
+	Adamuška–N	Adamušková–N	FEMALE
+	Adana–N	Adanová–N	FEMALE
+	Adjani–N	Adjaniová–N	FEMALE
+	Adrianova–N	Adrianovová–N	FEMALE
+	Afoňka–N	Afoňková–N	FEMALE
+	Ahtila–N	Ahtilová–N	FEMALE
+	Aichelburg–N	Aichelburgová–N	FEMALE
+	Aicha–N	Aichová–N	FEMALE
+	Aiša–N	Aišaová–N	FEMALE
+	Aka–N	Aková–N	FEMALE
$	aktinový–A	aktinová–N	FEMALE
+	Alana–N	Alanová–N	FEMALE
+	Alaves–N	Alavesová–N	FEMALE
+	Alcazar–N	Alcazarová–N	FEMALE
+	Alcon–N	Alconová–N	FEMALE
+	Aldama–N	Aldamaová–N	FEMALE
+	Aldorino–N	Aldorinová–N	FEMALE
+	Alexy–N	Alexyová–N	FEMALE
+	Alford–N	Alfordová–N	FEMALE
+	Alisa–N	Alisová–N	FEMALE
+	Aljošenka–N	Aljošenková–N	FEMALE
+	Aljoška–N	Aljošková–N	FEMALE
+	Allende–N	Allendeová–N	FEMALE
+	Allende–N	Allendová–N	FEMALE
+	Allyson–N	Allysonová–N	FEMALE
+	Amati–N	Amatiová–N	FEMALE
