prorudnout	zabarvení	dok.	podst.
zasvědět	svědět	dok.	podst.
zahatit	překážkami	dok.	podst.
podeplout	plaváním	podst.	dok.
prorudnout	nabýt	podst.	dok.
odříkat	odříkávat	nás.	ned.
shopknout	hopkavě	podst.	dok.
vyvřísknout	vydat	podst.	dok.
zachrochtnout	chrochtnout	dok.	podst.
nadvládnout	převládnout	podst.	dok.
přivdat	sňatkemdostat	podst.	dok.
dobřednout	dobrodit	podst.	dok.
vzběhnout	nahoru	dok.	podst.
vplout	dospět	podst.	dok.
problednout	zblednout	podst.	dok.
ťafnout	kom	podst.	dok.
pomoknout	trochu	podst.	dok.
zaklevetit	kom	dok.	podst.
ohnědnout	hněda	dok.	podst.
zalusknout	lusknout	podst.	dok.
rozcítit	silného	dok.	podst.
obkleknout	kolem	dok.	podst.
přeříkat	přeříkávat	nás.	ned.
naspat	spaním	podst.	dok.
dohrábnout	dokončit	podst.	dok.
zbřitknoutl	státbřitkým	dok.	podst.
rozdurdit	ženěkdo	podst.	dok.
překřehnout	zkřehnout	dok.	podst.
spiknout	prot	dok.	podst.
zalusknout	lousknout	dok.	podst.
zavýsknout	výsknout	dok.	podst.
kýchnout	kýchat	podst.	dok.
nalétnout	naletět	podst.	dok.
zasvědět	krátce	dok.	podst.
vštípnout	ostře	podst.	dok.
uřknout	něčemu	podst.	dok.
naskytnout	náhodně	podst.	dok.
zchvít	rozechvět	dok.	podst.
zleknout	leknout	podst.	dok.
zahýknout	hýknout	podst.	dok.
zastavit	zástavy	podst.	dok.
rozeschnout	rozsednout	podst.	dok.
ocáknout	cáknutím	dok.	podst.
přivzít	přibrat	podst.	dok.
doradit	někomu	dok.	podst.
přibrodit	kudy	dok.	podst.
rýhnout	vytvořit	podst.	dok.
zavýt	krátce	dok.	podst.
kejhnout	kejhat	podst.	dok.
ovadnout	částečně	dok.	podst.
rozzlatit	začítprojevovat	dok.	podst.
zadýmnout	kouření	dok.	podst.
připlout	čemu	podst.	dok.
zbřednout	rozbřednout	dok.	podst.
prošednout	být	dok.	podst.
zachrustnout	zaprasknout	dok.	podst.
rozehřmětirozehřmít	hřmět	podst.	dok.
došeptnout	šeptnutím	podst.	dok.
prochladnout	značně	podst.	dok.
rozestavit	postavit	podst.	dok.
probrodit	namáhavě	dok.	podst.
nalhat	namluvit	podst.	dok.
okřát	stavu	podst.	dok.
kleknout	klekat	podst.	dok.
probrodit	broděním	dok.	podst.
zhluchnout	ohluchnout	dok.	podst.
dosedět	konce	podst.	dok.
odprchnoutl	uprchnout	dok.	podst.
poprchnout	sprchnout	dok.	podst.
podupnout	dupnout	podst.	dok.
zastydnoutiII	zastydět	dok.	podst.
posmrknout	smrknout	dok.	podst.
namástinamátnout	namanout	dok.	podst.
pomrknout	pomžiknout	dok.	podst.
natít	poněkud	dok.	podst.
pomrsknout	knutí	podst.	dok.
zapinknout	pinknout	dok.	podst.
podchladnout	teplotu	podst.	dok.
okrvavit	zranit	dok.	podst.
přihořknout	trochu	dok.	podst.
ohnědnout	zbarvitna	podst.	dok.
dechnout	vzduch	dok.	podst.
přilichotit	lichocením	podst.	dok.
načpět	načichnout	dok.	podst.
chřoupnout	čeho	podst.	dok.
přihořknout	zhořknout	podst.	dok.
přeblesknout	krátcepo	podst.	dok.
rozprásknout	praskavě	dok.	podst.
uřknout	zlého	podst.	dok.
okotit	koťata	podst.	dok.
uřknout	něco	dok.	podst.
oschnout	vlhkost	podst.	dok.
rozmžiknout	bliknout	dok.	podst.
rýhnout	rýhu	podst.	dok.
vyleknout	znenadáníleknutím	podst.	dok.
přivdat	začlenit	dok.	podst.
kokrhnout	kokrhat	dok.	podst.
probrodit	projít	podst.	dok.
křoupnout	křoupat	podst.	dok.
vzběhnout	vyběhnout	podst.	dok.
rozvlhnout	vlhkostí	dok.	podst.
nakmitnout	mžikobjevit	podst.	dok.
odzívnout	zívnutímulehčit	podst.	dok.
zaryknout	vzkřiknout	podst.	dok.
uřknout	slovem	dok.	podst.
obvyknout	navyknout	podst.	dok.
proschnout	vyschnout	dok.	podst.
prošlehnout	jakoby	dok.	podst.
prošlehnout	prorazit	podst.	dok.
zadrchnout	zadrhnout	podst.	dok.
natuchnout	poněkud	podst.	dok.
vzkvétnout	vzkvést	dok.	podst.
podtéci	vtéci	dok.	podst.
opuchnout	naběhnout	podst.	dok.
napuchnout	zduřet	podst.	dok.
přiřítit	prudce	podst.	dok.
zakáchnout	krátký	podst.	dok.
zživnout	oživnout	podst.	dok.
vyhlesnout	hlesnout	podst.	dok.
zameknout	meknout	podst.	dok.
připomoci	trochu	podst.	dok.
podeschnout	uschnout	podst.	dok.
podeschnout	zespodu	podst.	dok.
vzkvitnout	vzkvést	podst.	dok.
vypustnout	vyblednout	dok.	podst.
odtéci	tokemvzdálit	dok.	podst.
zažíhnout	zablesknout	dok.	podst.
naprasknout	poněkud	dok.	podst.
zasmát	krátce	podst.	dok.
zakviknout	kviknout	dok.	podst.
zakuňknout	kuňknout	podst.	dok.
zahnít	podlehnout	podst.	dok.
nakmitnout	mihnout	dok.	podst.
vbřednout	vnořit	dok.	podst.
vyškviknout	zakviknout	podst.	dok.
přemknout	pohybem	dok.	podst.
problednout	místy	podst.	dok.
podout	trochu	dok.	podst.
napřít	napírat	ned.	dok.
provlhnout	zvlhnout	dok.	podst.
podplout	plaváním	dok.	podst.
natnout	poněkud	podst.	dok.
překřehnout	přespříliš	dok.	podst.
obtloustnout	ztloustnout	dok.	podst.
rozplesknout	zploštit	dok.	podst.
vyďobnout	ďobnutím	podst.	dok.
navláhnout	vlahým	podst.	dok.
ulát	láním	dok.	podst.
klesnout	klesat	podst.	dok.
svrasknout	vrásek	podst.	dok.
