plánovitý	>	bezplánovitý
pláštíkový	>	bezpláštíkový
pobočkový	>	bezpobočkový
pochybný	>	bezpochybný
podmínečný	>	bezpodmínečný
podmětný	>	bezpodmětný
podstatný	>	bezpodstatný
podvozkový	>	bezpodvozkový
podílový	>	bezpodílový
pohlavní	>	bezpohlavní
pointový	>	bezpointový
pomlčkový	>	bezpomlčkový
pomocný	>	bezpomocný
ponorkový	>	bezponorkový
popelnatý	>	bezpopelnatý
popelný	>	bezpopelný
poplatkový	>	bezpoplatkový
popovec	>	bezpopovec
poruchový	>	bezporuchový
porézní	>	bezporézní
posunový	>	bezposunový
potenciálový	>	bezpotenciálový
potrubní	>	bezpotrubní
pozvánkový	>	bezpozvánkový
počet	>	bezpočet
prachový	>	bezprachový
pracný	>	bezpracný
prahový	>	bezprahový
prašný	>	bezprašný
pražcový	>	bezpražcový
precedentní	>	bezprecedentní
precedenční	>	bezprecedenční
prefixový	>	bezprefixový
principiálnost	>	bezprincipiálnost
problémový	>	bezproblémový
procesní	>	bezprocesní
programový	>	bezprogramový
projekční	>	bezprojekční
prostorový	>	bezprostorový
prostřední	>	bezprostřední
provizní	>	bezprovizní
prstový	>	bezprstový
právní	>	bezprávní
pylový	>	bezpylový
páteřní	>	bezpáteřní
pískový	>	bezpískový
předložkový	>	bezpředložkový
předmětový	>	bezpředmětový
předponový	>	bezpředponový
předsudečný	>	bezpředsudečný
přehradový	>	bezpřehradový
přepadový	>	bezpřepadový
přestupový	>	bezpřestupový
převodový	>	bezpřevodový
příplatkový	>	bezpříplatkový
příspěvkový	>	bezpříspěvkový
příznakový	>	bezpříznakový
přízvučný	>	bezpřízvučný
příčinný	>	bezpříčinný
půltónový	>	bezpůltónový
radostný	>	bezradostný
raketový	>	bezraketový
ramínkový	>	bezramínkový
redundantní	>	bezredundantní
regresní	>	bezregresní
rizikový	>	bezrizikový
rozdílný	>	bezrozdílný
rozměrový	>	bezrozměrový
rozporný	>	bezrozporný
rozporový	>	bezrozporový
rozpouštědlový	>	bezrozpouštědlový
rozpočtový	>	bezrozpočtový
rozumový	>	bezrozumový
roštový	>	bezroštový
rámečkový	>	bezrámečkový
rámový	>	bezrámový
rázový	>	bezrázový
sacharidový	>	bezsacharidový
semenný	>	bezsemenný
senzorový	>	bezsenzorový
servítkový	>	bezservítkový
sirný	>	bezsirný
skrupulózní	>	bezskrupulózní
sloupový	>	bezsloupový
smluvní	>	bezsmluvní
smyslný	>	bezsmyslný
smyčkový	>	bezsmyčkový
spojkový	>	bezspojkový
sporný	>	bezsporný
spárový	>	bezspárový
srážkový	>	bezsrážkový
stavový	>	bezstavový
