;mše_N;misál_N;;;;;;
;důraz_N;zdůraznit_V;;;;;;
\;píce_N;pitomý_A;;;;;;
\;omnibus_N;bus_N;%;;;;;
\;křehký_A;subtilní_A;;;;;;
\;laser_N;maser_N;;;;;;
;kal_N;kálet_V;;;;;;
\;spřežení_N;jednospřeží_N;spřáhnout;%;;;;
\;šlehačka_N;binovačka_N;šlehat;;;;;
\;Mikuláš_N;Mikuš_N;;;;;;
\;snídaně_N;přesnídávka_N;sníst;snídat;;;;
;přít_V;rozepře_N;;;;;;
;butan_N;buten_N;;;;;;
\;vepřín_N;vepří_A;vepř;vepř;;;;
\;finalistka_N;finále_N;finalista;;;;;
\;Volha_None;Volgograd_N;;%;;;;
\;klekat_V;poklekat_V;kleknout;pokleknout;;;;
\;sylaba_N;sylabus_N;;;;;;
;pravý_A;napravo_D;;;;;;
\;brambořiště_N;bramborovina_N;brambora;bramborový;;;;
\;říct_V;nářečí_N;*;řeč;;;;
\;běs_N;bát_V;;;;;;
\;prostý_A;prosťáček_N;;prosťák;;;;
;dítě_N;dětičky_N;;;;;;
\;vrchol_N;navrch_D;vrch;vrch;;;;
\;tisk_N;předtisk_N;tisknout;předtisknout;;;;
\;světlo_N;prosvětlit_V;světlý;světlý;;;;
\;Dobříš_N;Dobříč_N;;;;;;
;choroba_N;předchorobí_N;chorý;;;;;
\;nejen_D;jenom_D;jen;jen;;;;
\;škvařit_V;škvor_N;;;;;;
§;Galaxie_N;galaxie_N;;;;;;
\;set_N;pětiseťák_N;;%;;;;
\;onde_D;onehdy_D;;;;;;
\;zdárně_D;zdar_N;zdárný;zdařit;;;;
\;voj_N;Bořivoj_N;;%;;;;
\;květina_N;květovaný_A;květ;květ;;;;
\;čin_N;účin_N;činit;učinit;;;;
\;chcípnout_V;chcíplotina_N;;chcíplý;;;;
\;rubáš_N;roub_N;;roubit;;;;
\;penzijní_A;penzionovat_V;penze;penze;;;;
\;podstatně_D;opodstatnit_V;podstatný;podstatný;;;;
\;zbýt_V;zbytečný_A;být;zbytek;;;;
\;strmět_V;strom_N;strmý;;;;;
\;turista_N;túra_N;turistika;;;;;
\;běhat_V;sbíhat_V;běžet;běžet;;;;
\;mořit_V;úmor_N;mřít;umořit;;;;
\;letět_V;přelétat_V;;létat;;;;
\;Bětuška_N;Alžběta_N;Bětka;;;;;
\;parkoviště_N;park_N;parkovat;;;;;
\;ztuhnout_V;tuhý_A;tuhnout;*;;;;
\;výjimečný_A;bezvýjimečný_A;výjimka;výjimka;;;;
\;majznout_V;mazat_V;;;;;;
\;psát_V;pěkný_A;*;*;;;;
\;mikrobiologie_N;mikrob_N;%;%;;;;
\;kelčský_A;Kelčan_N;Kelč;Kelč;;;;
\;vnější_A;zevní_A;vně;vně;;;;
\;ozón_N;ozonizátor_N;*;ozonizovat;;;;
\;kocour_N;kocovina_N;;;;;;
\;podezírat_V;podezřelý_A;podezřít;podezřívat;;;;
\;zlato_N;zlatohlav_N;zlatý;%;;;;
\;pění_N;kuropění_N;pět;%;;;;
;sázka_N;nadsázka_N;;;;;;
\;obestřít_V;prostřít_V;;;;;;
§;fanynka_N;fanoušek_N;;fandit;;;;
\;kurs_N;kurýr_N;;;;;;
;edukace_N;koedukace_N;edukovat;;;;;
\;nóna_N;nonius_N;;;;;;
\;rubl_N;storublovka_N;;storublový;;;;
\;dochvilnost_N;chvíle_N;dochvilný;;;;;
\;datum_N;dativ_N;;;;;;
\;chám_N;Chám_N;;;;;;
\;odlučné_N;odluka_N;odloučit;odloučit;;;;
\;spláchnout_V;šplouchat_V;;šplouchnout;;;;
\;Jáva_N;Javánka_N;;Javánec;;;;
\;Mendel_N;Mendelssohn_N;;%;;;;
\;sbor_N;sborná_N;;;;;;
\;vzhled_N;vhled_N;;vhlédnout;;;;
\;násobit_V;desetinásobný_A;;%;;;;
\;jedový_A;Jedov_N;jed;;;;;
\;maximálně_D;maximalizovat_V;maximální;maximální;;;;
\;stan_N;stanovit_V;stát;;;;;
\;standardní_A;standarta_N;standard;standard;;;;
\;Kryštof_N;Kristus_N;;;;;;
\;zapřažený_A;zapřažení_N;zapřáhnout;zapřáhnout;;;;
\;mráz_N;mrazivo_D;;mrazivý;;;;
\;levý_A;doleva_D;;levý;;;;
\;zrytmizovat_V;rytmus_N;rytmický;;;;;
\;sáňkařka_N;saně_N;sáňkař;;;;;
\;abstinence_N;absťák_N;abstinovat;abstinenční;;;;
\;konstitutivní_A;konstituovat_V;konstituce;;;;;
\;odolat_V;zdolat_V;;;;;;
\;vize_N;vízum_N;;;;;;
\;pozor_N;upozornit_V;;pozorný;;;;
\;odpočinek_N;pokoj_N;odpočinout;;;;;
\;husa_N;housenka_N;;;;;;
\;kruh_N;kružidlo_N;;kroužit;;;;
\;zavézt_V;závozník_N;vézt;zavážet;;;;
\;glukóza_N;glukagon_N;;;;;;
\;Ambrožová_N;Ambrozková_N;Ambrož;Ambrozek;;;;
