\	královéhradecký–AC	hradecký–A						
	Hradec–N	hradecký–A						
	Písek–N	písecký–A						
	Písek–N	písecký–A						
\	točna–N	točit–V						
	téct–V	točit–V						
	útok–N	útočit–V						
\	útočiště–N	útočit–V						
\	točit–V	útočit–V						
	třeba–D	zapotřebí–D						
\	potřebovat–V	zapotřebí–D						
\	holubice–N	holubí–A						
	holub–N	holubí–A						
\	holubník–N	holubí–A						
\	světlý–A	svět–N						
\	světlo–N	svět–N						
\	vdovec–N	ovdovět–V						
	vdova–N	ovdovět–V						
\	květen–N	květ–N						
\	květnový–A	květ–N						
\	rozkvetlý–A	květ–N						
\	moc–N	mocnář–N						
	moc–D	mocnář–N						
\	mocný–A	mocnář–N						
\	mocenský–A	mocnář–N						
\	moct–V	mocnář–N						
	sen–N	snář–N						
\	snít–V	snář–N						
\	miliardář–N	milionář–N						
	milión–N	milionář–N						
\	mlýnský–A	mlynář–N						
	mlýn–N	mlynář–N						
	zeď–N	zednář–N						
\	zední–A	zednář–N						
\	zedník–N	zednář–N						
\	kvarta–N	kvarteto–N						
	kvartet–N	kvarteto–N						
\	duel–N	dueto–N						
\	duo–N	dueto–N						
	duet–N	dueto–N						
	unavit–V	únava–N						
\	unavený–A	únava–N						
\	hlavoun–N	hlava–N						
\	tvrdohlavý–AC	hlava–N						
\	bezhlavý–A	hlava–N						
\	hlavolam–NC	hlava–N						
\	Opavsko–N	Opava–N						
\	Úpa–N	Opava–N						
\	Varšavan–N	Varšava–N						
\	Varšavanka–N	Varšava–N						
\	Moldavan–N	Moldava–N						
\	Moldavsko–N	Moldava–N						
\	Moldávie–N	Moldava–N						
\	moldánky–N	Moldava–N						
\	kupní–A	koupit–V						
\	kup–N	koupit–V						
\	koupě–N	koupit–V						
\	loupežník–N	loupit–V						
\	lup–N	loupit–V						
\	loupež–N	loupit–V						
\	loupeživý–A	loupit–V						
\	hračka–N	hravý–A						
	hrát–V	hravý–A						
\	hra–N	hravý–A						
\	pravítko–N	pravý–A						
\	vpravo–D	pravý–A						
\	středopravý–AC	pravý–A						
\	vrátný–N	vrátník–N						
	vrata–N	vrátník–N						
\	vrátnice–N	vrátník–N						
\	státní–A	státník–N						
	stát–N	státník–N						
\	amerikanizmus–N	amerika–N						
	Amerika–N	amerika–N						
\	Jihoameričan–N	Amerika–N						
\	amerikanizmus–N	Amerika–N						
\	Afroameričan–N	Amerika–N						
\	americium–N	Amerika–N						
\	Američanka–N	Amerika–N						
\	Středoameričan–N	Amerika–N						
\	Američan–N	Amerika–N						
\	Severoameričan–NC	Amerika–N						
\	americký–A	Amerika–N						
\	lacino–D	láce–N						
\	laciný–A	láce–N						
\	spolupráce–N	práce–N						
\	pracovat–V	práce–N						
\	pracant–N	práce–N						
\	pracoviště–N	práce–N						
\	pracující–N	práce–N						
\	pracovitý–A	práce–N						
\	pracovník–N	práce–N						
\	zintelektualizovat–V	intelekt–N						
\	inteligentní–A	intelekt–N						
\	produktivní–A	produkt–N						
\	producent–N	produkt–N						
\	produkce–N	produkt–N						
\	šachovnice–N	šachovat–V						
	šach–N	šachovat–V						
	sprcha–N	sprchovat–V						
\	pršet–V	sprchovat–V						
\	valchář–N	valchovat–V						
	valcha–N	valchovat–V						
\	valchař–N	valchovat–V						
\	Bavorsko–N	bavorština–N						
\	Bavorsko–N	bavorština–N						
\	Slezan–N	slezština–N						
	slezský–A	slezština–N						
\	Slezsko–N	slezština–N						
\	Slezsko–N	slezština–N						
\	Slezanka–N	slezština–N						
\	Lotyš–N	lotyština–N						
	lotyšský–A	lotyština–N						
\	Lotyšsko–N	lotyština–N						
\	vpřed–D	vpředu–D						
\	vpřed–D	vpředu–D						
\	předek–N	kupředu–D						
\	přední–A	kupředu–D						
	Borneo–N	bornejský–A						
	Borneo–N	bornejský–A						
\	Trója–N	trojský–A						
\	Trója–N	trojský–A						
\	Trojan–N	trojský–A						
\	Trójan–N	trojský–A						
	Dunaj–N	dunajský–A						
\	podunajský–A	dunajský–A						
\	blázinec–N	bláznit–V						
	blázen–N	bláznit–V						
\	vězení–N	věznit–V						
	vězeň–N	věznit–V						
\	vězet–V	věznit–V						
\	vloupání–N	loupež–N						
\	loupežník–N	loupež–N						
\	lup–N	loupež–N						
	loupit–V	loupež–N						
\	pop–N	papež–N						
\	papeženec–N	papež–N						
\	protipapežský–A	papež–N						
\	koruna–N	stokoruna–N						
\	sto–N	stokoruna–N						
\	pět–V	pětikoruna–N						
\	koruna–N	pětikoruna–N						
	Karel–N	Karla–N						
\	Šarlota–N	Karla–N						
\	Karolína–N	Karla–N						
\	násilí–N	síla–N						
\	usilovat–V	síla–N						
\	posilovna–N	síla–N						
\	sílit–V	síla–N						
\	silák–N	síla–N						
\	kapitál–N	kapitula–N						
\	kapitola–N	kapitula–N						
\	Pavlína–N	Pavla–N						
	Pavel–N	Pavla–N						
\	Michaela–N	Michala–N						
	Michal–N	Michala–N						
\	léčení–N	lék–N						
\	vyléčit–V	lék–N						
\	léčit–V	lék–N						
\	lékařství–N	lék–N						
\	Franky–N	Frank–N						
\	František–N	Frank–N						
\	vléct–V	povlak–N						
\	povlečení–N	povlak–N						
\	věčný–A	věk–N						
\	věčně–D	věk–N						
\	záblesk–N	blesk–N						
\	pablesk–N	blesk–N						
\	kovozemědělec–N	kov–N						
\	kovadlinka–N	kov–N						
\	kovat–V	kov–N						
\	Krakovanka–N	Krakov–N						
\	Krakovan–N	Krakov–N						
\	lavičník–N	lavice–N						
\	lávka–N	lavice–N						
	ruka–N	rukavice–N						
\	žíně–N	rukavice–N						
\	amerikanizmus–N	americký–A						
	Amerika–N	americký–A						
	Amerika–N	americký–A						
\	Američanka–N	americký–A						
	Litoměřice–N	litoměřický–A						
	Litoměřice–N	litoměřický–A						
\	Litoměřicko–N	litoměřický–A						
\	fyzika–N	fyzický–A						
\	fyzička–N	fyzický–A						
	Prachatice–N	prachatický–A						
	Prachatice–N	prachatický–A						
\	Belgičanka–N	belgický–A						
\	Belgičan–N	belgický–A						
	Belgie–N	belgický–A						
	Atény–N	Atéňan–N						
\	aténský–A	Atéňan–N						
	Atény–N	Atéňan–N						
	Bosna–N	Bosňan–N						
\	bosenský–A	Bosňan–N						
	Londýn–N	Londýňan–N						
	Londýn–N	Londýňan–N						
\	londýnský–A	Londýňan–N						
	Louny–N	Louňan–N						
	Louny–N	Louňan–N						
\	hajzl–N	hajzlbába–NC						
\	bába–N	hajzlbába–NC						
\	žabožrout–N	žába–N						
\	žabař–N	žába–N						
	politika–N	politikum–N						
\	politicky–D	politikum–N						
\	narkoman–N	narkotikum–N						
	narkóza–N	narkotikum–N						
\	narkomanka–N	narkotikum–N						
\	předvídatelný–A	vědět–V						
\	svědek–N	vědět–V						
\	odpovědný–A	vědět–V						
\	vědomost–N	vědět–V						
\	vědomí–N	vědět–V						
\	sedlo–N	sedět–V						
\	posed–N	sedět–V						
\	sed–N	sedět–V						
\	sedadlo–N	sedět–V						
\	zvracet–V	zvrat–N						
\	vrátit–V	zvrat–N						
	zvrátit–V	zvrat–N						
\	vrátit–V	rozvrat–N						
	rozvrátit–V	rozvrat–N						
\	květen–N	květena–N						
\	květnový–A	květena–N						
\	ocenit–V	cena–N						
\	cenit–V	cena–N						
\	kačena–N	Kačena–N						
	Kateřina–N	Kačena–N						
\	ohnat–V	ohon–N						
\	hnát–N	ohon–N						
\	hon–N	pohon–N						
	pohánět–V	pohon–N						
\	pohnat–V	pohon–N						
\	hnát–N	pohon–N						
	cyklistika–N	cyklista–N						
\	cyklistický–A	cyklista–N						
\	Angličan–N	anglista–N						
\	Angličanka–N	anglista–N						
	anglistika–N	anglista–N						
\	anglický–A	anglista–N						
\	Anglie–N	anglista–N						
\	angličtina–N	anglista–N						
\	anglicky–D	anglista–N						
\	Jugoslávie–NC	Jugoslávka–N						
\	jugoslávský–A	Jugoslávka–N						
	Jugoslávec–N	Jugoslávka–N						
\	stávkovat–V	stávka–N						
\	stávkokaz–N	stávka–N						
\	stav–N	stávka–N						
\	zženštilost–N	žena–N						
\	ženit–V	žena–N						
\	divoženka–NC	žena–N						
\	blaze–D	Blažena–N						
\	Blažej–N	Blažena–N						
\	arabština–N	arabeska–N						
\	arabista–N	arabeska–N						
\	arabsky–D	arabeska–N						
\	arabský–A	arabeska–N						
\	Arabka–N	arabeska–N						
\	Arab–N	arabeska–N						
	dnes–D	dneska–D						
	dnes–D	dneska–D						
\	silvestrovský–A	silvestr–N						
	Silvestr–N	silvestr–N						
\	silvestrovský–A	Silvestr–N						
\	silvestr–N	Silvestr–N						
\	taxík–N	taxi–N						
\	taxikář–N	taxi–N						
\	říci–V	neřkuli–D						
\	říct–V	neřkuli–D						
	Lombardie–N	Lombarďan–N						
	Lombardie–N	Lombarďan–N						
	Bagdád–N	Bagdáďan–N						
	Bagdád–N	Bagdáďan–N						
\	hospodář–N	zhospodárnit–V						
	hospodárný–A	zhospodárnit–V						
\	mír–N	mírnit–V						
\	mírně–D	mírnit–V						
	mírný–A	mírnit–V						
\	sexuoložka–N	sex–N						
\	sexuologie–NC	sex–N						
\	sexualizovat–V	sex–N						
\	sexualita–N	sex–N						
\	sexy–A	sex–N						
\	sexuolog–N	sex–N						
\	sexus–N	sex–N						
\	sexualizace–N	sex–N						
\	sexuálně–D	sex–N						
\	bór–N	borax–N						
\	bor–N	borax–N						
	pýcha–N	pych–N						
\	zpychnout–V	pych–N						
	pýcha–N	přepych–N						
\	pych–N	přepych–N						
\	hájenka–N	hájit–V						
\	hájovna–N	hájit–V						
\	hájemství–N	hájit–V						
\	báječný–A	bájit–V						
\	báj–N	bájit–V						
\	půl–N	půllitr–N						
\	litr–N	půllitr–N						
	psychiatrie–NC	psychiatr–N						
\	psychiatrický–A	psychiatr–N						
\	vát–V	vítr–N						
\	větrat–V	vítr–N						
\	bezvětří–N	vítr–N						
\	povětroň–N	vítr–N						
\	povětří–N	vítr–N						
\	kmotřenka–N	kmotr–N						
\	kmotra–N	kmotr–N						
\	ministerstvo–N	ministr–N						
\	ministerský–A	ministr–N						
\	administrace–N	ministr–N						
\	centrum–N	centr–N						
\	centrální–A	centr–N						
\	Petrův–A	Petr–N						
\	Petříček–N	Petr–N						
\	Petra–N	Petr–N						
\	Petřík–N	Petr–N						
	kruh–N	kružnice–N						
\	kružítko–N	kružnice–N						
	ležet–V	ložnice–N						
\	lože–N	ložnice–N						
\	lhář–N	sedmilhář–N						
\	lhát–V	sedmilhář–N						
\	žíhat–V	žhář–N						
	žhnout–V	žhář–N						
	návrh–N	návrhář–N						
\	navrhnout–V	návrhář–N						
\	Česko–N	Čech–N						
\	česky–D	Čech–N						
\	češství–N	Čech–N						
\	Češka–N	Čech–N						
\	Česko–N	Čech–N						
\	Čechy–N	Čech–N						
\	český–A	Čech–N						
\	Čechy–N	Čech–N						
\	vršíček–N	vrch–N						
\	završit–V	vrch–N						
\	vrchol–N	vrch–N						
\	vrchní–N	vrch–N						
\	svrchní–A	vrch–N						
\	lenost–N	lenoch–N						
\	lenošit–V	lenoch–N						
	líný–A	lenoch–N						
\	lenivý–A	lenoch–N						
\	družice–N	druh–N						
\	soudruh–N	druh–N						
\	družstevní–A	druh–N						
\	družba–N	druh–N						
\	druh–N	soudruh–N						
\	soudružka–N	soudruh–N						
\	úspora–N	spořit–V						
\	Spořilov–N	spořit–V						
\	spořitelna–N	spořit–V						
	tábor–N	tábořit–V						
\	táborák–N	tábořit–V						
\	tábořiště–N	tábořit–V						
\	španělsky–D	Španěl–N						
\	španělština–N	Španěl–N						
\	španělský–A	Španěl–N						
\	španělštinář–N	Španěl–N						
\	Anděla–N	anděl–N						
\	andělíčkářka–N	anděl–N						
\	papežství–N	papeženec–N						
\	protipapežský–A	papeženec–N						
\	papežka–N	papeženec–N						
	papež–N	papeženec–N						
\	papežský–A	papeženec–N						
	mladý–A	mládenec–N						
\	mládežnický–A	mládenec–N						
\	mladík–N	mládenec–N						
\	mládež–N	mládenec–N						
\	mládě–N	mládenec–N						
\	mládí–N	mládenec–N						
\	mladický–A	mládenec–N						
	vápník–N	vápenec–N						
\	vápno–N	vápenec–N						
\	rod–N	sourozenec–N						
\	rodit–V	sourozenec–N						
\	sourodý–A	sourozenec–N						
	kmotr–N	kmotřenec–N						
\	kmotra–N	kmotřenec–N						
\	kontrolorka–N	kontrola–N						
\	kontrolka–N	kontrola–N						
\	kontrolor–N	kontrola–N						
\	kontrolovaný–A	kontrola–N						
\	zkontrolovat–V	kontrola–N						
\	kontrolovat–V	kontrola–N						
\	pikolo–N	pikola–N						
\	pikat–V	pikola–N						
\	klidit–V	zklidnit–V						
\	klid–N	zklidnit–V						
	věčný–A	zvěčnit–V						
\	věčně–D	zvěčnit–V						
	trůn–N	trůnit–V						
\	trůnní–A	trůnit–V						
\	nestranný–A	stranit–V						
	strana–N	stranit–V						
\	vlivný–A	ovlivnit–V						
	vliv–N	ovlivnit–V						
\	jemně–D	zjemnit–V						
	jemný–A	zjemnit–V						
\	jehně–N	bahnit–V						
	bahno–N	bahnit–V						
\	povětroň–N	povětrný–A						
	povětří–N	povětrný–A						
\	větrný–A	závětrný–A						
	závětří–N	závětrný–A						
\	plachetnice–N	plachetní–A						
	plachta–N	plachetní–A						
	jachta–N	jachetní–A						
\	jachting–N	jachetní–A						
	Massachusetts–N	massachusettský–A						
	Massachusetts–N	massachusettský–A						
	Nantes–N	nantský–A						
	Nantes–N	nantský–A						
\	fylogeneze–NC	geneze–N						
\	Genesis–N	geneze–N						
\	genetický–A	geneze–N						
\	asketa–N	askeze–N						
\	asketický–A	askeze–N						
\	sleva–N	levný–A						
\	zlevněný–A	levný–A						
	jevit–V	zjevný–A						
\	najevo–D	zjevný–A						
\	jev–N	zjevný–A						
\	skála–N	skálopevný–A						
\	pevný–A	skálopevný–A						
\	arabeska–N	Arab–N						
\	arabština–N	Arab–N						
\	arabista–N	Arab–N						
	Arábie–N	Arab–N						
\	arabský–A	Arab–N						
\	Arabka–N	arab–N						
\	arabista–N	arab–N						
\	ochota–N	chuť–N						
\	chutný–A	chuť–N						
\	chtít–V	chuť–N						
\	znechutit–V	chuť–N						
\	ochutnávka–N	chuť–N						
	chuť–N	nechuť–N						
\	znechutit–V	nechuť–N						
\	hlubina–N	hluboce–D						
\	hluboko–D	hluboce–D						
\	hloub–N	hluboce–D						
\	hloubka–N	hluboce–D						
	hluboký–A	hluboce–D						
\	výše–N	vysoce–D						
	vysoký–A	vysoce–D						
\	vysoko–D	vysoce–D						
\	výška–N	vysoce–D						
\	šířka–N	široce–D						
	široký–A	široce–D						
\	peníze–N	penězokaz–NC						
\	peníz–N	penězokaz–NC						
\	stávkovat–V	stávkokaz–N						
\	stávkový–A	stávkokaz–N						
\	stávka–N	stávkokaz–N						
\	kaz–N	stávkokaz–N						
	krást–V	kradmo–D						
\	krádež–N	kradmo–D						
\	ukradnout–V	kradmo–D						
\	ukrást–V	kradmo–D						
	ležet–V	ležmo–D						
\	leh–N	ležmo–D						
	psát–V	písmo–N						
\	nápis–N	písmo–N						
\	písmeno–N	písmo–N						
	kůň–N	koňmo–D						
\	koňský–A	koňmo–D						
\	konina–N	koňmo–D						
\	konírna–N	koňmo–D						
	darmo–D	nadarmo–D						
\	zdarma–D	nadarmo–D						
\	obranyschopnost–N	obrana–N						
\	obránce–N	obrana–N						
\	bránit–V	obrana–N						
\	ubránit–V	obrana–N						
\	obránkyně–N	obrana–N						
\	domov–N	domobrana–N						
\	obrana–N	domobrana–N						
\	svit–N	svítit–V						
\	svíčka–N	svítit–V						
\	svíce–N	svítit–V						
\	světlo–N	svítit–V						
\	cit–N	cítit–V						
\	citový–A	cítit–V						
	ženit–V	ženich–N						
\	žena–N	ženich–N						
\	čichačka–N	čich–N						
\	čichat–V	čich–N						
	břeh–N	pobřeží–N						
\	pobřežní–A	pobřeží–N						
	břeh–N	nábřeží–N						
\	pobřeží–N	nábřeží–N						
\	planetární–A	planetárium–N						
	planeta–N	planetárium–N						
\	oceánský–A	oceanárium–N						
	oceán–N	oceanárium–N						
\	prostituovat–V	prostitut–N						
\	prostituce–N	prostitut–N						
	terapie–N	terapeut–N						
\	psychoterapeut–N	terapeut–N						
\	vědět–V	zpověď–N						
\	zpovědnice–N	zpověď–N						
	zpovídat–V	zpověď–N						
\	zodpovědět–V	odpověď–N						
\	vědět–V	odpověď–N						
\	odpovídat–V	odpověď–N						
\	odvětit–V	odpověď–N						
	odpovědět–V	odpověď–N						
\	vědět–V	výpověď–N						
	vypovědět–V	výpověď–N						
\	evangelium–N	evangelík–N						
\	evangelický–A	evangelík–N						
	Havel–N	Havlík–N						
\	Havlová–N	Havlík–N						
\	volek–N	volík–N						
	vůl–N	volík–N						
\	roh–N	rohlík–N						
\	rohlíček–N	rohlík–N						
\	zelí–N	knedlík–N						
\	vepř–N	knedlík–N						
	kyselý–A	kyslík–N						
\	kyselina–N	kyslík–N						
\	kysličník–N	kyslík–N						
\	tulit–V	útulný–A						
\	útulek–N	útulný–A						
\	útulný–A	přítulný–A						
\	tulit–V	přítulný–A						
	přitulit–V	přítulný–A						
\	mostecký–A	Mostecko–N						
	Most–N	Mostecko–N						
\	ústecký–A	Ústecko–N						
\	labskoústecký–AC	Ústecko–N						
\	orlickoústecký–A	Ústecko–N						
\	vraždit–V	kralovražda–NC						
\	vražda–N	kralovražda–NC						
\	vražedný–A	kralovražda–NC						
\	královrah–N	královražda–NC						
\	král–N	královražda–NC						
\	Moravanka–N	Morava–N						
\	Moravan–N	Morava–N						
\	Doubravka–N	doubrava–N						
	dub–N	doubrava–N						
\	dubový–A	doubrava–N						
\	Doubrava–N	doubrava–N						
§	ústup–N	ustoupit–V						
\	stoupat–V	ustoupit–V		stoupit-V				
\	ústupek–N	ustoupit–V						
\	stoupat–V	přestoupit–V		stoupit-V				
§	přestup–N	přestoupit–V						
\	stoupat–V	postoupit–V		stoupit-V				
§	postup–N	postoupit–V						
§	přístup–N	přistoupit–V						
\	přístupný–A	přistoupit–V						
\	stoupat–V	přistoupit–V		stoupit-V				
§	nástup–N	nastoupit–V		stoupit-V				
\	stoupat–V	nastoupit–V						
§	vstup–N	vstoupit–V						
\	stoupat–V	vstoupit–V		stoupit-V				
§	výstup–N	vystoupit–V						
\	stoupat–V	vystoupit–V		stoupit-V				
	lomit–V	lom–N						
\	lámat–V	lom–N						
\	zlomit–V	lom–N						
\	diplomacie–N	diplom–N						
\	diplomat–N	diplom–N						
\	lomit–V	přelom–N						
\	lom–N	přelom–N						
	přelomit–V	přelom–N						
	prolomit–V	průlom–N						
\	lomit–V	průlom–N						
\	zlomek–N	zlom–N						
\	lomit–V	zlom–N						
\	zlomenina–N	zlom–N						
\	lom–N	zlom–N						
	zlomit–V	zlom–N						
\	přelom–N	zlom–N						
	huba–N	náhubek–N						
\	hubička–N	náhubek–N						
	drobit–V	drobek–N						
\	drobný–A	drobek–N						
\	lenost–N	lenochod–N						
\	líný–A	lenochod–N						
\	pochodovat–V	pochod–N						
	pochodit–V	pochod–N						
\	chodit–V	pochod–N						
\	chod–N	pochod–N						
\	Plíva–N	plíva–N						
\	plevel–N	plíva–N						
\	slivoň–N	slíva–N						
\	slivovice–N	slíva–N						
\	zrecenzovat–V	recenzent–N						
	recenze–N	recenzent–N						
\	prezence–N	prezent–N						
\	prezentovat–V	prezent–N						
\	věřit–V	důvěřovat–V						
	důvěra–N	důvěřovat–V						
	směr–N	směřovat–V						
\	mířit–V	směřovat–V						
\	kafíčko–N	káva–N						
\	kavárna–N	káva–N						
\	kávovar–NC	káva–N						
	žít–V	obživa–N						
\	obživit–V	obživa–N						
\	maloměšťácký–A	město–N						
\	předměstský–A	město–N						
\	měšťanský–A	město–N						
\	umístěný–A	místo–N						
\	místnost–N	místo–N						
\	přemístit–V	místo–N						
\	umístění–N	místo–N						
\	gestikulovat–V	gesto–N						
\	gesce–N	gesto–N						
	hustý–A	husto–N						
\	hustota–N	husto–N						
\	špionáž–N	špion–N						
\	špionážní–A	špion–N						
\	onomatopoický–A	onomatopoion–N						
\	onomatopoicky–D	onomatopoion–N						
\	rychtář–N	region–N						
\	regionální–A	region–N						
\	ronit–V	výron–N						
\	uronit–V	výron–N						
\	patronka–N	patron–N						
\	patronát–N	patron–N						
\	společně–D	spolek–N						
	spolu–D	spolek–N						
\	společně–D	spolek–N						
	spolu–D	spolek–N						
\	kolík–N	kolek–N						
	kůl–N	kolek–N						
	vypnout–V	vypětí–N						
\	vypnutí–N	vypětí–N						
	věta–N	souvětí–N						
\	větný–A	souvětí–N						
\	hlas–N	hláskovat–V						
	hláska–N	hláskovat–V						
\	zákusek–N	kouskovat–V						
\	kus–N	kouskovat–V						
	kousek–N	kouskovat–V						
\	arizace–N	árijec–N						
	árijský–A	árijec–N						
	Nigérie–N	Nigerijec–N						
	Nigérie–N	Nigerijec–N						
\	trapas–N	trapný–A						
\	trap–N	trapný–A						
\	trapitel–N	trapný–A						
\	postoupit–V	postupný–A						
\	postup–N	postupný–A						
\	komentátor–N	komentář–N						
	komentovat–V	komentář–N						
\	zinventarizovat–V	inventář–N						
\	inventura–N	inventář–N						
\	deštivost–N	déšť–N						
\	deštník–N	déšť–N						
\	spouštět–V	spoušť–N						
\	pustit–V	spoušť–N						
	noc–N	noční–A						
\	nocovat–V	noční–A						
