\	ego–N	egoista–N		egoismus				
\	rádius–N	rádiový–A	*	rádio				
\	blažit–V	blahý–A	blaho	blaho				
\	množit–V	mnohý–A	mnoho	mnoho				
\	dramatizovat–V	dramatik–N	dramatický	drama				
\	mediace–N	mediální–A		medium				
\	Kratochvíle–N–Kratochvíle-1_;S	Kratochvílová–N	*	Kratochvíl				
\	normalizátor–N	normalizace–N	normalizovat	normalizovat				
\	arizátor–N	arizace–N	arizovat	arizovat				
\	vlastenkyně–N	vlast–N	vlastenec					
\	dorostenkyně–N	dorost–N	dorostenec					
\	kartáčovat–V	kartáček–N	kartáč	kartáč				
\	plátovat–V	plátek–N	plát	plát				
\	vápnit–V	vápník–N	vápno	vápno				
\	kriminalizovat–V	kriminalita–N	kriminální	kriminální				
\	úschovní–A	úschovna–N	úschova	uschovat				
\	komunikativní–A	komunikační–A	komunikovat	komunikace				
\	konstruktivní–A	konstrukční–A	konstruovat	konstrukce				
\	Miloň–N	Miloš–N	*	*				
\	Dobříň–N	Dobříš–N	*	*				
\	střelnice–N	střelit–V	střílet	*				
\	husina–N	husa–N	husí	*				
\	sukadlo–N	suk–N	soukat	*				
\	posuv–N	posuvný–A	posouvat	posouvat				
\	splav–N	splavný–A	splavit	splavit				
\	plavat–V	plavit–V						
\	malírna–N	malíř–N	malovat	malovat				
\	loupat–V	loupit–V	*	*				
\	bukva–N	buk–N–buk-1_^(strom)		*				
\	psanec–N	psaný–A	psát	psát				
\	purpura–N	purpurový–A	purpur	purpur				
\	dovozné–N	dovoz–N	dovézt	dovézt				
\	skladné–N	sklad–N	skladovat	skládat				
\	skif–N	skifařka–N		skifař				
\	skeet–N	skeetařka–N		skeetař				
\	intelektuál–N	intelektualizovat–V	intelekt	intelektuální				
\	lokál–N	lokalizovat–V	lokální	lokální				
\	špicl–N	špic–N–špic_^(pes)	*	*				
\	výtažek–N	výtah–N	vytáhnout	vytáhnout				
\	Blažíčková–N	Blažej–N	Blažíček	*				
\	Ondříčková–N	Ondřej–N	Ondříček	*				
\	korálnatec–N	korál–N–korál-1_^(živočich)		*				
\	hrotnatec–N	hrot–N	hrotnatý	*				
\	frčka–N	frčet–V	*	*				
\	vtipkovat–V	vtip–N	vtípek					
\	drátkovat–V	drát–N	drátek					
\	trojka–N	trojice–N						
\	dvojka–N	dvojice–N						
\	šroub–N	šroubovák–N	*	šroubovat				
\	kádr–N	kádrovák–N	*	kádrovat				
\	klouzek–N	klouzat–V	kluzký–A–kluzký	*				
\	prcek–N	prcat–V	*	*				
\	židovština–N	žid–N	židovský	*				
\	šturmovština–N	šturm–N		*				
\	materialismus–N	materiál–N	materiální					
\	lítý–A	líto–D	*	*				
\	skener–N	sken–N						
\	habilitant–N	habilitace–N	habilitovat	habilitovat				
\	deprivant–N	deprivace–N	deprivovat	deprivovat				
\	sluchátko–N	sluch–N	slyšet	slyšet				
\	management–N	manažer–N						
\	tarasnice–N	zatarasit–V	tarasit	tarasit				
\	maskérna–N	maska–N	maskér	*				
\	dovnitř–D	uvnitř–D	vnitro	vnitro				
\	nadchod–N	chodit–V	nadejít	jít				
\	vydra–N	voda–N	*	*				
\	pestrý–A	psát–V	*	*				
\	Franc–N	František–N	*	*				
	bulvarizovat–V	bulvár–N						
\	vybízet–V	nabídka–N		nabídnout				
\	perla–N	perlivý–A	*	perlit–V–perlit_:T				
\	Bukovina–N	buk–N–buk-1_^(strom)	bukovina	*				
\	stačit–V	statek–N		stát–V–stát-3_:T_^(někdo/něco_stojí,_např._na_nohou)				
\	hrbolatý–A	hrb–N	hrbol	*				
\	reference–N	referát–N	referovat	referovat				
\	držební–A	držet–V	držba	*				
\	lasturnatka–N	lastura–N	lasturnatý	*				
\	pryč–N	napříč–D	*	příčit				
\	vpona–N	spona–N	vepnout	sepnout				
\	příhra–N	hra–N	přihrát	hrát				
\	pobožný–A	zbožný–A	bůh	bůh				
\	fašoun–N	fašismus–N	fašista	*				
\	brankoviště–N	brankář–N	branka	branka				
\	aseptický–A	sepse–N	septický	*				
\	Dobroslav–N	dobrý–A	%	*				
\	vykuk–N	koukat–V	vykouknout	*				
\	strašpytel–N	strašidlo–N	%	strašit				
\	pasparta–N	pasáž–N	*	*				
\	optika–N	synoptický–A	*	synopse				
\	jedenáctidenní–A	denní–A	%	den–N–den_^(jednotka_času)				
\	nádavek–N	nadávka–N	dát	nadávat–V–nadávat-1_:T_^(spílat)_(*6at-1)				
\	vazba–N–vazba_^(všechny_významy)	vaz–N	vázat	vázat				
\	zdobit–V	doba–N	*	*				
\	lid–N	lidičky–N						
\	pometlo–N	pomást–V		mást				
\	půjčovní–A	půjčovné–N	půjčovat	půjčovat				
\	priorita–N	převor–N	*	*				
\	bájesloví–N	bajka–N	%	báje				
\	metat–V	mést–V	*	*				
\	Hornorakušan–N	Rakušan–N	%	Rakousy				
\	dekor–N	dekorativní–A	*					
\	bazilišek–N	Vasil–N		*				
\	buřtguláš–N	buřt–N	%	*				
\	vzpomínat–V	paměť–N		*				
\	Bureš–N	Babiš–N	*	*				
\	zauhlit–V	uhlí–N		uhel				
\	femininum–N	feminismus–N						
\	nynorsk–N	norština–N	*	norský				
\	škatulkovat–V	škatule–N	škatulka	*				
\	příslib–N	slíbit–V	přislíbit	líbit				
\	kurátor–N	kúra–N	*	*				
\	poučný–A	poučovat–V	poučit	poučit				
\	věrohodný–A	hodný–A–hodný-1_^(být_hoden)	%					
\	prča–N	prdel–N	*	*				
\	doposavad–D	dosavadní–A		dosavad				
\	zalétat–V	letět–V	létat	*				
\	ochota–N	chtít–V		*				
\	zástěra–N	zastřít–V	zastírat					
\	průlet–N	let–N	proletět	letět				
\	uspávanka–N	spát–V	uspávat	*				
\	plačky–D	Plačková–N	plakat					
\	odúmrť–N	úmrtí–N	odumřít	umřít				
\	fotrovatět–V	fotr–N	fotrovský	*				
\	tvarohovatět–V	tvaroh–N	tvarohový	*				
\	cukrovatět–V	cukr–N	cukrový	*				
\	mor–N	mořit–V	mřít	*				
\	šikmooký–A	šikmý–A	%	*				
	šikmý–A	šikmo–D						
\	modrooký–A	modrý–A	%	*				
\	chorobopis–N	choroba–N	%	chorý				
\	rostlinopis–N	rostlina–N	%	růst–V–růst-2_:T				
\	cenina–N	cena–N	cenný	*				
\	měsíčník–N–měsíčník-2_^(časopis)	měsíc–N	měsíční	*				
\	výlevka–N	vylít–V	vylévat	lít				
\	dvousměnný–A	směna–N	%	směnit				
\	bubák–N	bu–N	*					
\	butylalkohol–N	alkohol–N	%	*				
\	banán–N	banánovka–N	*	banánový				
\	čip–N	čipovka–N	*	čipový				
\	akt–N	aktovka–N	*	akta				
\	kamera–N	kameraman–NC	*	%				
\	gól–N	gólman–NC	*	%				
\	semitismus–N	semitský–A	semita	semita				
\	platonismus–N	platonský–A	Platon	Platon				
\	sluchadlo–N	sluch–N	slyšet	slyšet				
\	cédéčko–N	dvojcédéčko–N		%				
\	diecéze–N	arcidiecéze–NC	*	%				
\	půltón–N	tón–N	%	*				
\	bohumilý–A	bůh–N	%	*				
\	řezat–V	dřevořezba–NC	*	%				
\	fízl–N	profízlovaný–A	*	profízlovat				
\	složnokvětý–A	složenina–N	%	složený				
\	flek–N	cucflek–N		%				
§	jeskyňář–N	jeskyně–N		*				
§	satrapie–N	satrapa–N						
§	tuberkul–N	tuberkulóza–N						
§	černá–N	černý–A						
§	dobrá–N	dobrý–A						
§	vysoká–N	vysoký–A						
§	dřepět–V	dřep–N						
§	provinciál–N	provincie–N						
§	troubel–N	trouba–N–trouba-1_^(hlupák)						
§	rakůvka–N	rak–N						
§	višínka–N	višeň–N		*				
§	družina–N	druh–N–druh-2_^(partner)						
§	kudlanka–N	kudla–N						
§	marinovat–V	marináda–N						
§	dveřej–N	dveře–N						
§	partaj–N	parta–N						
§	hasnice–N	hasit–V						
§	pilatka–N	pila–N						
§	sanatorní–A	sanatorium–N						
§	endemit–N	endemický–A		endemie				
§	kvocient–N	kvóta–N						
§	žerzej–N	Jersey–N						
§	oplzlý–A	plazit–V		*				
§	Voršila–N	Uršula–N						
§	proradný–A	radit–V						
§	kapánek–D	kapka–N						
§	přístroj–N	stroj–N						
§	Tlustý–N	tlustý–A		*				
§	fakt–N	faktum–N						
§	bezděčný–A	bezděky–D						
§	hovězí–N	hovado–N						
§	márnice–N	máry–N		*				
§	osmiletka–N	osmiletý–AC		%				
§	oratorní–A	oratorium–N		orace				
§	čtyřnásobek–N	čtyřnásobný–A		%				
§	devítinásobek–N	devítinásobný–AC						
§	Předjordánsko–N	Jordánsko–N		Jordán–N–Jordán-2_;G				
§	předvolební–A	volební–A		volba				
§	soumrak–N	mrak–N		*				
§	modernita–N	moderní–A		*				
§	malignita–N	maligní–A						
§	benignita–N	benigní–A						
§	Radka–N	Radek–N		*				
§	Františka–N	František–N						
§	avantgardistický–A	avantgardizmus–N		avantgarda				
§	entuziastický–A	entuziazmus–N		*				
§	bonapartistický–A	bonapartizmus–N		Bonaparte				
§	oříšek–N	ořech–N		*				
§	plíšek–N	plech–N		*				
§	pelíšek–N	pelech–N		*				
§	jedinečný–A	jedinec–N		jediný				
§	čtverečný–A	čtverec–N		čtvero				
§	měsíčný–A	měsíc–N		*				
§	výbavné–N	výbava–N		vybavit				
§	jízdné–N	jízda–N		jezdit				
§	výchovné–N	výchova–N		vychovat				
§	válčit–V	válka–N		*				
	páčit–V	páka–N						
§	ručit–V	ruka–N		*				
§	patice–N	pata–N		*				
§	cévice–N	céva–N		*				
§	Ostravice–N	Ostrava–N		*				
§	autentizovat–V	autentický–A		*				
§	ironizovat–V	ironický–A		ironie				
§	dynamizovat–V	dynamický–A		dynamika				
§	křivkoměr–N	křivka–N	%					
§	hloubkoměr–N	hloubka–N	%					
§	srážkoměr–N	srážka–N	%					
§	Chilan–N	Chile–N		*				
§	Pompejan–N	Pompeje–N		*				
§	Zimbabwan–N	Zimbabwe–N		*				
§	působek–N	působit–V						
§	smrádek–N	smrad–N		smrdět				
§	hrádek–N	hrad–N		hradit				
§	hádek–N	had–N		*				
§	kopcovitý–A	kopec–N						
§	vápencovitý–A	vápenec–N		vápno				
§	válcovitý–A	válec–N		válet				
§	ryze–D	ryzí–A		*				
§	cize–D	cizí–A		*				
§	svěže–D	svěží–A		*				
§	Hraničan–N	Hranice–N		*				
§	Krasličan–N	Kraslice–N		*				
§	Košičan–N	Košice–N		*				
§	archivistika–N	archiv–N		*				
§	charakteristika–N	charakter–N		*				
§	stylistika–N	styl–N		*				
§	červotočivý–A	červotoč–N		%				
§	hněvivý–A	hněv–N						
§	milostivý–A	milost–N–milost-1_^(příjemný)_(*5ý-1)		milý–A–milý-1_^(příjemný)				
§	zatímní–A	zatím–D						
§	potomní–A	potom–D						
§	tamní–A	tam–D		*				
§	Petrohraďan–N	Petrohrad–N		%				
§	Stalingraďan–N	Stalingrad–N		%				
§	Leningraďan–N	Leningrad–N		%				
§	nov–N	nový–A		*				
§	ruda–N	rudý–A		*				
§	ožrala–N	ožralý–A						
§	Berouňan–N	Beroun–N–Beroun-1_;G		*				
§	Miláňan–N	Milán–N		*				
§	Bostoňan–N	Boston–N		*				
§	myrhovník–N	myrha–N		*				
§	mandarinkovník–N	mandarinka–N		mandarín				
§	gumovník–N	guma–N		*				
§	smrčina–N	smrk–N		*				
§	bučina–N	buk–N–buk-1_^(strom)		*				
§	klučina–N	kluk–N		*				
§	harmonovat–V	harmonie–N		*				
§	atrofovat–V	atrofie–N		*				
§	amnestovat–V	amnestie–N		*				
§	borkyně–N	borec–N		*				
§	učenkyně–N	učenec–N		učený				
§	zoufalkyně–N	zoufalec–N		zoufalý				
§	dnavý–A	dna–N		*				
§	perový–A	pero–N		*				
§	zimavý–A	zima–N		*				
§	portál–N	porta–N		*				
§	placentál–N	placenta–N		*				
§	žežulička–N	žežulka–N		*				
§	čočička–N	čočka–N		*				
§	Doubravička–N	Doubravka–N		Doubrava				
§	Litvák–N	Litva–N						
§	Opavák–N	Opava–N–Opava-2_;G						
§	Honzák–N	Honza–N						
§	prameniště–N	pramenit–V						
§	seřadiště–N	seřadit–V						
§	složiště–N	složit–V						
§	meteorit–N	meteor–N		*				
§	molybdenit–N	molybden–N		*				
§	chromit–N	chrom–N		*				
§	fakturant–N	fakturovat–V		faktura				
§	komandant–N	komandovat–V		*				
§	kapitulant–N	kapitulovat–V		kapitula				
§	dračice–N	drak–N		*				
§	vlčice–N	vlk–N		*				
§	račice–N	rak–N		*				
§	modřit–V	modrý–A		*				
§	mokřit–V	mokrý–A						
§	bystřit–V	bystrý–A		*				
§	kůlna–N	kůl–N						
§	výhledna–N	výhled–N						
§	randit–V	rande–N		*				
§	špejlit–V	špejle–N		*				
§	prasit–V	prase–N		*				
§	opětný–A	opět–D		*				
§	včasný–A	včas–D		*				
§	zpětný–A	zpět–D		*				
§	funkcionální–A	funkce–N		fungovat				
§	existencionální–A	existence–N		existovat				
§	extenzionální–A	extenze–N		tenze				
§	nanukáč–N	nanuk–N		*				
§	křemenáč–N	křemen–N		*				
§	gruntovník–N	grunt–N		*				
§	cukrovník–N	cukr–N		*				
§	tulipánovník–N	tulipán–N		*				
§	šéfovský–A	šéf–N		*				
§	obrovský–A	obr–N		*				
§	hofmistrovský–A	hofmistr–N		%				
§	nohavice–N	noha–N		*				
§	bukvice–N	buk–N–buk-1_^(strom)		*				
§	bradavice–N	brada–N		*				
§	trnitý–A	trn–N		*				
§	zákonitý–A	zákon–N		*				
§	hlasitý–A	hlas–N		*				
§	unijní–A	unie–N		*				
§	galerijní–A	galerie–N		*				
§	prérijní–A	prérie–N		*				
§	hnízdit–V	hnízdo–N						
§	čelit–V	čelo–N						
§	zrcadlit–V	zrcadlo–N		zračit				
§	běsnit–V	běs–N		*				
§	mocnit–V	moc–N		moci				
§	řečnit–V	řeč–N		říkat				
§	Kartáginec–N	Kartágo–N		*				
§	hokynařit–V	hokynář–N						
§	taškařit–V	taškář–N		taška				
§	trávnice–N	tráva–N		*				
§	zimnice–N	zima–N		*				
§	matčin–A–matčin-2_^(maminka)_(*5ka-2)	matka–N–matka-2_^(maminka)		*				
§	služčin–A	služka–N						
§	vrhcábnice–N	vrhcáby–N		*				
§	montáž–N	montovat–V		*				
§	sabotáž–N	sabotovat–V		*				
	hovor–N	hovořit–V						
§	čtrnáctideník–N	čtrnáctidenní–A		%				
§	dvoutýdeník–N	dvoutýdenní–A		%				
§	harmonium–N	harmonie–N						
§	svetřík–N	svetr–N		*				
§	cukřík–N	cukr–N		*				
§	Fidžijec–N	Fidži–N		*				
§	Malawijec–N	Malawi–N		*				
§	varlátko–N	varle–N		*				
§	trojčátko–N	trojče–N						
§	pánvice–N	pánev–N		*				
§	konvice–N	konev–N		*				
§	krevel–N	krev–N		*				
§	Rwanďan–N	Rwanda–N		*				
§	Grenaďan–N	Grenada–N		*				
§	proužek–N	pruh–N		*				
§	pstroužek–N	pstruh–N		*				
§	vápenný–A	vápno–N		*				
§	prkenný–A	prkno–N		*				
§	tygrovaný–A	tygr–N		*				
§	talentovaný–A	talent–N		*				
§	štěrkoviště–N	štěrk–N		*				
§	herpetický–A	herpes–N		*				
§	pankreatický–A	pankreas–N		*				
§	pastelkovné–N	pastelka–N		pastel				
§	fackovné–N	facka–N		*				
§	nádražák–N	nádraží–N		dráha				
§	Jiřák–N	Jiří–N		*				
§	ježovka–N	ježek–N		*				
§	výsledovka–N	výsledek–N						
§	účtárna–N	účet–N						
§	octárna–N	ocet–N		*				
§	pivní–A	pivo–N		pít				
§	místní–A	místo–N		*				
§	žonglér–N	žonglovat–V		*				
§	dezertér–N	dezertovat–V		*				
§	instrumentalista–N	instrument–N		*				
§	hořčičný–A	hořčice–N		hořký				
§	viničný–A	vinice–N		víno				
§	kategorizovat–V	kategorie–N		*				
§	harmonizovat–V	harmonie–N		*				
§	uzdečka–N	uzda–N		*				
§	Šafářová–N	Šafář–N		*				
§	Nasadilová–N	Nasadil–N		*				
§	hlasivka–N	hlas–N		*				
§	třes–N	třást–V		*				
§	otřes–N	otřást–V		třást				
§	bručák–N	bručet–V		*				
§	fičák–N	fičet–V		*				
§	mrkvovitý–A	mrkev–N						
§	tykvovitý–A	tykev–N						
§	Jituška–N	Jitka–N		*				
§	veveruška–N	veverka–N		*				
§	subjektivní–A	subjekt–N						
§	atributivní–A	atribut–N		*				
§	břitký–D	břit–N		*				
§	slizký–D	sliz–N		*				
§	jednoduše–D	jednoduchý–A		%				
§	hluše–D	hluchý–A		*				
§	Botswaňan–N	Botswana–N		*				
§	Ghaňan–N	Ghana–N		*				
§	pídit–V	píď–N		*				
§	mědit–V	měď–N		*				
§	paroží–N	paroh–N		roh				
§	hloží–N	hloh–N		*				
§	orchestrace–N	orchestr–N		*				
	pastorace–N	pastor–N						
§	dezerce–N	dezertovat–V		*				
§	adopce–N	adoptovat–V		*				
§	varhanní–A	varhany–N		*				
§	rorátní–A	roráty–N						
§	špiclík–N	špic–N–špic_^(pes)						
§	pašalík–N	paša–N						
§	polemizovat–V	polemika–N		*				
§	politizovat–V	politika–N		*				
§	pralesnička–N	prales–N		les				
§	soudnička–N	soud–N		soudit				
§	rybařík–N	rybář–N		ryba				
§	Šafařík–N	Šafář–N						
§	tělíčko–N	tělo–N						
§	soustíčko–N	sousto–N		ústa				
§	podlažní–A	podlaha–N						
§	záložní–A	záloha–N		založit				
§	leucinóza–N	leucin–N						
§	orchestřiště–N	orchestr–N						
§	labutěnka–N	labuť–N		*				
§	pláštěnka–N	plášť–N		*				
§	chlouba–N	chlubit–V		*				
§	zhouba–N	zhubit–V		hubit				
§	horizontála–N	horizont–N		*				
§	Písečan–N	Písek–N–Písek-2_;G						
§	Norimberčan–N	Norimberk–N		%				
§	sviští–A	svišť–N						
§	labutí–A	labuť–N		*				
§	kozel–N	koza–N						
§	rosenka–N	rosa–N		*				
§	bublanina–N	bublat–V		*				
§	rubanina–N	rubat–V		*				
§	instrumentál–N	instrument–N		*				
§	neurotický–A	neuróza–N		*				
§	aterosklerotický–A	ateroskleróza–N		%				
§	firemní–A	firma–N		*				
§	noremní–A	norma–N		*				
§	jednorázovka–N	jednorázový–AC		%				
§	datlovat–V	datel–N						
§	pytlovat–V	pytel–N						
§	skartovačka–N	skartovat–V						
§	dávačka–N	dávat–V						
§	volař–N	vůl–N						
§	stolař–N	stůl–N						
§	Kiribaťan–N	Kiribati–N						
§	Haiťan–N	Haiti–N						
§	holínka–N	holeň–N		holý				
§	humoreska–N	humor–N		*				
§	hosteska–N	host–N		*				
§	batožina–N	batoh–N		*				
§	Lahovičky–N	Lahovice–N						
§	Jakubčík–N	Jakub–N		*				
§	kulometčík–N	kulomet–N		%				
§	obilný–A	obilí–N		*				
§	zelný–A	zelí–N		*				
§	borka–N	borec–N		*				
§	Hispánka–N	Hispánec–N		Hispánie				
§	loutkařit–V	loutka–N						
§	chatařit–V	chata–N						
§	užuž–D	už–D						
§	taktak–D	tak–D						
§	poselkyně–N	posel–N		poslat				
§	věřitelkyně–N	věřitel–N		věřit				
§	leváctví–N	levák–N		levý				
§	praváctví–N	pravák–N		pravý				
§	kouřmo–N	kouř–N		*				
§	pásmo–N	pás–N		*				
§	jezernatý–A	jezero–N		*				
§	pernatý–A	pero–N		*				
§	špendlit–V	špendlík–N		*				
§	šavlenka–N	šavle–N		*				
§	nodulární–A	nodule–N		*				
§	partikulární–A	partikule–N		*				
§	pivovárek–N	pivovar–N		%				
§	Kašpárek–N	Kašpar–N						
§	brekot–N	brečet–V		*				
§	frkot–N	frčet–V		*				
§	projížďka–N	projet–V						
§	vyjížďka–N	vyjet–V						
§	plavky–N	plavat–V		*				
§	šponovky–N	šponovat–V		*				
§	duben–N	dub–N		*				
§	prsten–N	prst–N		*				
§	koncesionář–N	koncese–N		*				
§	vizionář–N	vize–N		*				
§	podlážka–N	podlaha–N		dlaha				
§	dlážka–N	dlaha–N						
§	utilizovat–V	utilita–N						
§	putýnka–N	putna–N		*				
§	lokýnka–N	lokna–N		*				
§	kuní–A	kuna–N						
§	Bavorák–N	Bavorsko–N		Bavor				
§	Tyrolák–N	Tyrolsko–N		Tyroly				
§	šroubení–N	šroub–N		*				
§	sklepení–N	sklep–N		*				
§	prvek–N	prvý–A		*				
§	ospalek–N	ospalý–A		spát				
§	zkumavčička–N	zkumavka–N		zkoumat				
§	žárovčička–N	žárovka–N						
§	sérový–A	sérum–N		*				
§	vakuový–A	vakuum–N		*				
§	křemínek–N	křemen–N						
§	bubínek–N	buben–N						
§	drobné–N	drobný–A		drobit				
§	šampaňské–N	šampaňský–A		Champagne				
§	frajírek–N	frajer–N		*				
§	kačírek–N–kačírek-1_;L_,e_^(zdrobnělina_ke_kačer)	kačer–N		*				
§	hřbitůvek–N	hřbitov–N						
§	ostrůvek–N	ostrov–N		*				
§	rošovat–V	rošáda–N						
§	křivárna–N	křivý–A						
§	levárna–N	levý–A						
§	katedrála–N	katedra–N						
§	rozsoška–N	rozsocha–N						
§	cíška–N	cícha–N		*				
§	rafting–N	raft–N						
§	snowboarding–N	snowboard–N						
§	Bavořan–N	Bavorsko–N		Bavor				
§	Štýřan–N	Štýrsko–N		Štýr				
§	sendvičovač–N	sendvič–N		*				
§	toustovač–N	toust–N		*				
§	melouchařit–V	melouch–N		*				
§	duchařit–V	duch–N		*				
§	židlice–N	židle–N		*				
§	vidlice–N	vidle–N		*				
§	chtivý–A	chtít–V		*				
§	zřivý–A	zřít–V		*				
§	střechatka–N	střecha–N		*				
§	rozvalina–N	rozvalit–V		valit				
§	kolem–D	kolo–N		*				
§	právem–D	právo–N		pravý				
§	křemičitý–A	křemík–N						
§	uhličitý–A	uhlík–N		uhel				
§	havírna–N	havíř–N		*				
§	lapat–V	lapit–V		*				
§	křečík–N	křeček–N						
§	klacík–N	klacek–N						
§	hutník–N	huť–N		*				
§	pamětník–N	paměť–N						
§	břitva–N	břit–N		*				
§	seník–N	seno–N		*				
§	plemeník–N	plemeno–N		*				
§	zhůvěřilec–N	zhůvěřilý–A						
§	Bohumila–N	Bohumil–NC		%				
§	Vlastimila–N	Vlastimil–NC		%				
§	Théban–N	Théby–N		*				
§	Syrakusan–N	Syrakusy–N		*				
§	prokuratura–N	prokurátor–N						
§	diktatura–N	diktátor–N		diktovat				
§	Žatečan–N	Žatec–N		*				
§	Chlumečan–N	Chlumec–N		*				
§	dinosauří–A	dinosaurus–N		%				
§	brontosauří–A	brontosaurus–N		%				
§	primitiv–N	primitivní–A		*				
§	negativ–N	negativní–A		*				
§	brousek–N–brousek-1_^(malý_brus)	brus–N		brousit				
§	ubrousek–N	ubrus–N						
§	ořešník–N	ořech–N		*				
§	kališník–N	kalich–N		*				
§	budování–N	budovat–V		*				
§	zůstání–N	zůstat–V		ostat				
§	Pavlíček–N	Pavel–N		*				
§	Karlíček–N	Karel–N		*				
§	žlutice–N	žlutý–A		*				
§	hrubice–N	hrubý–A		*				
§	nártoun–N	nárt–N		*				
§	plešoun–N	pleš–N		*				
§	pirožek–N	piroh–N		*				
§	dřevnatět–V	dřevnatý–A		dřevo				
§	tělnatět–V	tělnatý–A		tělo				
