\	skok–N	skokan–N	skočit					
\	dub–N	dubák–N	*	dubový				
\	Václav–N	Václavák–N	*	václavský				
\	výzkum–N	výzkumák–N	vyzkoumat	výzkumný				
\	amerikanizmus–N	amerikanista–N		amerikanistika				
\	artizmus–N	artista–N	art	artistika				
\	mandel–N	mandelík–N						
\	zájem–N	zájemní–A	zajímat	zájem				
\	popel–N	popelka–N						
	běda–N	bědovat–V						
	důchod–N	důchodní–A	dochodit					
	ham–N	hamat–V	*					
\	fix–N	fixovat–V		*				
§	lov–N	lovit–V		*				
§	plen–N	plenit–V						
§	statik–N	statika–N						
§	importovat–V	import–N						
§	experimentovat–V	experiment–N		*				
§	koučovat–V	kouč–N		*				
§	švindlovat–V	švindl–N		*				
§	žalářovat–V	žalář–N		*				
§	exportovat–V	export–N						
§	gruntovat–V	grunt–N		*				
§	lobovat–V	lob–N						
§	špásovat–V	špás–N		*				
§	tunelovat–V	tunel–N		*				
§	masakrovat–V	masakr–N		*				
§	sponzorovat–V	sponzor–N		*				
§	oxidovat–V	oxid–N		*				
§	sledovat–V	sled–N		*				
§	akcentovat–V	akcent–N		*				
§	žertovat–V	žert–N		*				
§	testovat–V	test–N		*				
§	protestovat–V	protest–N		*				
§	šmakovat–V	šmak–N		*				
§	štepovat–V	štep–N		*				
§	lok–N	lokat–V		*				
§	tah–N	tahat–V		*				
§	tik–N	tikat–V		*				
§	hněv–N	hněvat–V		*				
§	škrt–N	škrtat–V		*				
§	ples–N	plesat–V		*				
§	drb–N	drbat–V		*				
	čich–N	čichat–V						
§	chroust–N	chroustat–V		*				
§	klik–N	klikat–V		*				
§	chov–N	chovat–V		*				
§	hlt–N	hltat–V		*				
§	zob–N	zobat–V		*				
§	vrh–N	vrhat–V		*				
§	plk–N	plkat–V		*				
§	vznik–N	vznikat–V						
§	flus–N	flusat–V		*				
§	hrk–N	hrkat–V		*				
	dráp–N	drápat–V	*					
§	karamela–N	karamel–N		*				
§	basa–N	bas–N		*				
§	Dana–N	Dan–N						
§	fuksa–N	fuks–N		*				
§	Gabriela–N	Gabriel–N		*				
§	Kamila–N	Kamil–N		*				
§	ouřada–N	ouřad–N						
§	kmotra–N	kmotr–N		*				
§	Valentýna–N	Valentýn–N		*				
§	Romana–N	Roman–N		*				
§	prsa–N	prs–N		*				
§	Michaela–N	Michael–N		*				
§	bruneta–N	brunet–N		*				
§	Bohdana–N	Bohdan–N		*				
§	markýza–N	markýz–N		*				
§	soupeřit–V	soupeř–N						
§	hrotit–V	hrot–N		*				
§	měna–N	měnit–V		*				
	řada–N	řadit–V						
§	Macková–N	Macek–N		*				
§	Habětínková–N	Habětínek–N		*				
§	Urválková–N	Urválek–N		*				
§	Balínková–N	Balínek–N		*				
§	Stašková–N	Stašek–N		*				
§	Křivánková–N	Křivánek–N		*				
§	Plačková–N	Plaček–N		*				
§	Zadrobílková–N	Zadrobílek–N		*				
§	Furková–N	Furek–N		*				
§	Drnková–N	Drnek–N		*				
§	Křivohlávková–N	Křivohlávek–N		*				
§	Vohryzková–N	Vohryzek–N		*				
§	demagog–N	demagogie–N		*				
§	celiak–N	celiakie–N		*				
§	chirurg–N	chirurgie–N		*				
§	rebel–N	rebelie–N		*				
\	tyran–N	tyranie–N		*				
§	pederast–N	pederastie–N		*				
§	plebán–N	plebánie–N						
§	anatom–N	anatomie–N		*				
	Gal–N	Galie–N	*					
§	řasit–V	řasa–N		*				
	kyt–N–kyt-1_^(tmel)	kytovat–V	*					
	chat–N	chatovat–V	*					
	tramp–N	trampovat–V	*					
	noc–N	nocovat–V	*					
	papír–N	papírovat–V	*					
	krém–N	krémovat–V	*					
	stoh–N	stohovat–V	*					
	košer–N	košerovat–V	*					
	import–N	importovat–V						
	štěrk–N	štěrkovat–V	*					
	koncert–N	koncertovat–V	*					
	balík–N–balík-1_^(předmět)	balíkovat–V	*					
	nikl–N	niklovat–V	*					
	tremp–N	trempovat–V	*					
	koks–N	koksovat–V						
	šofér–N	šoférovat–V						
	rebel–N	rebelovat–V						
	boj–N	bojovat–V	*					
	blog–N	blogovat–V	*					
	portrét–N	portrétovat–V						
	smeč–N	smečovat–V	*					
	garáž–N	garážovat–V	*					
	kód–N	kódovat–V	*					
	machr–N	machrovat–V	*					
	sprint–N	sprintovat–V	*					
	šok–N	šokovat–V	*					
	steh–N	stehovat–V						
	lem–N	lemovat–V	*					
	kufr–N	kufrovat–V	*					
	kvalt–N	kvaltovat–V	*					
	ráz–N	rázovat–V						
	led–N	ledovat–V	*					
	síť–N	síťovat–V						
	špás–N	špásovat–V	*					
	plakát–N	plakátovat–V	*					
	kolík–N	kolíkovat–V						
	vosk–N	voskovat–V	*					
	cukr–N	cukrovat–V	*					
	parazit–N	parazitovat–V						
	bodyček–N	bodyčekovat–V						
	plán–N	plánovat–V	*					
	mord–N	mordovat–V						
	argument–N	argumentovat–V	*					
	text–N	textovat–V	*					
	pacht–N	pachtovat–V	*					
	špunt–N–špunt-1_,h_^(zátka)	špuntovat–V	*					
	projekt–N	projektovat–V						
	kšeft–N	kšeftovat–V	*					
	bič–N	bičovat–V						
	bagr–N	bagrovat–V	*					
	olej–N	olejovat–V						
	stres–N	stresovat–V	*					
	konzum–N	konzumovat–V						
	fofr–N	fofrovat–V	*					
	krok–N	krokovat–V						
	oxid–N	oxidovat–V	*					
	krám–N	krámovat–V	*					
	pochod–N	pochodovat–V						
	bankrot–N	bankrotovat–V	*					
	manifest–N	manifestovat–V	*					
	profil–N	profilovat–V	*					
	retuš–N	retušovat–V						
	hlas–N	hlasovat–V	*					
	pól–N	pólovat–V	*					
	rám–N	rámovat–V	*					
	limit–N	limitovat–V	*					
	box–N	boxovat–V	*					
	slad–N	sladovat–V						
	protest–N	protestovat–V						
	start–N	startovat–V	*					
	nýt–N	nýtovat–V	*					
	formát–N	formátovat–V						
	cement–N	cementovat–V	*					
	verš–N	veršovat–V	*					
	motiv–N	motivovat–V						
	cejch–N	cejchovat–V	*					
	kšaft–N	kšaftovat–V	*					
	filtr–N	filtrovat–V	*					
	pablesk–N	pableskovat–V						
	roub–N	roubovat–V						
	šenk–N	šenkovat–V	*					
	šampon–N	šamponovat–V	*					
	flamendr–N	flamendrovat–V						
	cep–N	cepovat–V	*					
	úrok–N	úrokovat–V						
	čas–N	časovat–V						
	kouč–N	koučovat–V	*					
	úkol–N	úkolovat–V						
	patent–N	patentovat–V	*					
	faul–N	faulovat–V	*					
	respekt–N	respektovat–V						
	atak–N	atakovat–V	*					
	modul–N	modulovat–V						
	registr–N	registrovat–V						
	brak–N	brakovat–V	*					
	rap–N	rapovat–V	*					
	žalář–N	žalářovat–V						
	rozum–N	rozumovat–V						
	experiment–N	experimentovat–V	*					
	export–N	exportovat–V						
	směr–N	směrovat–V						
	lob–N	lobovat–V	*					
	žert–N	žertovat–V	*					
	hold–N	holdovat–V	*					
	bojkot–N	bojkotovat–V	*					
	pakt–N	paktovat–V	*					
	teč–N	tečovat–V						
	instrument–N	instrumentovat–V	*					
	flek–N	flekovat–V	*					
	čop–N	čopovat–V	*					
	chrom–N	chromovat–V	*					
	tank–N	tankovat–V	*					
	tvar–N	tvarovat–V						
	kompot–N	kompotovat–V	*					
	šroub–N	šroubovat–V	*					
	švindl–N	švindlovat–V	*					
	truc–N	trucovat–V	*					
	sediment–N	sedimentovat–V	*					
	šéf–N	šéfovat–V	*					
	šmak–N	šmakovat–V	*					
	vzdor–N	vzdorovat–V						
	klon–N	klonovat–V	*					
	fax–N	faxovat–V	*					
	lajk–N	lajkovat–V	*					
	čep–N	čepovat–V	*					
	sklad–N	skladovat–V						
	úvěr–N	úvěrovat–V						
	prorok–N	prorokovat–V						
	asfalt–N	asfaltovat–V	*					
	drn–N	drnovat–V	*					
	plyn–N	plynovat–V						
	hák–N	hákovat–V						
	pingl–N	pinglovat–V	*					
	pilot–N	pilotovat–V	*					
	monitor–N	monitorovat–V	*					
	fízl–N	fízlovat–V	*					
	hazard–N	hazardovat–V	*					
	lis–N	lisovat–V						
	sponzor–N	sponzorovat–V	*					
	lak–N	lakovat–V						
	masakr–N	masakrovat–V	*					
	pár–N	párovat–V						
	titul–N	titulovat–V	*					
	twist–N	twistovat–V	*					
	tunel–N	tunelovat–V	*					
	rentgen–N	rentgenovat–V	*					
	proces–N	procesovat–V						
	skaut–N	skautovat–V	*					
	stan–N	stanovat–V						
	tón–N	tónovat–V	*					
	grunt–N	gruntovat–V	*					
	štuk–N	štukovat–V	*					
	fragment–N	fragmentovat–V	*					
	šturm–N	šturmovat–V	*					
	kontakt–N	kontaktovat–V	*					
	frank–N	frankovat–V	*					
								
	Pátek–N	Pátková–N						
	Zbranek–N	Zbranková–N	*					
	Cejnek–N	Cejnková–N	*					
	Zajíček–N	Zajíčková–N						
	Chalánek–N	Chalánková–N	*					
	Tichánek–N	Tichánková–N	*					
	Malivánek–N	Malivánková–N	*					
	Němeček–N	Němečková–N						
	Paroubek–N	Paroubková–N	*					
	Balínek–N	Balínková–N	*					
	Macháček–N	Macháčková–N						
	Dolínek–N–Dolínek-2_;S	Dolínková–N	*					
	Bělobrádek–N	Bělobrádková–N	*					
	Rejmánek–N	Rejmánková–N	*					
	Janáček–N	Janáčková–N						
	Svátek–N	Svátková–N						
	Habětínek–N	Habětínková–N	*					
	Roháček–N	Roháčková–N						
	Matoušek–N	Matoušková–N						
	Kulhánek–N	Kulhánková–N	*					
	Ječmének–N	Ječménková–N	*					
	Koláček–N	Koláčková–N	*					
	Babánek–N	Babánková–N						
	Hánek–N	Hánková–N	*					
	Topolánek–N	Topolánková–N						
	Rožánek–N	Rožánková–N	*					
	Sedláček–N	Sedláčková–N						
	Nečesánek–N	Nečesánková–N	*					
	Schovánek–N	Schovánková–N	*					
	Robenek–N	Robenková–N	*					
	Bachánek–N	Bachánková–N	*					
	Bělohlávek–N	Bělohlávková–N						
	Mráček–N	Mráčková–N	*					
	Vízek–N	Vízková–N	*					
	Rejžek–N	Rejžková–N	*					
	Křeček–N	Křečková–N	*					
	Faltýnek–N	Faltýnková–N						
	Labounek–N	Labounková–N	*					
	Dolének–N	Dolénková–N	*					
	Rejzek–N	Rejzková–N	*					
	Hráček–N	Hráčková–N	*					
	Vondráček–N	Vondráčková–N						
	Šefránek–N	Šefránková–N	*					
	Berousek–N	Berousková–N	*					
	Křivánek–N	Křivánková–N	*					
	Válek–N	Válková–N	*					
	Šajánek–N	Šajánková–N	*					
	Martínek–N	Martínková–N						
	Balšánek–N	Balšánková–N						
	Fašánek–N	Fašánková–N	*					
	Zbožínek–N	Zbožínková–N	*					
	Ovčáček–N	Ovčáčková–N	*					
	Bahounek–N	Bahounková–N	*					
	Trojánek–N	Trojánková–N	*					
								
	esemeska–N	esemeskovat–V						
	huba–N	hubovat–V	*					
	skládka–N	skládkovat–V	skládat					
	forma–N	formovat–V	*					
	stávka–N	stávkovat–V						
	koruna–N	korunovat–V	*					
	poloha–N	polohovat–V	položit					
	fréza–N	frézovat–V	*					
	mřížka–N	mřížkovat–V	mříž					
	robota–N	robotovat–V						
	maska–N	maskovat–V	*					
	debata–N	debatovat–V	*					
	pasta–N	pastovat–V	*					
	guma–N	gumovat–V	*					
	parcela–N	parcelovat–V	*					
	sonda–N	sondovat–V	*					
	replika–N	replikovat–V	*					
	nula–N	nulovat–V	*					
	eskorta–N	eskortovat–V	*					
	dávka–N	dávkovat–V						
	póza–N	pózovat–V	*					
	pomáda–N	pomádovat–V	*					
	štěpka–N	štěpkovat–V						
	cenzura–N	cenzurovat–V	*					
	šifra–N	šifrovat–V	*					
	tečka–N	tečkovat–V						
	revolta–N	revoltovat–V	*					
	dýha–N	dýhovat–V						
	nálepka–N	nálepkovat–V	nalepit					
	koleda–N	koledovat–V						
	intrika–N	intrikovat–V	*					
	droga–N	drogovat–V	*					
	slabika–N	slabikovat–V						
	zima–N	zimovat–V	*					
	faktura–N	fakturovat–V	*					
	mapa–N	mapovat–V	*					
	nota–N	notovat–V	*					
	figura–N	figurovat–V	*					
	bača–N	bačovat–V	*					
	pokuta–N	pokutovat–V						
	píča–N	píčovat–V	*					
	norma–N	normovat–V						
	gilotina–N	gilotinovat–V	*					
	známka–N	známkovat–V						
	pauza–N	pauzovat–V	*					
	záloha–N	zálohovat–V	založit					
	repríza–N	reprízovat–V	*					
								
	drn–N	drnovitý–A	*					
	kapr–N	kaprovitý–A	*					
	duch–N	duchovitý–A	*					
	tyč–N	tyčovitý–A						
	tvaroh–N	tvarohovitý–A	*					
	keř–N	keřovitý–A	*					
	pilíř–N	pilířovitý–A	*					
	kužel–N	kuželovitý–A	*					
	kapraď–N	kapraďovitý–A	*					
	červ–N	červovitý–A	*					
	zázvor–N	zázvorovitý–A	*					
	suk–N	sukovitý–A	*					
	vzdor–N	vzdorovitý–A						
	deštník–N	deštníkovitý–A	déšť					
	rtuť–N	rtuťovitý–A	*					
	měkkýš–N	měkkýšovitý–A	měkký					
	bob–N	bobovitý–A	*					
	hák–N	hákovitý–A	*					
	obr–N	obrovitý–A	*					
	tchoř–N	tchořovitý–A	*					
	kýč–N	kýčovitý–A	*					
	květák–N	květákovitý–A						
	věk–N	věkovitý–A	*					
	trojúhelník–N	trojúhelníkovitý–A						
	kalich–N	kalichovitý–A	*					
	jelen–N	jelenovitý–A	*					
	česnek–N	česnekovitý–A	*					
	krokodýl–N	krokodýlovitý–A	*					
	javor–N	javorovitý–A	*					
	rosol–N	rosolovitý–A	*					
	křeč–N	křečovitý–A						
	vlk–N	vlkovitý–A	*					
	špek–N	špekovitý–A	*					
	drát–N	drátovitý–A	*					
	žluč–N	žlučovitý–A						
	plán–N	plánovitý–A	*					
	pahýl–N	pahýlovitý–A						
	úhoř–N	úhořovitý–A	*					
	jabloň–N	jabloňovitý–A	jablko					
	ráz–N	rázovitý–A						
	věž–N	věžovitý–A	*					
	drak–N	drakovitý–A	*					
	pavouk–N	pavoukovitý–A	*					
	kur–N	kurovitý–A	*					
	kaktus–N	kaktusovitý–A	*					
	tygr–N	tygrovitý–A	*					
	hřib–N	hřibovitý–A	*					
	plž–N	plžovitý–A						
	jíl–N	jílovitý–A	*					
	doutník–N	doutníkovitý–A						
	kotouč–N	kotoučovitý–A						
	tuk–N	tukovitý–A						
	had–N	hadovitý–A	*					
								
	motýl–N	motýlí–A	*					
	op–N	opí–A	*					
	had–N	hadí–A	*					
	hmyz–N	hmyzí–A	*					
	červ–N	červí–A	*					
	los–N–los-1_^(zvíře)	losí–A	*					
	sokol–N–sokol-1_;L_^(pták)	sokolí–A	*					
	chrt–N	chrtí–A	*					
	sup–N	supí–A	*					
	holub–N	holubí–A	*					
	jeřáb–N–jeřáb-1_^(pták)	jeřábí–A	*					
	muflon–N	mufloní–A	*					
	bizon–N	bizoní–A	*					
	šváb–N	švábí–A	*					
	mýval–N	mývalí–A						
	kapoun–N	kapouní–A	*					
	jestřáb–N	jestřábí–A	*					
	potkan–N	potkaní–A						
	úhoř–N	úhoří–A						
	jelen–N	jelení–A	*					
	olbřím–N	olbřímí–A						
	delfín–N	delfíní–A	*					
	elf–N	elfí–A	*					
	klokan–N	klokaní–A						
	krocan–N	krocaní–A						
	dikobraz–N	dikobrazí–A	*					
	krab–N	krabí–A	*					
	rorýs–N	rorýsí–A	*					
	šimpanz–N	šimpanzí–A	*					
	drůbež–N	drůbeží–A						
	sob–N	sobí–A	*					
	sobol–N	sobolí–A	*					
	lín–N	líní–A	línat					
	beran–N	beraní–A	*					
	lachtan–N	lachtaní–A	*					
	bažant–N	bažantí–A	*					
	hraboš–N	hraboší–A	hrabat					
	mamut–N	mamutí–A	*					
	pštros–N	pštrosí–A	*					
	tchoř–N	tchoří–A	*					
	krokodýl–N	krokodýlí–A	*					
	kojot–N	kojotí–A	*					
	velbloud–N	velbloudí–A						
	kohout–N–kohout-1_^(pták)	kohoutí–A	*					
	havran–N	havraní–A	*					
	drozd–N	drozdí–A	*					
								
	roj–N	rojit–V	*					
	šat–N	šatit–V	*					
	stín–N	stínit–V	*					
	moč–N	močit–V						
	kamarád–N	kamarádit–V	*					
	chmel–N	chmelit–V	*					
	křen–N–křen-1_^(nevítaný_společník_mladé_dvojice)	křenit–V	*					
	rámus–N	rámusit–V	*					
	pepř–N	pepřit–V	*					
	šumař–N	šumařit–V						
	nimrod–N	nimrodit–V	*					
	hrot–N	hrotit–V						
	zub–N	zubit–V	*					
	chumel–N	chumelit–V	*					
	mast–N	mastit–V						
	blábol–N	blábolit–V	*					
	mamon–N	mamonit–V	*					
	hnus–N	hnusit–V	*					
	stráž–N	strážit–V						
	kadeř–N	kadeřit–V	*					
	hrb–N	hrbit–V	*					
	soupeř–N	soupeřit–V						
	ksicht–N	ksichtit–V	*					
	kořist–N	kořistit–V	*					
	řetěz–N	řetězit–V	*					
	čert–N	čertit–V	*					
	čaloun–N	čalounit–V	*					
	popel–N	popelit–V						
	zápas–N	zápasit–V						
	proud–N	proudit–V–proudit-2_:T_^(pohyb_kap.,_plynu)						
	pramen–N	pramenit–V	*					
	pot–N	potit–V	*					
	tmel–N	tmelit–V	*					
	div–N	divit–V						
	závod–N	závodit–V	zavést					
	řád–N	řádit–V						
								
	mžikat–V	mžik–N	*					
	pukat–V	puk–N						
	žvástat–V	žvást–N	*					
	mňoukat–V	mňouk–N						
	plkat–V	plk–N	*					
	chichotat–V	chichot–N						
	řezat–V	řez–N	*					
	kecat–V	kec–N	*					
	drbat–V	drb–N	*					
	zobat–V	zob–N	*					
	posypat–V	posyp–N	sypat					
	kdákat–V	kdák–N						
	šplhat–V	šplh–N	*					
	chechtat–V	checht–N						
	tikat–V	tik–N	*					
	vzlykat–V	vzlyk–N	*					
	tryskat–V	trysk–N	*					
	šlehat–V	šleh–N	*					
	srkat–V	srk–N	*					
	klokotat–V	klokot–N	*					
	bodat–V	bod–N	*					
	hrkat–V	hrk–N	*					
	chroustat–V	chroust–N	*					
	dlabat–V	dlab–N	*					
	leptat–V	lept–N						
	frkat–V	frk–N	*					
	cukat–V	cuk–N	*					
	chlastat–V	chlast–N	*					
	plesat–V	ples–N	*					
	kmitat–V	kmit–N	*					
	cákat–V	cák–N	*					
	lokat–V	lok–N	*					
	cvrkat–V	cvrk–N	*					
	trkat–V	trk–N	*					
§	drápat–V	dráp–N		*				
								
	úřad–N	úřada–N						
	Václav–N	Václava–N	*					
	hadr–N	hadra–N	*					
	Vladislav–N–Vladislav_;Y	Vladislava–N	%					
	Boleslav–N–Boleslav-1_;Y	Boleslava–N	%					
	Miloslav–N	Miloslava–N	%					
	Roman–N	Romana–N	*					
	Vladimír–N	Vladimíra–N	%					
	Dominik–N	Dominika–N–Dominika-2_;Y	*					
	Martin–N–Martin-1_;Y	Martina–N	*					
	způsob–N	způsoba–N						
	Josef–N	Josefa–N	*					
	Valentýn–N	Valentýna–N	*					
\	akt–N	akta–N						
	bas–N	basa–N	*					
	magistr–N	magistra–N	*					
	karamel–N	karamela–N						
	Miroslav–N	Miroslava–N	%					
	Dan–N	Dana–N	*					
	Šon–N	Šona–N	*					
	Stanislav–N	Stanislava–N	%					
	Kamil–N	Kamila–N	*					
	Věnceslav–N	Věnceslava–N	%					
	Ivan–N	Ivana–N	*					
	Denis–N	Denisa–N	*					
	Džamil–N	Džamila–N	*					
	Drahoslav–N	Drahoslava–N	%					
	markýz–N	markýza–N	*					
								
	vandrovat–V	vandr–N	*					
	rajcovat–V	rajc–N	*					
§	trucovat–V	truc–N						
								
	plyn–N	plynatý–A	*					
	křemík–N	křemíkatý–A						
	knír–N	kníratý–A	*					
	nos–N	nosatý–A	*					
	pysk–N	pyskatý–A	*					
	uhlík–N	uhlíkatý–A						
	cop–N	copatý–A	*					
	vous–N	vousatý–A	*					
	paroh–N	parohatý–A	roh					
	roh–N	rohatý–A	*					
	dusík–N	dusíkatý–A	dusit					
	flek–N	flekatý–A	*					
	ocas–N	ocasatý–A	*					
	chlup–N	chlupatý–A	*					
	pejz–N	pejzatý–A	*					
	vlas–N	vlasatý–A	*					
	rez–N	rezatý–A	*					
	hrb–N	hrbatý–A	*					
	cíp–N	cípatý–A	*					
	věž–N	věžatý–A	*					
	suk–N	sukatý–A	*					
	šos–N	šosatý–A	*					
	prdel–N	prdelatý–A	*					
	zub–N	zubatý–A	*					
	pleš–N	plešatý–A	*					
	lupen–N	lupenatý–A	loupat					
								
								
								
	přebalit–V	přebal–N	balit					
	plazit–V	plaz–N	*					
	kvapit–V	kvap–N	*					
	kazit–V	kaz–N	*					
	odvalit–V	odval–N	valit					
	chodit–V	chod–N						
	plenit–V	plen–N						
	bloudit–V	bloud–N	*					
	popudit–V	popud–N	pudit					
	třpytit–V	třpyt–N	*					
	pudit–V	pud–N	*					
§	blábolit–V	blábol–N						
	šelestit–V	šelest–N	*					
	předělit–V	předěl–N	dělit					
	šklebit–V	škleb–N	*					
								
	pohlaví–N	pohlavní–A						
	podpalubí–N	podpalubní–A	paluba					
	šestispřeží–N	šestispřežní–A	%					
	pobřeží–N	pobřežní–A	břeh					
	okolí–N	okolní–A						
	přízemí–N	přízemní–A	zem					
	nářečí–N	nářeční–A						
	nábřeží–N	nábřežní–A	břeh					
	průčelí–N	průčelní–A						
	nádraží–N	nádražní–A						
	podnebí–N	podnební–A	nebe					
	obilí–N	obilní–A	*					
	území–N	územní–A						
	zápěstí–N	zápěstní–A	pěst					
	úmrtí–N	úmrtní–A	umřít					
	podkroví–N	podkrovní–A	krov					
	čtvrtletí–N	čtvrtletní–A						
	výročí–N	výroční–A						
	podloží–N	podložní–A						
	údolí–N	údolní–A						
								
	sňatek–N	sňatečný–A						
	přízvuk–N	přízvučný–A						
	oblak–N	oblačný–A	*					
	hluk–N	hlučný–A	*					
	opak–N	opačný–A						
	úsek–N	úsečný–A	useknout					
	písek–N	písečný–A	*					
	zárodek–N	zárodečný–A						
	nárok–N	náročný–A						
	přebytek–N	přebytečný–A	přebýt					
	soumrak–N	soumračný–A						
\	znak–N	značný–A	značit	značit				
	zázrak–N	zázračný–A						
	nadbytek–N	nadbytečný–A						
	zvuk–N	zvučný–A						
	věk–N	věčný–A	*					
	příznak–N	příznačný–A						
	průtok–N	průtočný–A	protéct					
								
\	jed–N	jedovka–N	*	jedový				
	had–N	hadovka–N	*					
	knot–N	knotovka–N	*					
\	buk–N–buk-1_^(strom)	bukovka–N	*	bukový				
\	chmel–N	chmelovka–N	*	chmelový				
\	trať–N	traťovka–N	*	traťový				
	bobr–N	bobrovka–N	*					
	doklad–N	dokladovka–N	doložit					
	start–N	startovka–N	*					
\	kalich–N	kalichovka–N	*	kalichový				
\	tendr–N	tendrovka–N	*	tendrový				
\	med–N	medovka–N	*	medový				
	stát–N–stát-1_^(státní_útvar)	státovka–N						
\	banán–N	banánovka–N	*	banánový				
\	bambus–N	bambusovka–N	*	bambusový				
\	mech–N	mechovka–N	*	mechový				
\	drn–N	drnovka–N	*	drnový				
\	čep–N	čepovka–N	*	čepový				
								
	hořký–A	hořce–D						
	krátký–A	krátce–D	*					
	měkký–A	měkce–D	*					
	divoký–A	divoce–D	*					
	tenký–A	tence–D	*					
	hebký–A	hebce–D	*					
	lehký–A	lehce–D						
	mělký–A	mělce–D	*					
	křehký–A	křehce–D	*					
	trpký–A	trpce–D						
	slaďoučký–A	slaďoučce–D	sladký					
	vratký–A	vratce–D						
	sladký–A	sladce–D	*					
	prudký–A	prudce–D	proudit–V–proudit-2_:T_^(pohyb_kap.,_plynu)					
	plytký–A	plytce–D						
	hladký–A	hladce–D	hladit					
	úzký–A	úzce–D	*					
	mrzký–A	mrzce–D	*					
								
	zmatek–N	zmatkovat–V						
	řízek–N	řízkovat–V	říznout					
	papoušek–N	papouškovat–V	papouch					
	koníček–N	koníčkovat–V	koník					
	paběrek–N	paběrkovat–V						
	lelek–N	lelkovat–V	*					
	háček–N–háček_^(^DI*3k)	háčkovat–V	hák					
	křeček–N	křečkovat–V	*					
	políček–N	políčkovat–V						
	sáček–N	sáčkovat–V	sak					
	prášek–N	práškovat–V	prach					
	kolek–N	kolkovat–V	*					
	trylek–N	trylkovat–V	*					
	kroužek–N	kroužkovat–V	kruh					
	titulek–N	titulkovat–V	titul					
	špaček–N–špaček-1_^(živ.)	špačkovat–V	*					
	zinek–N	zinkovat–V	*					
								
	malinký–A	malinko–N	malý					
	mokrý–A	mokro–N						
	zelený–A	zeleno–N	*					
	veselý–A	veselo–N	*					
	různý–A	různo–N						
	vysoký–A	vysoko–N	*					
	hluboký–A	hluboko–N						
	sladký–A	sladko–N	*					
	lehký–A	lehko–N						
	kyselý–A	kyselo–N–kyselo-2_^(kyselé_prostředí)	*					
	široký–A	široko–N						
	neznámý–A	neznámo–N	známý–A–známý-2_^(co_známe)					
	nedávný–A	nedávno–N	dávný					
	prázdný–A	prázdno–N	*					
	hořký–A	hořko–N	*					
	úzký–A	úzko–N	*					
								
	pěna–N	pěnit–V	*					
	skvrna–N	skvrnit–V	*					
	perla–N	perlit–V	*					
	slina–N	slinit–V	*					
	řasa–N	řasit–V	*					
	vlna–N	vlnit–V	*					
	rosa–N	rosit–V	*					
	clona–N	clonit–V						
	kosa–N	kosit–V	*					
	síla–N	sílit–V						
								
	kolize–N	kolizní–A	*					
	invaze–N	invazní–A	*					
	adheze–N	adhezní–A	*					
	finále–N	finální–A	*					
