\	choroboplodný–A	chorý–A						
\	chrapot–N	chroptit–V	chraptět					
\	hodit–V	ihned–D						
\	zironizovat–V	ironie–N						
\	jablko–N	Jablunka–N		jablunka				
\	Janek–N	jankovatět–V	Jan	janek				
\	křehký–A	jemný–A						
\	ježek–N	ježatec–N		ježatý				
	jiskra–N	jiskřiště–N						
\	jitro–N	jitrocel–N						
	kabina–N	kabinet–N						
\	kachna–N	káča–N						
\	kát–V	kajícnictví–N		kajícnický				
\	kalvínský–A	kalvinista–N	Kalvín	kalvinismus				
\	karta–N	kartón–N						
§	katalyzátor–N	katalýza–N						
\	Kačena–N	Kateřina–N						
\	klást–V	klad–N		kladný				
\	klonit–V	klanět–V						
\	poklad–N	klást–V	pokládat					
\	kolbiště–N	klát–N						
\	překlep–N	klepat–V	překlepnout					
\	klát–V	klín–N						
\	kmitat–V	kmitočet–N						
\	kobyla–N	Kobylisy–N						
\	kód–N	kodex–N						
\	koka–N	kokain–N						
\	kompletní–A	kompletovat–V	komplet					
\	konverze–N	konvertita–N		konvertovat				
	kopí–N	kopinatý–A						
\	kosmos–N	Kosmas–N						
\	kotoul–N	kotouč–N						
\	kozák–N	Kozák–N						
\	krájet–V	krajáč–N		kraj				
	kroupa–N	krupice–N						
\	okřídlený–A	křídlo–N	okřídlit					
\	Jakub–N	kuba–N		Kuba				
\	Jakub–N	Kubíčková–N		Kubíček				
\	zakuklenec–N	kukla–N	zakuklený					
	koukat–V	kukuč–N						
\	kutnohorský–AC	Kutnohorsko–N						
\	laň–N	lanýž–N						
\	léto–N	letohrádek–N		letohrad				
\	lišej–N	lišaj–N						
\	Litovelsko–N	litovelský–A	Litovel	Litovel				
\	Livonsko–N	Liv–N	Livon					
\	lágr–N	lógr–N						
\	bakalář–N	loreta–N		Loreta				
	Ludvík–N	Luděk–N						
\	lehký–A	lze–V						
\	magistr–N	maestro–N						
\	máj–N	majáles–N						
\	maškarní–A	maska–N	maškara					
\	med–N	medvěd–N						
\	mlít–V	melta–N						
\	Menachem–N	Mendel–N						
\	šlehačka–N	metla–N	šlehat					
	Mikuláš–N	Mikeš–N						
\	mlha–N	mlhavo–D		mlhavý				
\	mongol–N	mongoloidní–A						
\	motýl–N	motolice–N						
\	vidle–N	motovidlo–N						
\	mrštit–V	mrskat–V						
\	smrt–N	mrtvý–A						
\	mrzet–V	mrzký–A						
\	moudrý–A	mudrc–N						
\	mučidlo–N	muka–N	mučit					
\	les–N	nadlesní–N		lesní				
\	poloviční–A	nadpoloviční–A	polovice	polovina				
	hnědý–A	nahnědlý–A						
\	kreslit–V	nákres–N		nakreslit				
\	místo–N	náměstek–N						
\	nanukáč–N	nanuk–N	nanukový					
\	náramek–N	nárameník–N	rámě	rameno				
\	sypat–V	násep–N		nasypat				
	stůl–N	nastolit–V						
\	nebožtík–N	nebohý–A						
\	dbát–V	nedbalky–N		nedbalý				
	hynout–V	nehynoucí–A						
\	Německo–N	němčina–N		německý				
\	snad–None	nesnáz–N		nesnadný				
\	přínos–N	nést–V	přinést					
\	synovec–N	neteř–N	syn					
\	pero–N	netopýr–N						
\	věřit–V	nevěra–N	víra	víra				
\	nos–N	nosohltan–N						
\	znát–V	obeznámit–V		známý–A				
\	klást–V	obklad–N		obkládat				
\	oblačnost–N	oblak–N	oblačný					
	těžký–A	obtěžkat–V						
\	bytný–N	obytný–A	byt	obývat				
	kal–N	odkal–N						
\	kal–N	odkaliště–N		odkalit				
\	krájet–V	odkrojit–V	krojit	krojit				
	škoda–N	odškodnit–V						
\	chmel–N	ochmelka–N		ochmelit				
\	lézt–V	olezlý–A		olézt				
	mýlit–V	omyl–N						
\	Ondřej–N	Ondrášková–N		Ondrášek				
\	abatyše–N	opat–N						
\	ortel–N	ordálie–N		ordál				
\	Oslava–N	Oslavany–N	oslava	oslavovat				
\	sedmnáctka–N	osmnáctka–N	sedmnáct	osmnáct				
\	spravedlnost–N	ospravedlnit–V	spravedlný–A	spravedlný–A				
\	topit–V	otop–N		otopit				
\	ozón–N	ozonizace–N						
\	propachtovatel–N	pacht–N	propachtovat					
\	palác–N	palanda–N						
\	panák–N	panáčkovat–V		panáček				
\	paštika–N	pasta–N						
\	pěšky–D	pěch–N		pěchovat				
\	pěšky–D	pěchovat–V						
\	pes–N	pejsánek–N		pejsek				
\	peníz–N	penězovod–NC						
	perla–N	perleť–N						
	pero–N	peří–N						
\	pěšky–D	pešek–N		pech				
	pětadvacítka–NC	pětadvacátník–NC	pětadvacet	pětadvacet				
\	zpěv–N	pěvec–N	zpívat	pět				
\	Pius–N	pieta–N						
\	pikola–N	pikat–V						
\	Petrová–N	Pitrová–N	Petr	Pitr				
\	pivotmanka–N	pivot–N	pivotman					
§	plácek–N	plac–N						
\	plačka–N	plačící–A	plakat	plakat				
\	plout–V	plavit–V						
\	plavat–V	plout–V						
\	plavat–V	plovárna–N		plovat				
	běhat–V	pobíhat–V						
\	podezírat–V	podezření–N	podezřít	podezřít				
\	podezření–N	podezřívat–V	podezřít	podezřít				
\	podložit–V	podlaha–N	ložit					
\	nájemný–A	podnájemce–N	najmout	podnájem				
\	ucho–N	poduška–N						
\	hltat–V	pohltit–V		hltit				
\	pohnat–V	pohůnek–N	hnát–V	pohánět				
\	překlep–N	poklep–N	překlepnout	poklepat				
\	klopit–V	poklop–N		poklopit				
\	odnětí–N	ponětí–N	odejmout	pojmout				
\	koniklec–N	Poniklá–N						
	noha–N	ponožka–N						
\	popel–N	Popelka–N						
\	plašit–V	poplach–N		poplašit				
\	zítra–D	popozítří–D		pozítří				
\	poručník–N	poručenec–N		poručit				
\	svatý–A	posvátný–A						
	trávit–V	potrava–N						
\	odtud–D	potud–D	tu	tu				
\	poustevník–N	poušť–N						
\	pnout–V	pouto–N						
\	vícero–N	povíce–D	více	více				
\	práce–N	pracka–N						
\	prezent–N	prézens–N						
\	pranostika–N	prognóza–N						
\	švec–N	prošustrovat–V						
\	prut–N	proutkař–N		proutek				
\	prtě–N	prťák–N						
\	prťák–N	prtě–N						
\	prvý–A	první–A						
\	zjara–D	předjaří–N	jaro	jaro				
\	předpovídat–V	předpověď–N	předpovědět	předpovědět				
	úprava–N	předúprava–N	upravit					
	chytrý–A	přechytralý–A						
\	klepat–V	překlep–N		překlepnout				
\	klih–N	překližka–N		klížit				
\	kvapit–V	překvapit–V						
\	mést–V	přemítat–V						
	kopat–V	příkop–N						
\	krása–N	příkrasa–N		přikrášlit				
\	krmit–V	příkrm–N		přikrmit				
\	potkat–V	půtka–N		potýkat				
\	zradikalizovat–V	radikál–N	radikalizovat					
\	reflexe–N	reflektor–N		reflektovat				
\	rychtář–N	regent–N	rychta					
\	revoluce–N	revolta–N						
\	rýže–N	rizoto–N						
\	robit–V	robě–N						
\	román–N	romaneto–N						
\	růst–N	Rostislav–NC						
\	něha–N	rozněžnit–V		něžný				
\	třít–V	roztírat–V		rozetřít				
\	porost–N	růst–N	porůst					
\	zrytmizovat–V	rytmizace–N	rytmizovat					
\	říje–N	říhat–V						
\	alkohol–N	salicylalkohol–N						
\	Alexandr–N	Sašenka–N		Saša				
\	sken–N	scanovat–V	scan	scan				
\	inscenace–N	scéna–N						
\	dřít–V	sdírat–V		sedřít				
\	sekat–V	sekera–N						
\	seminář–N	semeno–N						
\	Korejec–N	Severokorejec–N	Korea					
	hovět–V	shovívavý–A						
\	skot–N	skotačina–N		skotačit				
\	skřek–N	skřehotat–V						
\	skýtat–V	skulina–N						
§	Slánsko–N	Slaný–N		slaný				
\	sláva–N	slavík–N						
\	oslavenkyně–N	slavit–V	oslavenec					
\	šlechtic–N	slečna–N						
\	slout–V	slynout–V						
\	mířit–V	směr–N						
\	psát–V	soupis–N		sepsat				
\	prostý–A	sprostý–A						
\	roubit–V	srub–N		sroubit				
\	starý–A	starosta–N		starost				
\	zblo–N	stéblo–N						
\	Američan–N	Středoameričan–N	Amerika					
\	zastudena–D	studený–A	studeno–N					
\	soud–N	Sudoměř–N						
\	šachovnice–N	šach–N	šachy					
	šíp–N	šipka–N						
\	šlahoun–N	šlacha–N						
\	stoupa–N	štamprle–N						
\	šumět–V	šumař–N						
\	těhule–N	těhotenský–A	těhotný	těhotný				
\	tišit–V	těšit–V						
\	lopata–N	tlapa–N						
\	trdliště–N	trdlo–N						
\	trsátko–N	trs–N	trsat					
\	třepat–V	třepetat–V						
\	třeskutě–D	třískat–V	třeskutý					
\	turistika–N	turismus–N						
\	tužit–V	tuze–D						
\	tvar–N	tvaroh–N						
\	dotknout–V	týkat–V						
\	bezpečnost–N	ubezpečit–V	bezpečný	bezpečný				
\	vadnout–V	udit–V						
\	úhoř–N	uher–N						
\	ušitý–A	ucho–N	ušít					
\	chytit–V	úchyt–N		uchytit				
\	klát–V	úkol–N						
	ukrojit–V	ukrajovat–V	krojit					
\	univerzální–A	univerzita–N						
	skutečný–A	uskutečnit–V	skutek					
\	spořit–V	úspora–N		uspořit				
\	střed–N	ústřední–A		ústředí				
\	tisknout–V	utiskovat–V		utisknout				
\	útlý–A	útlocit–N						
\	křehký–A	útlý–A						
\	vatový–A	vatelín–N	vata	vata				
\	veganství–N	veganský–A	vegan	vegan				
\	zvektorizovat–V	vektor–N	vektorizovat					
\	venku–D	venek–N		ven				
\	viset–V	věsit–V						
\	vůdkyně–N	vést–V	vůdce					
\	stojící–A	vestoje–D	stát–V	stoj				
	vítr–N	větrat–V						
\	loňský–A	vloni–D	loni	loni				
\	voucher–N	vokativ–N						
\	Vorlová–N	Vorlíčková–N	Vorel	Vorlíček				
\	vrt–N	vrtoch–N	vrtat	vrtět				
\	vřískot–N	vřeštět–V	vřískat					
\	den–N	všední–A						
\	Vsetín–N	Všetice–N						
\	kreslit–V	výkres–N		vykreslit				
\	výměna–N	výměnek–N	vyměnit	vymínit				
\	světlo–N	vysvětlit–V		světlý				
\	vyvádět–V	vývod–N		vyvodit				
§	navzájem–D	vzájemný–A						
\	hať–N	záhať–N		zahatit				
\	keř–N	zákeřný–A						
\	krok–N	zákrok–N		zakročit				
\	kyselý–A	zákys–N		zakysnout				
	louskat–V	zálusk–N						
\	dbát–V	zanedbat–V						
\	počet–N	zápočet–N	počítat	započítat				
\	razit–V	záraz–N		zarazit				
\	závažný–A	závaží–N		váha				
\	vrt–N	závrt–N	vrtat	zavrtat				
\	hodný–A	zavrženíhodný–AC						
\	zbavit–V	Zbavitel–N		zbavitel				
\	ozbrojený–A	zbraň–N	ozbrojit					
	Zdeněk–N	Zdeno–N						
\	stát–N	zestátnit–V		státní				
\	křesťan–N	zkřesťanštit–V	křest	křesťanský				
\	vyzkoušet–V	zkusmo–D	zkoušet	zkusit				
\	zlatý–N	zlatitý–A		zlato				
\	zlatonosný–A	zlatý–A						
\	zpychnout–V	zpyšnět–V	pychnout	pyšný				
\	žaltář–N	žalm–N						
\	žeň–N	žít–V						
\	žlutý–A	žluknout–V						
\	žrát–V	žralok–N						
\	župan–N	župa–N						
\	žurnalistka–N	žurnál–N	žurnalista					
§	ambasador–N	ambasáda–N						
§	avizovat–V	avízo–N						
§	azylant–N	azyl–N						
§	Blanensko–N	Blansko–N						
\	slavobrána–NC	brána–N						
§	brácha–N	bratr–N						
§	burzovní–A	burza–N						
§	buržoazie–N	buržoa–N						
§	kapučíno–N	cappuccino–N						
§	daňče–N	daněk–N						
§	decák–N	deci–N						
§	dvířka–N	dveře–N						
§	dvojče–N	dvojí–A		dva				
\	dynamický–A	dynamo–N						
§	erasmák–N	Erasmus–N						
\	erós–N	Eros–N	Erós					
§	exteriér–N	externí–A						
§	fesťák–N	festival–N						
§	fičák–N	fičet–V						
§	fotrovatět–V	fotr–N						
§	handlíř–N	handl–N						
§	Havířov–N	havíř–N						
\	helénský–A	Hellas–N						
§	hitlerčík–N	Hitler–N						
§	hnězdenský–A	Hnězdno–N						
\	hnidopich–N	hnida–N						
§	hrášek–N	hrách–N						
§	husita–N	Hus–N						
§	chanát–N	chán–N						
§	idolatrie–N	idol–N						
§	imunosupresivum–NC	imunosuprese–N						
§	jedovatý–A	jed–N						
\	jízda–N	jet–V						
\	jízlivost–N	jizlivý–A	jízlivý					
§	karibský–A	Karibik–N						
§	křoví–N	keř–N						
§	klientela–N	klient–N						
§	kratiknot–N	knot–N						
\	konkurenceschopný–AC	konkurence–N		konkurovat				
§	krmelec–N	krmit–V						
§	Kryštůfek–N	Kryštof–N						
\	krušný–A	křehký–A						
§	kvadrát–N	kvádr–N						
§	levita–N	Lévi–N						
\	novoluní–NC	luna–N						
§	Magda–N	Magdaléna–N						
§	malignita–N	maligní–A						
§	marodit–V	marod–N						
§	mizerný–A	mizérie–N						
§	moskytiéra–N	moskyt–N						
§	mravenečník–N	mravenec–N						
§	narkotikum–N	narkóza–N						
\	stoupat–V	nástupiště–N		nastoupit				
§	nehýtek–N	nehet–N						
\	oderský–A	Odra–N						
\	odysea–N	Odysseia–N						
§	panamský–A	Panama–N						
§	panonský–A	Panonie–N						
\	bezpáteřník–N	páteř–N						
§	pečetit–V	pečeť–N						
\	pechfógl–NC	pech–N						
§	perský–A	Persie–N						
\	pěšky–D	pěší–N						
§	Pohár–N	pohár–N						
§	povlak–N	povléknout–V		povlékat				
§	prozaický–A	próza–N						
§	příbuznost–N	příbuzný–A						
§	příprava–N	připravit–V		pravit				
§	rajský–A	ráj–N						
§	rolník–N	role–N						
\	rypák–N	rýt–V						
§	řeč–N	říci–V						
§	Podřipsko–N	Říp–N						
\	sesmolit–V	smůla–N	smolit					
\	sojový–A	sója–N	soja					
\	polystyren–NC	styren–N						
§	šeptanda–N	šeptat–V						
§	třešně–N	třešeň–N						
§	účetní–N	účet–N						
§	urinace–N	urea–N						
§	úzký–A	úžit–V						
§	předevčírem–D	včera–D						
\	velebníček–N	velebit–V						
\	veršotepec–N	verš–N						
§	víska–N	ves–N						
	vilný–A	vilnit–V						
\	var–N	vřít–V						
§	vulkanický–A	vulkán–N						
\	výstružník–N	vystroužit–V	vystružit	stroužit				
§	washingtonský–A	Washington–N						
§	záklechtka–N	zaklechtat–V		klechtat				
\	vloni–D	loňský–A	loni	loni				
\	viceadmirálka–N	admirál–N	viceadmirál					
	Agáta–N	Aga–N						
	alt–N	altista–N						
	Anna–N	Anča–N						
\	apendix–N	apendicitida–N						
	typický–A	atypický–A	typ					
	báze–N	bazální–A						
	bebí–N	bebínko–N						
	bé–N	bečet–V						
\	bílý–A	bělogvardějec–NC						
\	aldehyd–N	benzaldehyd–NC						
	beryl–N	berylium–N						
	Besarábie–N	besarabský–A						
	bolest–N	bezbolestný–A	bolet					
	břeh–N	bezbřehý–A						
	clo–N	bezcelní–A						
	cena–N	bezcenný–A						
	domov–N	bezdomovec–N						
	hvězdný–A	bezhvězdný–A						
	úrok–N	bezúročný–A						
	biograf–N	biják–N						
	blána–N	blanitý–A						
	bláto–N	blatník–N						
\	blog–N	blogosféra–N						
\	višeň–N	bobkovišeň–N						
	boháč–N	bohačka–N	bohatý					
\	bolet–V	bolehlav–N						
\	boltec–N	boltcovitka–N						
	Pankrác–N	Bonifác–N						
	Bordeaux–N	bordó–N						
	boule–N	boulovatý–A						
	bráhmanismus–N	bráhmana–N	Bráhma					
	Bretaň–N	bretoňský–A						
	břevno–N	Břevnov–N						
	bříza–N	březovka–N						
\	bublina–N	bublifuk–N	bublat					
\	cukr–N	cukrblik–N						
§	cválat–V	cval–N						
	čára–N	čarový–A						
\	plod–N	černoplodý–A						
	český–A	Český–A						
	činit–V	činovník–N						
	číslo–N	číselka–N						
	člověk–N	člověčenstvo–NC						
	čtvrtek–N	Čtvrtek–N	čtvrtý					
\	čtvrt–N	čtvrtobrat–N						
	daň–N	danit–V						
\	desatero–N	desaterý–A	deset	deset				
	dodat–V	dodejka–N	dát					
	hromada–N	dohromady–D						
	psát–V	dopsat–V						
	vtip–N	dovtípit–V						
\	drak–N	drakobijce–N						
\	čtvrtohory–N	druhohory–N						
	dříve–D	dřívější–A						
	dub–N	Dubí–N						
	duch–N	duchovný–A						
	dout–V	dutý–A						
	dužina–N	dužnatý–A						
	dveře–N	dvířka–N						
	dvůr–N	dvořan–N						
\	hrb–N	dvouhrbý–A						
\	stovka–N	dvoustovka–N	sto					
	elipsa–N	eliptický–A						
	enzym–N	enzymatický–A						
	Erós–N	erós–N						
	Evžen–N	Evža–N						
	externí–A	exteriér–N						
\	vodík–N	fluorovodík–N						
	Francie–N	Francouz–N						
	František–N	františek–N						
\	galvanický–A	galvanovna–N		galvanizovat				
	génius–N	geniální–A						
\	gen–N	genofond–N						
\	globalistický–A	globalizovat–V	globalismus	globální				
	gótský–A	gotika–N	Gót					
\	grunt–N	Gruntorád–N						
	hájit–V	hájovna–N						
	Havel–N	Havlová–N						
	házená–N	házenkář–N						
	hloh–N	hložinka–N						
	hnědý–A	hnědouš–N						
	hrabě–N	Hrabě–N						
	hrabat–V	hrábě–N						
	hrabat–V	hraboš–N						
	hrách–N	hrachoviště–N						
	hřeben–N	Hřeben–N						
	hřát–V	hřejivý–A						
	Chaldea–N	chaldejský–A						
	chválit–V	chvalitebný–A						
	idiotský–A	idiotština–N	idiot					
	islám–N	islamistika–N						
	jaro–N	jař–N						
	játra–N	jatýrka–N						
	ječmen–N	ječný–A						
\	hrb–N	jednohrbý–A						
\	huba–N	jednohubka–N						
\	týden–N	jednotýdenní–AC						
	Jericho–N	jerišský–A						
\	baba–N	ježibaba–N						
	Job–N	jobovka–N						
	jóga–N	jogín–N						
	káď–N	kadečka–N						
	káď–N	kádinka–N						
	kámen–N	kamenář–N						
	kámen–N	Kamenice–N						
	kamarád–N	kámoš–N						
	kanit–V	kaňka–N						
	kapitán–N	kapitanát–N						
	Karel–N	Karlov–N						
	Kartágo–N	kartaginský–A						
	kasat–V	Kasal–N						
	kastrol–N	kastrůlek–N						
	ion–N	kation–N						
	Kateřina–N	Katka–N						
\	Kazachstán–N	kazaština–N		kazašský				
	klevetník–N	klevetnictví–N						
	kluk–N	klučisko–N						
	kluziště–N	kluzký–A	klouzat					
	knír–N	knírač–N						
\	kočka–N	kočkopes–N						
\	kolem–D	kolemjdoucí–N						
	komín–N	Komín–N						
	komín–N	kominík–N						
	kůň–N	koňař–N						
	korelát–N	korelativní–A						
	kořalka–N	kořalník–N						
	Kosovo–N	Kosovan–N						
	kostel–N	Kostelec–N						
	tangens–N	kotangens–N						
\	kotační–A	kótovat–V		kóta				
\	koza–N	kozodoj–N						
	králík–N	králikárna–N						
	král–N	kralovat–V						
	kráva–N	kravař–N						
	krmit–V	krmelec–N						
	krotit–V	krotký–A						
\	krutý–A	krutihlav–N						
	křehký–A	křehotinka–N						
\	křivý–A	Křivoklát–N						
	kufr–N	kufírek–N						
\	Kyrgyz–N	Kyrgyzstán–N						
\	Ladová–N	lada–N	Lada					
\	lecjak–D	leckdy–DC						
	Lenin–N	leninský–A						
	léno–N	lenní–A						
\	léto–N	letohrad–N						
\	léto–N	letopočet–N						
\	léto–N	letorost–N						
	Lévi–N	levita–N						
	Liberec–N	Liberečan–N						
\	líh–N	lihovar–N						
	louskat–V	louskáček–N						
	luk–N	lučiště–N						
	Lukáš–N	Lukin–N						
\	park–N	lunapark–N						
	Marie–N	Majka–N						
	makat–V	makáč–N						
	Malajsie–N	Malajsko–N						
	mangan–N	manganičitý–A						
	mít–V	mání–N						
	Manchester–N	manšestr–N						
	Martin–N	Martuška–N						
	Matěj–N	matěj–N						
	maturovat–V	maturita–N						
	mazlit–V	mazel–N						
	medvěd–N	méďa–N						
	mlít–V	mela–N						
	měch–N	měšec–N						
\	milý–A	milený–A		milovat				
	mladý–A	mladistvý–A						
	Most–N	Mostečan–N						
	hotel–N	motel–N						
\	motýl–N	motýlokvětý–A						
\	mozek–N	mozkomíšní–A						
	mozek–N	mozkovna–N						
	mráz–N	Mráz–N						
	mrdat–V	mrdník–N						
	mrně–N	mrňavý–A						
	muž–N	mužatka–N						
	cpát–V	nacpat–V						
	hlava–N	nadhlavník–N						
\	dít–V	nadít–V						
	dlouho–D	nadlouho–D	dlouhý					
	množina–N	nadmnožina–N						
	produkce–N	nadprodukce–N						
	nahnat–V	náhončí–N	hnát–V					
	konec–N	nakonec–D						
\	krájet–V	nakrojit–V		krojit				
	líc–N	nalíc–D						
	naložit–V	nálož–N						
\	oko–N	naoko–D						
	rub–N	naruby–D						
	nářadí–N	nářaďovna–N						
	ústa–N	náustek–N						
\	věk–N	navěky–D						
	žrát–V	nažrat–V						
	nebe–N	nebesa–N						
	podnikatel–N	nepodnikatel–N	podnikat					
	právo–N	neprávo–N						
	toliko–D	netoliko–D						
	Niger–N	Nigérie–N						
	norma–N	normativ–N						
	nový–A	novum–N						
	nový–A	Nový–N						
\	prostřít–V	obestřít–V	střít	střít				
	oběť–N	obětovat–V						
	oběd–N	obídek–N						
	nahý–A	obnažit–V						
	obrátit–V	obrace–D						
	obrátit–V	obratiště–N						
	obruč–N	obroučka–N						
	čumět–V	očumovat–V						
\	díl–N	oddíl–N		oddělit				
\	klonit–V	odklon–N		odklonit				
	les–N	odlesnit–V						
	mazat–V	odmazat–V						
	tajný–N	odtajnit–V						
	věk–N	odvěký–A						
	veš–N	odvšivit–V						
\	zoficializovat–V	oficiální–A						
	jíní–N	ojínit–V						
	Oktávie–N	Oktavián–N						
	oktrojovat–V	oktrojírka–N						
	Olomouc–N	olomoucin–N						
	máčet–V	omáčka–N						
	milost–N	omilostnit–V						
	opustit–V	opušťák–N	pustit					
	oranžový–A	oranžáda–N						
	orgán–N	organela–N						
	ořech–N	ořešák–N						
	ořech–N	ořeší–N						
	samostatný–AC	osamostatnit–V						
\	sto–N	ostošest–D						
	osud–N	osudí–N						
	otec–N	otčina–N						
	ucho–N	ouško–N						
	vzduch–N	ovzduší–N						
	blesk–N	pablesk–N						
\	koruna–N	padesátikoruna–NC						
\	pálit–V	palebný–A		palba				
	pánbůh–NC	pámbíček–N						
	punk–N	pankáč–N						
	Panonie–N	panonský–A						
\	olympiáda–N	paralympiáda–N						
	paralympiáda–N	paralympionik–N						
	parfém–N	parfumerie–N						
	roh–N	paroh–N						
	ryba–N	paryba–N						
	pavouk–N	pavučina–N						
	péct–V	pekáč–N						
\	beton–N	pěnobeton–N						
	Perseus–N	Perseidy–N						
	Persie–N	Peršan–N						
\	Persie–N	peršan–N		perský				
	pět–V	pětice–N						
\	pět–V	pěticípý–A						
\	kačka–N	pětikačka–N						
\	pět–V	pětinásobek–NC						
\	Petr–N	petrklíč–N						
	pít–V	pijavý–A						
	písek–N	písčina–N						
	písek–N	Písek–N						
	plášť–N	pláštěnec–N						
\	plavý–A	plavovlasý–A						
	plénum–N	plenární–A						
	plést–V	pletař–N						
	plést–V	pleteň–N						
	plíva–N	Plíva–N						
	plod–N	plodenství–N						
	břicho–N	podbřišek–N						
	čeleď–N	podčeleď–N						
	dům–N	podomní–A						
	paluba–N	podpalubí–N						
	pata–N	podpatek–N						
	paže–N	podpaží–N						
	ruka–N	područí–N						
	sudí–N	podsudí–N						
	šálek–N	podšálek–N						
\	podšitý–A	podšívka–N						
	zima–N	podzim–N						
\	pojem–N	pojmosloví–N	pojmout					
