\	kouzlení–N	kouzlo–N						
\	okolí–N	okolo–D						
\	okolnost–N	okolo–D						
	kolo–N	okolo–D						
\	čelit–V	čelo–N						
\	čelovka–N	čelo–N						
\	viola–N	violoncello–NC						
\	violoncellista–N	violoncello–NC						
\	violoncellistka–N	violoncello–NC						
\	teplouš–N	teplo–N						
\	teploměr–NC	teplo–N						
\	oteplování–N	teplo–N						
\	teplota–N	teplo–N						
	teplý–A	teplo–N						
\	odmala–D	málo–N						
\	malý–A	málo–N						
\	málokdy–DC	málo–N						
\	masarykovský–A	masaryčka–N						
\	Masaryk–N	masaryčka–N						
\	přesmyčka–N	smyčka–N						
	smýkat–V	smyčka–N						
\	listnatý–A	list–N						
\	listen–N	list–N						
\	listovat–V	list–N						
\	kořistný–A	kořist–N						
\	vykořisťovat–V	kořist–N						
\	mílový–A	milník–N						
	míle–N	milník–N						
	clo–N	celník–N						
\	celní–A	celník–N						
\	parkoviště–N	parkovat–V						
\	park–N	parkovat–V						
\	vzorník–N	vzorkovat–V						
\	vzor–N	vzorkovat–V						
	slad–N	sládek–N						
\	sládnout–V	sládek–N						
\	chladný–A	chládek–N						
	chlad–N	chládek–N						
	žnout–V	žnec–N						
\	žeň–N	žnec–N						
\	lichtenštejnský–A	Lichtenštejnec–N						
	Lichtenštejnsko–N	Lichtenštejnec–N						
	potřebný–A	upotřebit–V						
\	potřebovat–V	upotřebit–V						
	chyba–N	chybit–V						
\	chybný–A	chybit–V						
\	kvantový–A	kvantitativní–A						
	kvantita–N	kvantitativní–A						
\	kvalita–N	kvantitativní–A						
\	kvalitní–A	kvalitativní–A						
	kvalita–N	kvalitativní–A						
\	Británie–N	Brit–N						
\	Britka–N	Brit–N						
\	tajemství–N	tajit–V						
\	tajemník–N	tajit–V						
\	tajnost–N	tajit–V						
\	potají–D	tajit–V						
	taj–N	tajit–V						
	zřejmý–A	ozřejmit–V						
\	zřejmě–D	ozřejmit–V						
	poledne–NC	dopoledne–N						
\	den–N	dopoledne–N						
\	půl–N	dopoledne–N						
	poledne–NC	dopoledne–D						
\	den–N	dopoledne–D						
\	půl–N	dopoledne–D						
	Nymburk–N	Nymbursko–N						
	Nymburk–N	Nymbursko–N						
	Lucemburk–N	Lucembursko–N						
	Lucemburk–N	Lucembursko–N						
\	obědvat–V	oběd–N						
\	jíst–V	oběd–N						
\	zvědavě–D	zvěd–N						
\	vědomost–N	zvěd–N						
	zvědět–V	zvěd–N						
\	vyzvědět–V	zvěd–N						
\	děda–N	děd–N						
\	dědit–V	děd–N						
\	dědina–N	děd–N						
	van–N	vánek–N						
\	vát–V	vánek–N						
	Beran–N	Beránek–N						
	Beran–N	Beránek–N						
\	šeptanda–N	šepot–N						
	šeptat–V	šepot–N						
	knot–N	kratiknot–N						
\	krátit–V	kratiknot–N						
\	imbecil–N	idiot–N						
\	idiotština–N	idiot–N						
\	exotika–N	exot–N						
	exotický–A	exot–N						
\	práh–N	Praha–N						
\	staropražský–AC	Praha–N						
\	Pražan–N	Praha–N						
\	mimopražský–AC	Praha–N						
\	pražský–A	Praha–N						
\	Pražanka–N	Praha–N						
\	střežit–V	nástraha–N						
\	ostraha–N	nástraha–N						
	chytrý–A	chytře–D						
\	chytrost–N	chytře–D						
\	šířit–V	šíře–N						
	široký–A	šíře–N						
\	zářivka–N	záře–N						
\	zářit–V	záře–N						
\	hráč–N	herní–A						
\	hračka–N	herní–A						
\	hrát–V	herní–A						
	hra–N	herní–A						
	výhra–N	výherní–A						
\	vyhrávat–V	výherní–A						
\	vyhrát–V	výherní–A						
	líto–D	litovat–V						
\	lítý–A	litovat–V						
\	moštový–A	moštovat–V						
	mošt–N	moštovat–V						
	projekt–N	projektovat–V						
\	projektant–N	projektovat–V						
\	projektantka–N	projektovat–V						
	drát–N	drátovat–V						
\	dráteník–N	drátovat–V						
\	drátek–N	drátovat–V						
\	absentér–N	absentovat–V						
	absence–N	absentovat–V						
\	účetní–N	účtovat–V						
	účet–N	účtovat–V						
\	účtenka–N	účtovat–V						
\	asfaltka–N	asfaltovat–V						
\	asfaltový–A	asfaltovat–V						
	asfalt–N	asfaltovat–V						
\	zpyták–N	zpytovat–V						
\	nevyzpytatelný–A	zpytovat–V						
\	zpytba–N	zpytovat–V						
	ptát–V	zpytovat–V						
\	smích–N	úsměv–N						
\	usmívat–V	úsměv–N						
\	smát–V	úsměv–N						
\	usměvavý–A	úsměv–N						
\	odívat–V	oděv–N						
	odít–V	oděv–N						
\	abcházština–N	Abcházie–N						
\	abcházský–A	Abcházie–N						
\	poeta–N	poezie–N						
\	poetický–A	poezie–N						
\	Ambrož–N	ambrózie–N						
\	Ambrožová–N	ambrózie–N						
\	gruzínský–A	Gruzie–N						
\	gruzínština–N	Gruzie–N						
\	korsický–A	Korsičan–N						
	Korsika–N	Korsičan–N						
	Lužice–N	Lužičan–N						
\	lužický–A	Lužičan–N						
	Mexiko–N	Mexičan–N						
\	mexický–A	Mexičan–N						
	Mexiko–N	Mexičan–N						
\	víska–N	vesničan–N						
\	vesnický–A	vesničan–N						
\	ves–N	vesničan–N						
	vesnice–N	vesničan–N						
	Pardubice–N	Pardubičan–N						
	Pardubice–N	Pardubičan–N						
\	direktorka–N	direktoriát–N						
	direktor–N	direktoriát–N						
\	komise–N	komisariát–N						
	komisař–N	komisariát–N						
\	výkřik–N	vykřičník–N						
\	pokřik–N	vykřičník–N						
\	křik–N	vykřičník–N						
\	uliční–A	uličník–N						
	ulice–N	uličník–N						
\	ulička–N	uličník–N						
	nitro–N	vnitro–N						
\	vnitřní–A	vnitro–N						
\	vyjádřit–V	jádro–N						
\	vyjádření–N	jádro–N						
\	vyjadřovat–V	jádro–N						
\	jaderný–A	jádro–N						
\	divoch–N	divo–D						
\	divoška–N	divo–D						
	zeď–N	zdivo–N						
\	zazdít–V	zdivo–N						
\	zdít–V	zdivo–N						
\	kolbiště–N	kladivo–N						
\	klát–N	kladivo–N						
\	myslit–V	mysl–N						
\	myslivec–N	mysl–N						
\	přemýšlet–V	mysl–N						
	myslet–V	mysl–N						
\	úmyslný–A	mysl–N						
	mysl–N	smysl–N						
\	smysluplný–AC	smysl–N						
\	smyslný–A	smysl–N						
\	nesmysl–N	smysl–N						
\	vymyslet–V	smysl–N						
\	nesmyslný–A	smysl–N						
\	smyslet–V	smysl–N						
\	přemýšlivý–A	Přemysl–N						
\	přemýšlet–V	Přemysl–N						
\	vymyslet–V	úmysl–N						
	mysl–N	úmysl–N						
\	usmyslet–V	úmysl–N						
\	plat–N	platit–V						
\	platební–A	platit–V						
\	platný–A	platit–V						
\	platnost–N	platit–V						
\	zlato–N	zlatit–V						
	zlatý–N	zlatit–V						
\	úterní–A	čtvrteční–A						
\	středeční–A	čtvrteční–A						
\	sobotní–A	čtvrteční–A						
\	páteční–A	čtvrteční–A						
\	pondělní–A	čtvrteční–A						
	čtvrtek–N	čtvrteční–A						
	smutek–N	smuteční–A						
\	smutný–A	smuteční–A						
\	jezdec–N	jízda–N						
\	jízdné–N	jízda–N						
\	jezdkyně–N	jízda–N						
\	jít–V	jízda–N						
\	jet–V	jízda–N						
	jezdit–V	jízda–N						
\	příjezd–N	jízda–N						
\	rod–N	odrůda–N						
	rodit–V	odrůda–N						
\	pravdivý–A	pravda–N						
\	opravdový–A	pravda–N						
\	pravdivost–N	pravda–N						
\	modální–A	móda–N						
\	mód–N	móda–N						
\	modus–N	móda–N						
\	ostouzet–V	ostuda–N						
	stud–N	ostuda–N						
\	stydět–V	ostuda–N						
\	zásobník–N	zásoba–N						
\	zásobit–V	zásoba–N						
\	obžalovaný–N	obžaloba–N						
	obžalovat–V	obžaloba–N						
\	obhájit–V	obhajoba–N						
\	hájit–V	obhajoba–N						
\	plakat–V	pláč–N						
\	plačtivý–A	pláč–N						
\	Plačková–N	pláč–N						
\	plačka–N	pláč–N						
\	seč–N	senoseč–N						
\	seno–N	senoseč–N						
\	vztyčovat–V	tyč–N						
\	vztyčit–V	tyč–N						
\	vztyčený–A	tyč–N						
\	týkat–V	tyč–N						
\	razit–V	odraz–N						
	odrazit–V	odraz–N						
\	razit–V	podraz–N						
	podrazit–V	podraz–N						
\	žal–N	žel–N						
\	želet–V	žel–N						
\	prd–N	prdel–N						
\	prdelatý–A	prdel–N						
\	prča–N	prdel–N						
	prdět–V	prdel–N						
	plít–V	plevel–N						
\	plíva–N	plevel–N						
	klát–V	kel–N						
\	kolbiště–N	kel–N						
\	sklát–V	kel–N						
\	klátit–V	kel–N						
\	proklát–V	kel–N						
\	karamela–N	karamel–N						
\	karamelový–A	karamel–N						
\	bouře–N	burčák–N						
\	bouřit–V	burčák–N						
\	Anglie–N	angličák–N						
	anglický–A	angličák–N						
\	budovatel–N	budova–N						
	budovat–V	budova–N						
\	kov–N	podkova–N						
\	kování–N	podkova–N						
\	kovat–V	podkova–N						
\	úterní–A	nedělní–A						
\	středeční–A	nedělní–A						
	neděle–N	nedělní–A						
\	sobotní–A	nedělní–A						
\	čtvrteční–A	nedělní–A						
\	páteční–A	nedělní–A						
\	pondělní–A	nedělní–A						
\	dělat–V	nedělní–A						
\	úterní–A	pondělní–A						
\	středeční–A	pondělní–A						
\	sobotní–A	pondělní–A						
\	čtvrteční–A	pondělní–A						
\	pondělek–N	pondělní–A						
\	páteční–A	pondělní–A						
	pondělí–N	pondělní–A						
\	sladit–V	lad–N						
	ladit–V	lad–N						
	sladit–V	soulad–N						
\	lad–N	soulad–N						
\	ladit–V	soulad–N						
\	chlazený–A	chlad–N						
\	nachlazený–A	chlad–N						
\	chladnout–V	chlad–N						
\	chladnička–N	chlad–N						
\	zchladit–V	chlad–N						
\	sládek–N	slad–N						
\	sladký–A	slad–N						
\	sladidlo–N	slad–N						
\	sládnout–V	slad–N						
\	islandština–N	Islanďan–N						
	Island–N	Islanďan–N						
\	islandský–A	Islanďan–N						
	Holandsko–N	Holanďan–N						
\	holandský–A	Holanďan–N						
	oddat–V	oddavky–N						
\	oddaný–A	oddavky–N						
\	oddavky–N	vdavky–N						
\	vdaný–A	vdavky–N						
\	výhradně–D	hrad–N						
\	hradba–N	hrad–N						
\	hrádeček–N	hrad–N						
\	smradlavý–A	smrad–N						
	smrdět–V	smrad–N						
	vrátit–V	vratný–A						
\	návrat–N	vratný–A						
	závrať–N	závratný–A						
\	vrátit–V	závratný–A						
\	hlas–N	ohlášky–N						
	ohlásit–V	ohlášky–N						
\	pěšec–N	pěšky–D						
\	pěší–N	pěšky–D						
	bůh–N	bohyně–N						
\	božský–A	bohyně–N						
\	kuchařka–N	kuchyně–N						
\	kuchař–N	kuchyně–N						
\	atomizmus–N	atom–N						
\	atomismus–N	atom–N						
\	přítomnost–N	přitom–D						
\	při–A	přitom–D						
	recept–N	receptář–N						
\	recepce–N	receptář–N						
\	zproletarizovat–V	proletář–N						
\	proletariát–N	proletář–N						
\	prostopášný–AC	prostý–A						
\	vyprošťovák–N	prostý–A						
	naprosto–D	naprostý–A						
\	prostý–A	naprostý–A						
	ponořit–V	ponor–N						
\	ponorka–N	ponor–N						
\	nořit–V	ponor–N						
\	terorizmus–N	teror–N						
\	teroristický–A	teror–N						
\	terorista–N	teror–N						
\	mor–N	hladomor–NC						
\	hlad–N	hladomor–NC						
\	meteorický–A	meteor–N						
\	meteorolog–N	meteor–N						
\	kontrolovaný–A	kontrolor–N						
	kontrola–N	kontrolor–N						
\	kontrolní–A	kontrolor–N						
\	zkontrolovat–V	kontrolor–N						
\	kontrolovat–V	kontrolor–N						
\	major–N	generálmajor–N						
\	generál–N	generálmajor–N						
\	sypat–V	suť–N						
\	sesuv–N	suť–N						
\	zažloutlý–A	žluť–N						
\	žlutit–V	žluť–N						
\	nažloutlý–A	žluť–N						
	žlutý–A	žluť–N						
\	putovat–V	pouť–N						
\	poutník–N	pouť–N						
	Řek–N	Řekyně–N						
\	Řecko–N	Řekyně–N						
\	řecký–A	Řekyně–N						
\	rekovství–N	rekyně–N						
	rek–N	rekyně–N						
\	holubí–A	holoubě–N						
\	holubice–N	holoubě–N						
	holub–N	holoubě–N						
\	holubník–N	holoubě–N						
\	nakupovat–V	koupě–N						
	koupit–V	koupě–N						
\	kupec–N	koupě–N						
\	nakoupit–V	koupě–N						
\	medvědice–N	medvídě–N						
	medvěd–N	medvídě–N						
	abortus–N	abortivní–A						
\	abort–N	abortivní–A						
\	pitvat–V	pitevní–A						
	pitva–N	pitevní–A						
\	teplický–A	Tepličan–N						
	Teplice–N	Tepličan–N						
	Halič–N	Haličan–N						
	Halič–N	Haličan–N						
\	haličský–A	Haličan–N						
\	bankéř–N	bankovní–A						
	banka–N	bankovní–A						
	putovat–V	putovní–A						
\	pouť–N	putovní–A						
	duch–N	duchovní–N						
\	duchovenstvo–N	duchovní–N						
	noc–N	ponocný–N						
\	ponocovat–V	ponocný–N						
\	převzácný–A	vzácný–A						
\	vzít–V	vzácný–A						
\	skleněný–A	sklovitý–A						
	sklo–N	sklovitý–A						
\	rákosový–A	rákosovitý–A						
	rákos–N	rákosovitý–A						
	kruh–N	kruhovitý–A						
\	kruhový–A	kruhovitý–A						
\	pracný–A	pracovitý–A						
\	spolupráce–N	pracovitý–A						
\	práce–N	pracovitý–A						
	pracovat–V	pracovitý–A						
\	pracant–N	pracovitý–A						
\	pracovna–N	pracovitý–A						
\	pracoviště–N	pracovitý–A						
\	pracovní–A	pracovitý–A						
\	pracovník–N	pracovitý–A						
\	lomit–V	zlomkovitý–A						
\	zlomit–V	zlomkovitý–A						
\	zlomkový–A	zlomkovitý–A						
	kojit–V	kojná–N						
\	kojenec–N	kojná–N						
\	kojenecký–A	kojná–N						
\	kojení–N	kojná–N						
\	rošt–N	roštěná–N						
\	roštěnka–N	roštěná–N						
\	schůzka–N	schůzovat–V						
	schůze–N	schůzovat–V						
\	průvod–N	provozovat–V						
\	vozit–V	provozovat–V						
	provoz–N	provozovat–V						
	bronz–N	bronzovat–V						
\	bronzový–A	bronzovat–V						
	analýza–N	analyzovat–V						
\	analytik–N	analyzovat–V						
\	analytický–A	analyzovat–V						
	šlechtic–N	šlechtična–N						
\	šlechta–N	šlechtična–N						
\	dvojtečka–NC	tečna–N						
\	tečka–N	tečna–N						
\	silný–A	silnoproudý–A						
\	silnoproud–N	silnoproudý–A						
\	šedý–A	šedobradý–A						
\	brada–N	šedobradý–A						
\	šeď–N	šedý–A						
\	šedivý–A	šedý–A						
	rod–N	sourodý–A						
\	rodit–V	sourodý–A						
	chlup–N	chloupek–N						
\	chlupatý–A	chloupek–N						
\	cvrkat–V	cvrček–N						
	cvrčet–V	cvrček–N						
	naříkat–V	nářek–N						
\	říct–V	nářek–N						
\	kroužkovat–V	kroužek–N						
	kruh–N	kroužek–N						
\	Řecko–N	Řek–N						
\	Řekyně–N	Řek–N						
	přehlédnout–V	přehled–N						
\	hledět–V	přehled–N						
\	nadhled–N	přehled–N						
\	dohled–N	přehled–N						
\	hledět–V	náhled–N						
	nahlédnout–V	náhled–N						
\	nadhled–N	náhled–N						
\	dohled–N	náhled–N						
	vyhlédnout–V	výhled–N						
\	hledět–V	výhled–N						
\	nadhled–N	výhled–N						
\	dohled–N	výhled–N						
\	hledět–V	průhled–N						
	prohlédnout–V	průhled–N						
\	dík–N	díkůvzdání–N						
\	děkovat–V	díkůvzdání–N						
\	nadát–V	nadání–N						
\	nadaný–A	nadání–N						
	nadat–V	nadání–N						
	znát–V	poznat–V						
\	uznat–V	poznat–V						
\	doznat–V	poznat–V						
\	značný–A	znamenat–V						
\	znát–V	znamenat–V						
\	znamení–N	znamenat–V						
\	jet–V	jízdárna–N						
\	jízda–N	jízdárna–N						
	tesat–V	tesárna–N						
\	tesař–N	tesárna–N						
	sušit–V	sušárna–N						
\	suchý–A	sušárna–N						
\	sušený–A	sušárna–N						
\	měna–N	směnárna–N						
\	směna–N	směnárna–N						
	směnit–V	směnárna–N						
	prvý–A	zaprvé–D						
\	první–A	zaprvé–D						
\	defilírka–N	defilé–N						
\	defilovat–V	defilé–N						
\	exportovat–V	export–N						
\	exportér–N	export–N						
\	sportovní–A	sport–N						
\	sportovkyně–N	sport–N						
\	sportovat–V	sport–N						
\	sportovec–N	sport–N						
\	sportovně–D	sport–N						
\	sadit–V	zásada–N						
	zasadit–V	zásada–N						
\	usadit–V	osada–N						
	osadit–V	osada–N						
\	sadit–V	osada–N						
\	sad–N	osada–N						
	vápno–N	vápenatý–A						
\	vápenec–N	vápenatý–A						
\	jehličnan–N	jehličnatý–A						
\	jehla–N	jehličnatý–A						
	jehličí–N	jehličnatý–A						
	olovo–N	olovnatý–A						
\	olověný–A	olovnatý–A						
\	lesní–A	lesnatý–A						
\	lesnictví–N	lesnatý–A						
\	lesník–N	lesnatý–A						
\	lesík–N	lesnatý–A						
	les–N	lesnatý–A						
\	železárna–N	železnatý–A						
	železo–N	železnatý–A						
\	železnice–N	železnatý–A						
\	železničář–N	železnatý–A						
\	železniční–A	železnatý–A						
\	železný–A	železnatý–A						
\	planetárium–N	planeta–N						
\	planetární–A	planeta–N						
\	poetický–A	poeta–N						
\	poetika–N	poeta–N						
	poezie–N	poeta–N						
\	klevetník–N	kleveta–N						
\	klepat–V	kleveta–N						
\	přípona–N	kořen–N						
\	koření–N	kořen–N						
\	genealogie–NC	gen–N						
\	genetika–N	gen–N						
\	genetický–A	gen–N						
	srp–N	srpen–N						
\	posrpnový–A	srpen–N						
\	pekárna–N	pecen–N						
\	pekařství–N	pecen–N						
\	bláhový–A	blázen–N						
\	zbláznit–V	blázen–N						
\	bláha–N	blázen–N						
\	snít–V	sen–N						
\	snář–N	sen–N						
\	zesnout–V	sen–N						
\	usnout–V	sen–N						
\	květina–N	květen–N						
	květ–N	květen–N						
\	capkat–V	cápota–N						
	capat–V	cápota–N						
\	hodnocení–N	hodnota–N						
	hodný–A	hodnota–N						
\	žebrák–N	žebrota–N						
	žebrat–V	žebrota–N						
\	žebrání–N	žebrota–N						
\	ticho–N	tichota–N						
	tichý–A	tichota–N						
\	členský–A	členit–V						
	člen–N	členit–V						
	cena–N	cenit–V						
\	cenný–A	cenit–V						
\	kořen–N	kořenit–V						
\	kořínek–N	kořenit–V						
	koření–N	kořenit–V						
\	kořenka–N	kořenit–V						
	žena–N	ženit–V						
\	ženich–N	ženit–V						
\	velký–A	zveličit–V						
	veliký–A	zveličit–V						
\	cvičební–A	cvičit–V						
\	cvičiště–N	cvičit–V						
\	cvik–N	cvičit–V						
\	žnečka–N	žnout–V						
\	dožínky–N	žnout–V						
\	žeň–N	žnout–V						
\	dvojtečka–NC	tknout–V						
\	tečka–N	tknout–V						
\	přísun–N	sunout–V						
\	sun–N	sunout–V						
	vát–V	vanout–V						
\	vánice–N	vanout–V						
\	kývnout–V	kynout–V						
\	kypět–V	kynout–V						
\	capkat–V	cápnout–V						
	capat–V	cápnout–V						
	stupeň–N	stupňovat–V						
\	stupnice–N	stupňovat–V						
\	frňák–N	ofrňovat–V						
\	nafrněný–A	ofrňovat–V						
\	zemědělec–NC	země–N						
\	tuzemský–A	země–N						
\	pokrm–N	krmě–N						
\	nakrmit–V	krmě–N						
	charakterní–A	bezcharakterní–A						
\	charakter–N	bezcharakterní–A						
	úterý–N	úterní–A						
\	středeční–A	úterní–A						
\	sobotní–A	úterní–A						
\	čtvrteční–A	úterní–A						
\	úterek–N	úterní–A						
\	páteční–A	úterní–A						
\	pondělní–A	úterní–A						
\	hříšek–N	hříšný–A						
	hřích–N	hříšný–A						
\	hřešit–V	hříšný–A						
\	prachový–A	prašný–A						
	prach–N	prašný–A						
	smích–N	směšný–A						
\	smát–V	směšný–A						
	pýcha–N	pyšný–A						
\	zpychnout–V	pyšný–A						
\	pych–N	pyšný–A						
\	semifinalista–NC	finalista–N						
\	finální–A	finalista–N						
	finále–N	finalista–N						
\	čtvrtfinalista–NC	finalista–N						
\	finalista–N	čtvrtfinalista–NC						
\	čtvrtfinále–NC	čtvrtfinalista–NC						
\	finalista–N	osmifinalista–NC						
\	osmifinále–N	osmifinalista–NC						
	hyzdit–V	ohyzdný–A						
\	hyzdící–A	ohyzdný–A						
\	svůdkyně–N	svůdný–A						
\	svést–V	svůdný–A						
\	vraždit–V	vražedný–A						
\	zavraždit–V	vražedný–A						
\	povraždit–V	vražedný–A						
\	vrah–N	vražedný–A						
\	sebevrah–N	vražedný–A						
	vražda–N	vražedný–A						
\	sebevražda–NC	vražedný–A						
\	vyvraždit–V	vražedný–A						
\	vědět–V	odpovědný–A						
\	odpověď–N	odpovědný–A						
\	nalezený–A	nález–N						
	nalézt–V	nález–N						
\	vynález–N	nález–N						
\	nalézat–V	nález–N						
\	nálezce–N	nález–N						
\	lézt–V	vynález–N						
\	nalézt–V	vynález–N						
\	vynalézat–V	vynález–N						
\	vynálezkyně–N	vynález–N						
	vynalézt–V	vynález–N						
	hnát–V	rozehnat–V						
\	hnát–N	rozehnat–V						
	hnát–V	odehnat–V						
\	hnát–N	odehnat–V						
\	zvenčí–D	ven–D						
\	venku–D	ven–D						
\	vně–D	ven–D						
\	vyvenčit–V	ven–D						
\	zvenku–D	ven–D						
	červený–A	červen–N						
\	červenec–N	červen–N						
\	zelí–N	zelnice–N						
	zelný–A	zelnice–N						
\	křtiny–N	křtitelnice–N						
\	křtitel–N	křtitelnice–N						
\	křesťanství–N	křtitelnice–N						
\	křesťanský–A	křtitelnice–N						
\	křesťan–N	křtitelnice–N						
\	křesťanka–N	křtitelnice–N						
\	křest–N	křtitelnice–N						
	křtít–V	křtitelnice–N						
	Slavia–N	slávista–N						
\	Slávie–N	slávista–N						
\	lingvistický–A	lingvista–N						
	lingvistika–N	lingvista–N						
\	Urválková–N	urvat–V						
	rvát–V	urvat–V						
\	kuropění–NC	zpívat–V						
\	zpěv–N	zpívat–V						
\	pěvkyně–N	zpívat–V						
\	zpěvník–N	zpívat–V						
\	jíst–V	obědvat–V						
	oběd–N	obědvat–V						
\	název–N	vzývat–V						
	zvát–V	vzývat–V						
	ovce–N	ovčín–N						
\	ovčák–N	ovčín–N						
\	Děčíňanka–N	Děčín–N						
\	Děčíňan–N	Děčín–N						
\	Děčan–N	Děčín–N						
\	záda–N	zadek–N						
	zadní–A	zadek–N						
	spodní–A	spodek–N						
\	pod–A	spodek–N						
\	spodem–D	spodek–N						
	následovat–V	následek–N						
\	sled–N	následek–N						
\	přívětivý–A	vítat–V						
\	voj–N	vítat–V						
\	svítat–V	prosvítat–V						
\	prosvítit–V	prosvítat–V						
\	sexualizace–N	sexualizovat–V						
\	sexualita–N	sexualizovat–V						
\	kapitalista–N	kapitalizovat–V						
\	kapitál–N	kapitalizovat–V						
	normální–A	normalizovat–V						
\	norma–N	normalizovat–V						
\	oslice–N	osel–N						
\	oslí–A	osel–N						
\	poslanecký–A	posel–N						
\	posílat–V	posel–N						
\	poselkyně–N	posel–N						
\	zaslat–V	posel–N						
	poslat–V	posel–N						
\	savčí–A	sát–V						
\	savec–N	sát–V						
\	těsnopis–N	psát–V						
\	propiska–N	psát–V						
\	písmo–N	psát–V						
\	písanka–N	psát–V						
\	adresnost–N	adresát–N						
	adresa–N	adresát–N						
\	adresovat–V	adresát–N						
\	adresovatelný–A	adresát–N						
\	lví–A	lev–N						
\	lvice–N	lev–N						
\	Lev–N	lev–N						
\	krvácení–N	krev–N						
\	prokrvený–A	krev–N						
\	krvavý–A	krev–N						
\	chladnokrevně–D	krev–N						
\	krvinka–N	krev–N						
\	lví–A	Lev–N						
\	lvice–N	Lev–N						
\	lvíče–N	Lev–N						
	lev–N	Lev–N						
\	lvíček–N	Lev–N						
\	nazývat–V	název–N						
\	nazvaný–A	název–N						
	nazvat–V	název–N						
\	noc–N	Vánoce–N						
\	vánoční–A	Vánoce–N						
\	vánočka–N	Vánoce–N						
\	Vánoce–N	Velikonoce–N						
\	velikonoční–A	Velikonoce–N						
	děj–N	dějiny–N						
\	dít–V	dějiny–N						
	novina–N	noviny–N						
\	nový–A	noviny–N						
\	novinka–N	noviny–N						
\	narodit–V	narozeniny–N						
\	rod–N	narozeniny–N						
\	rodit–V	narozeniny–N						
	narození–N	narozeniny–N						
\	narozený–A	narozeniny–N						
\	křesťanství–N	křtiny–N						
\	křesťanský–A	křtiny–N						
\	křtitelnice–N	křtiny–N						
\	křesťan–N	křtiny–N						
\	křesťanka–N	křtiny–N						
\	křest–N	křtiny–N						
	křtít–V	křtiny–N						
\	Koláčková–N	Koláček–N						
	koláček–N	Koláček–N						
	milec–N	miláček–N						
\	milý–A	miláček–N						
\	milovat–V	miláček–N						
\	milostný–A	miláček–N						
\	klonování–N	klon–N						
\	náklonnost–N	klon–N						
\	klonit–V	předklon–N						
	předklonit–V	předklon–N						
\	klonit–V	sklon–N						
	sklonit–V	sklon–N						
	Bolívie–N	Bolivijec–N						
	Bolívie–N	Bolivijec–N						
\	malajsijský–A	Malajsijec–N						
	Malajsie–N	Malajsijec–N						
	Malajsie–N	Malajsijec–N						
\	střežit–V	ostražitý–A						
	ostraha–N	ostražitý–A						
	peníze–N	peněžitý–A						
\	peníz–N	peněžitý–A						
	Polabí–N	Polaban–N						
