\	porub–N	rubat–V	porubat					
\	Liboslava–N	Libuše–N						
\	upřednostnit–V	přednost–N	přednostní	přední				
\	rozkrok–N	krok–N	rozkročit					
\	divotvůrce–N	div–N	%					
\	ložní–A	ležet–V	lože					
\	přemet–N	přemítat–V	metat					
\	Mikoláš–N	Mikuláš–N–Mikuláš-1_;Y						
\	seznat–V	doznat–V	znát	znát				
\	Ctibor–N	Ratibor–N	*	%				
\	nejistota–N	jistý–A						
\	Krušnohoří–N	krušnohorský–A	%	%				
\	heslo–N	hodit–V	*	*				
\	obléhat–V	ležet–V	léhat					
\	demise–N	mise–N						
\	doopravdy–D	pravda–N–pravda-1		pravý				
\	konvekce–N	advekce–N						
\	exkláva–N	enkláva–N						
\	vzpřimovat–V	vzpřímený–A	vzpřímit	vzpřímit				
\	akvarista–N	akvárium–N	akvaristika					
\	historie–N	story–N	*	*				
\	kompozice–N	komponenta–N	komponovat	komponovat				
\	pozér–N	póza–N	pózovat	*				
§	pověra–N	víra–N		věřit				
\	výpůjční–A	půjčit–V	vypůjčit					
\	výkal–N	kal–N	vykálet					
\	Punkva–N	koniklec–N	*					
\	rozmach–N	máchat–V	rozmáchnout					
\	přísedící–N	sedící–A	přísedět	sedět				
\	flotila–N	flota–N						
\	pětadvacetník–N	pětadvacítka–N						
\	výplod–N	plod–N	vyplodit	plodit				
\	dohra–N	hra–N	dohrát	hrát				
\	sprcha–N	pršet–V	sprchnout	prach				
\	relaxovat–V	laxní–A	relax–N–relax_,t_^(odpočinek)					
\	bezvětrný–A	větrný–A		vítr				
\	shareware–N	software–N	%	%				
\	fóršus–N	šos–N		*				
\	fracek–N	fraška–N						
\	Max–N	Maxim–N						
\	strakapoud–N	straka–N	%					
\	varianta–N	varieta–N						
\	čerpat–V	střep–N						
\	výsun–N	sun–N	vysunout	sunout				
\	curie–N	curium–N	Curie–N–Curie_;S	Curie–N–Curie_;S				
\	vratidlo–N	vrátek–N	vrátit	vrátit				
\	sval–N	valit–V						
\	bubník–N	buben–N		*				
\	zákal–N	kal–N	zakalit	kalit				
\	stopnout–V	stopky–N	stop–N–stop-1_^(zastavení,_i_stopování)	stopovat				
\	Ota–N	Otýlie–N	*					
\	zvětšit–V	většinový–A	velký	většina				
\	zádumčivý–A	dumat–V	zadumat	*				
§	zdárný–A	zdar–N						
\	brýle–N	beryl–N	*					
\	úbytek–N	být–V	ubýt	*				
\	akcie–N	akce–N	*					
\	Bartoš–N	Bartoloměj–N	*					
\	důležitý–A	náležitý–A	doléhat	náležet				
\	výpas–N	pást–V	vypást	*				
\	Novozélanďan–N	novozélandský–AC	%	%				
\	trn–N	Trneček–N	*					
\	vůně–N	voňavý–A		vonět				
\	jednoslabičný–A	slabičný–A	%	slabika				
\	dopravář–N	dopravit–V	doprava–N–doprava-1					
\	paprsek–N	prskat–V						
\	přisvojit–V	osvojit–V	svůj	svůj				
\	chýlit–V	náchylnost–N		náchylný				
\	režim–N	rychtář–N		rychta				
\	jídlonoš–N	jídelna–N	%	jídlo				
\	dobrý–A	doba–N	*	*				
\	tulit–V	přítulný–A	*	přitulit				
\	předehra–N	hra–N	předehrát	hrát				
\	zhltnout–V	hlt–N	hltat	hltat				
\	kradí–D	kradmo–D	krást	krást				
\	klisna–N	klusat–V	*					
\	miserere–N	mizerný–A	*					
\	Lubor–N	Libuše–N						
\	dostřel–N	střílet–V	dostřelit					
\	Echó–N	echo–N	*					
\	železoprůmysl–N	železo–N	%					
\	tkalcovna–N	tkadlec–N	tkát	tkát				
\	terminál–N	termín–N		*				
\	Janský–N	Janův–A	Jan	Jan				
\	alef–N	alfa–N		*				
\	představení–N–představení-1_^(si_něco;_něco/někoho_někomu)_(*5it-1)	představenstvo–N	představit	představený–A–představený-1_^(si_něco;_něco/někoho_někomu)_(*5it-1)				
\	rozlet–N	let–N	rozletět	letět				
\	studio–N	studovat–V						
\	kachel–N	kakabus–N						
\	Michaelka–N	Michal–N	Michaela					
\	Štangler–N	štangle–N						
\	třináctka–N	čtrnáctka–N						
\	Luba–N	Lubor–N						
\	osmičelý–A	osmium–N						
\	jednoslovný–A	slovo–N	%					
\	klopit–V	klepat–V	*					
\	skot–N	Skotsko–N	*	Skot				
\	Dačicko–N	dačický–A	Dačice	Dačice				
§	etanal–N	etan–N		*				
§	souputník–N	poutník–N		putovat				
\	Johana–N	Jana–N						
\	ztmavit–V	tmavě–D	tmavý	tmavý				
\	Vojtěch–N	voj–N						
\	jančit–V	Janek–N	janek	Jan				
\	vteřina–N	úterý–N		*				
\	kňourat–V	knír–N		*				
\	Jihokorejec–N	Korejec–N	%	Korea				
§	blivajz–N	blít–V						
\	druhorozený–A	druhorodička–N	%	%				
\	zhruba–D	zhrubnout–V	hrubý	hrubnout				
\	soutok–N	tok–N	stéci	téci				
\	Sychrov–N	sychravý–A						
\	sylabotónický–A	sylaba–N	%					
\	elektro–A	elektrikář–N	elektronika	elektrika				
\	převaz–N	obvaz–N	převázat	obvázat				
\	ratio–N	poměr–N		poměřit				
\	čechoamerický–A	Čechoameričan–N		%				
\	čtrnáctidenní–A	denní–A	%	den–N–den_^(jednotka_času)				
\	pas–N–pas-1_^(př._cestovní)	pasport–N						
\	užovka–N	uher–N						
\	lomikámen–N	lámat–V	%					
\	Tonka–N	Tonda–N	Antonie	Antonín				
\	předchůdce–N	předejít–V	předcházet	jít				
\	trávit–V	potrava–N						
\	Kameruňanka–N	Kamerun–N						
\	zesirupovatět–V	sirup–N	sirupovatět					
\	nitro–N	uvnitř–D		vnitro				
\	můra–N	motýl–N						
\	zesvětlit–V	světlo–N	světlý	světlý				
\	žmolenka–N	žmolek–N	žmolený	žmolit				
\	galvanizovna–N	galvanický–A	galvanizace					
\	oteplováky–N	tepláky–N	oteplovat	teplý				
\	zásuvka–N	sunout–V	zasunout					
\	Šváb–N	švábský–A						
\	klnout–V	klít–V						
\	kalkulačka–N	kalkulátor–N–kalkulátor-1	kalkulovat	kalkulovat				
\	napočtvrté–D	napoprvé–D						
\	regiment–N	rychtář–N		rychta				
\	pokusit–V	zkusit–V						
\	slout–V	slýchat–V	*	slyšet				
\	praštit–V	prak–N						
\	Maťa–N	Martin–N–Martin-1_;Y						
\	dusnatý–A	dusno–N	dusík	dusný				
\	smečka–N	smyčka–N	smeknout	smyknout				
\	Sommer–N	Somrová–N		Somr				
\	plasticita–N	plast–N	plastický					
\	zdvojnásobit–V	násobit–V	dvojnásobný					
\	zeť–N	snacha–N	*	*				
\	dvojice–N	dvojče–N						
\	Sandra–N	Alexandra–N		Alexandr				
\	zletilý–A	léto–N		*				
\	patřit–V	pátrat–V						
\	hudec–N	housle–N	houst	houst				
\	srbocharvátský–A	Charvát–N	%					
\	úkrok–N	krok–N	ukročit					
\	Vesnin–N	vesna–N						
\	karbon–N	karbanátek–N						
\	blaze–D	blažený–A	blahý	blažit				
\	příděl–N	přidělenkyně–N	přidělit	přidělenec				
\	zákop–N	kopat–V	zakopat	*				
\	vztek–N	vztekloun–N		vzteklý				
§	namodralý–A	modrý–A		*				
\	kdysi–D	někdy–D	kdy	kdy				
\	katalog–N	zkatalogizovat–V		katalogizovat				
\	hnedky–D	hnedle–D	hned	hned				
\	zmrd–N	mrdat–V	zmrdat					
\	komolý–A	homole–N						
\	vzorkovník–N	vzorník–N	vzorek					
\	nořit–V	únor–N						
\	hláskosloví–N	hlas–N	%	*				
\	náměr–N	mířit–V	naměřit					
\	zlatokrt–N	krtek–N	%					
\	concertino–N	koncert–N						
\	bezobratlý–A	obratlovec–N	obratel					
\	náfuka–N	nafukovací–A	nafukovat	nafukovat				
\	zkrut–N	krut–N	zkroutit	kroutit				
\	Miluše–N	Miloš–N						
\	Šnábl–N	Schnabelová–N		Schnabel				
\	klatba–N	kletba–N	klít	klít				
\	klerofašista–N	fašismus–N						
\	huhňat–V	huhlat–V						
\	graffiti–N	grafit–N						
\	rabiát–N	raubíř–N						
\	výpravčí–N	výprava–N	vypravit	vypravit				
\	Benda–N	Beneš–N						
\	Moravačka–N	Morava–N–Morava_;G	Moravák	*				
§	kosinus–N	sinus–N		*				
\	kolchoz–N	sovchoz–N						
\	gesce–N	digestoř–N						
\	stvůra–N	tvořit–V	stvořit	*				
\	klokotat–V	klokočí–N						
\	Linus–N	Linux–N						
\	oscilovat–V	osciloskop–NC						
§	naprosto–D	prostý–A						
\	poslovanštit–V	Slovan–N–Slovan-1_;E	slovanský					
\	učební–A	učit–V	učba					
\	čiperný–A	čepýřit–V						
\	Boris–N	Bořek–N						
\	váčkovitý–A	vačkový–A	váček					
\	publicista–N	publikovat–V	publicistika					
\	povzdech–N	vzdech–N	povzdechnout	vzdechnout				
\	nalevo–D	levý–A	levý					
\	maměnka–N	matka–N–matka-2_^(maminka)	máma	*				
\	píď–N	pnout–V		*				
\	teorém–N	teorie–N						
\	předrevoluční–A	revoluční–A	revoluce	revoluce				
\	stárkyně–N	starý–A–starý	stárek	*				
\	dozvuk–N	zvuk–N						
\	komando–N	komandant–N		komandovat				
\	Hnětkovský–N	hníst–V		*				
\	gentleman–N	džentlmenský–A	%	džentlmen				
\	desátník–N	desetinný–A		desetina				
\	propříště–D	příští–A	příště	*				
\	Toskánec–N	Toskánsko–N						
\	hlávkovat–V	hlava–N	hlávka	*				
\	přímluva–N	přímluvkyně–N	přimluvit	přímluvce				
\	odskok–N	skok–N	odskočit	skočit				
\	břichomluvec–N	břicho–N	%					
\	oddenek–N	dno–N						
\	laser–N	maser–N		masírovat				
\	skrut–N	krut–N	skroutit	kroutit				
\	vrása–N	řasit–V		řasa				
\	advekce–N	konvekce–N						
\	šikmo–D	šik–A	šikmý					
\	pronikat–V	vznikat–V						
\	Mari–N	Marius–N						
\	Medek–N	Medard–N						
\	útržek–N	utrhat–V	utrhnout	trhat				
\	prajský–A	Prajzsko–N		Prajz				
\	vzdušno–N	vzduch–N	vzdušný					
\	Germán–N	zgermanizovat–V		germanizovat				
\	vyzyvatel–N	výzva–N	vyzývat	vyzvat				
\	procento–N	promile–N						
\	dvoukolejný–A	jednokolejný–A	%	%				
\	úskok–N	skok–N	uskočit	skočit				
\	toreador–N	korida–N						
§	Blanensko–N	Blansko–N						
\	záběh–N	běh–N	zaběhnout	běhat				
\	disciplinárka–N	disciplína–N	disciplinární					
§	lampión–N	lampa–N						
\	prohoz–N	hodit–V	prohodit	*				
\	vrub–N	roubit–V	vroubit	*				
\	průzor–N	zor–N	zor	zřít				
\	čtverný–A	čtveřice–N						
\	krajka–N	krájet–V	kraj	*				
\	libido–N	líbit–V		libý				
\	mladý–A	mládežnický–A	*	mládežník				
\	obchodněprávní–A	právní–A	%	právo				
\	prvolezec–N	lezec–N	%	lézt				
\	arendátor–N	arenda–N						
\	Moravěnka–N	moravský–A	Morava–N–Morava_;G	Morava–N–Morava_;G				
\	umravnit–V	mravně–D	mravný					
\	obývat–V	být–V	bývat	*				
\	Foltýn–N	Faltýnek–N		Faltýn				
\	zacelit–V	celý–A						
\	odtah–N	tah–N	odtáhnout					
\	Severoameričan–N	Američan–N	%	Amerika				
\	chvost–N	hvozd–N	*	*				
\	předsudek–N	soud–N						
\	nalačno–D	lačný–A						
\	věčnověký–A	věk–N	%	*				
\	ufon–N	ufoun–N						
\	Hroznětín–N	hrozen–N		*				
\	závrať–N	vrátit–V	zavrátit	*				
\	skelnatý–A	skleněný–A	sklo	sklo				
\	taky–D	tak–D		*				
\	rozpis–N	psát–V	rozepsat	*				
\	islám–N	islamista–N	*					
§	čelist–N	čelo–N		*				
\	verbum–N	verva–N						
§	butadien–N	butan–N						
\	bolet–V	bolestný–A		bolest				
\	dokořán–D	kořen–N						
\	abatyše–N	opat–N						
\	trošku–D	trochu–D	troška	trocha				
\	moře–N	mořeplavkyně–N	*	mořeplavec				
\	panožka–N	noha–N	nožka	*				
\	freeware–N	software–N	%	%				
\	Modra–N	modrý–A						
\	chlebodárný–A	chlebodárce–N	%	%				
\	Vokurka–N	okurka–N						
\	Gábi–N	Gabriel–N	Gábina					
\	oslavenec–N	oslava–N	oslavit	oslavit				
\	klimakterium–N	klinika–N	klimax					
\	síto–N	síť–N	sít					
\	poklonkovat–V	poklonit–V	poklonka	klonit				
\	zbíhat–V	běhat–V						
\	podnes–D	dneska–D	dnes	dnes				
\	Helena–N	Elena–N						
\	píle–N	pilně–D		pilný				
\	Filípková–N	Filipová–N	Filípek	Filip				
\	proletarizace–N	zproletarizovat–V		proletarizovat				
\	přepis–N	psát–V	přepsat	*				
\	měštka–N	měšťan–N	měšťák	město				
\	oktrojovat–V	oktrojírka–N	oktroj	oktrojovaný				
\	Kytka–N	Markéta–N	kytka					
\	culík–N	culit–V						
\	bourat–V	bouřit–V		bouře				
\	nažloutlý–A	zažloutlý–A		zažloutnout				
\	pohostinský–A	pohoštění–N		pohostit				
\	bibličtina–N	bible–N	biblický	bible				
\	smát–V	úsměv–N	*	usmát				
\	křtěnec–N	křtít–V	křtěný					
\	poštovné–N	poštovní–A	pošta	pošta				
\	Dvořáčková–N	Dvořáková–N	Dvořáček	Dvořák				
\	smutno–D	smutek–N	smutný	smutný				
\	titan–N	Titán–N						
\	Filipcová–N	Filipová–N	Filipec	Filip				
\	obtisk–N	tisk–N	obtisknout	tisknout				
\	fundace–N	fond–N	fundovat					
\	prohlubeň–N	hloubit–V	prohloubit	hluboký				
\	business–N	byznysmen–N		businessman				
\	nesouhlas–N	hlas–N	souhlas	*				
\	pobídka–N	nabídka–N	pobídnout	nabídnout				
\	Blažejovice–N	blažený–A	Blažejův	blažit				
§	plž–N	plazit–V						
\	nádiva–N	nadívat–V	nadít	nadít				
§	předpažit–V	paže–N		*				
\	indián–N	Ind–N	Indie	Indie				
§	usychat–V	suchý–A		*				
\	levo–A	levobok–NC	levý	%				
\	leitmotiv–N	motiv–N	%	*				
§	Zakavkazsko–N	Kavkaz–N						
§	vyprávět–V	pravit–V		pravý				
§	broskvoň–N	broskev–N						
\	genotyp–N	gen–N	%	*				
§	poptat–V	ptát–V		*				
§	folkloristika–N	folklór–N						
§	Poohří–N	Ohře–N						
§	Kolář–N	kolář–N		kolo				
§	hnojiště–N	hnůj–N		*				
§	točna–N	točit–V		*				
\	vzdech–N	dech–N		dýchat				
§	příval–N	přivalit–V		valit				
§	věkoucí–A	věk–N		*				
§	berný–A	brát–V						
	pach–N	páchnout–V						
\	sedlák–N	sedlo–N	sedět					
\	krtonožka–N	krtek–N	%					
§	Škopek–N	škopek–N						
§	vladyka–N	vládnout–V						
§	bezplatný–A	platit–V						
\	člověkohodina–N	hodina–N	%					
§	doňa–N	don–N						
\	spermobanka–N	sperma–N	%					
§	předměstí–N	město–N		*				
§	jmenovat–V	jméno–N		*				
§	nadřád–N	řád–N		řadit				
§	hrabství–N	hrabě–N						
§	neurotik–N	neuróza–N						
§	kecálista–N	kecat–V						
§	smečenský–A	Smečno–N						
\	štítonoš–N	štít–N	%	*				
§	úterek–N	úterý–N		*				
§	abdominální–A	abdomen–N						
\	třísměnný–A	směna–N	%	směnit				
\	klínopis–N	psát–V	%	*				
§	Anuše–N	Anna–N						
§	Jenda–N	Jan–N		*				
§	Věrunka–N	Věra–N						
§	unáhlit–V	náhlý–A						
\	echolokace–N	echo–N	%					
§	vyprat–V	prát–V						
§	beznohý–A	noha–N		*				
\	prvopis–N	první–A	%					
\	kickbox–N	box–N	%	*				
§	popruh–N	pruh–N						
\	gardedáma–N	dáma–N	%					
§	samojský–A	Samoa–N						
\	půlstoletí–N	století–N	%	%				
§	okostice–N	kost–N		*				
§	podebrat–V	brát–V						
§	nadpažbí–N	pažba–N						
§	pohříchu–D	hřích–N		*				
§	Strejček–N	strejček–N		strejc				
§	podobor–N	obor–N		obírat				
\	chalkopyrit–N	pyrit–N	%					
§	setník–N	setnina–N		sto				
§	hnojit–V	hnůj–N		*				
§	přechytrý–A	chytrý–A		*				
§	topit–V	teplý–A		*				
§	smolař–N	smůla–N						
§	Marseillaisa–N	Marseille–N		*				
§	ohlávka–N	hlava–N		*				
\	slibotechna–N	slib–N	%					
\	ouřada–N	úřad–N		řád				
§	delfinárium–N	delfín–N		*				
\	vlakvedoucí–N	vedoucí–N	%					
\	odpovědní–A	odpovídat–V	odpověď	odpovědět				
§	váznout–V	vězet–V						
§	popichovat–V	popíchnout–V		píchnout				
\	rokenrol–N	rock–N	%	*				
§	Vydra–N	vydra–N		*				
§	winnipežský–A	Winnipeg–N						
§	výměra–N	vyměřit–V		měřit				
§	cukrobaron–N	cukr–N	%	*				
§	necičky–N	necky–N		*				
§	zmasit–V	maso–N		*				
\	kroj–N	krájet–V	krojit	krojit				
§	podčlověk–N	člověk–N		*				
§	primáš–N	prim–N						
§	zchytra–D	chytrý–A		*				
§	schematický–A	schéma–N						
§	stydnout–V	studený–A						
§	Slavík–N	slavík–N						
§	pracující–N	pracovat–V						
\	ledaskde–D	kde–D	%					
§	nahluchlý–A	hluchý–A						
§	vymykat–V	mykat–V						
§	dlanička–N	dlaň–N						
§	mateří–A	matka–N–matka-2_^(maminka)		*				
§	úval–N	uvalit–V		valit				
§	chlebař–N	chléb–N		*				
§	raník–N	ráno–N						
§	lahvice–N	láhev–N						
§	osrdečník–N	srdce–N		*				
§	Jarda–N	Jaroslav–N–Jaroslav-1_;Y		%				
§	doslova–D	slovo–N						
§	burundský–A	Burundi–N						
§	leník–N	léno–N		*				
§	lazebník–N	lázeň–N		*				
\	jedubaba–N	baba–N	%	*				
§	kulovitý–A	koule–N		*				
\	dvouhlavý–A	hlava–N	%	*				
§	dorota–N	Dorota–N						
§	hospodyně–N	hospodář–N						
§	nákolenka–N	koleno–N						
§	předzápas–N	zápas–N						
§	Pátek–N	pátek–N						
§	podsvětí–N	svět–N		*				
§	pakůň–N	kůň–N		*				
§	natolik–D	tolik–D						
§	tutoriál–N	tutor–N						
§	zadlouho–D	dlouho–D		dlouhý–A–dlouhý-2_^(o_čase;_př._dlouhá_doba)				
§	frýdecký–A	Frýdek–N–Frýdek-2_;G						
§	můstek–N	most–N		*				
§	Smetana–N	smetana–N						
§	seběhnout–V	běžet–V		*				
§	držadlo–N	držet–V		*				
§	hlaveň–N	hlava–N		*				
§	mrákota–N	mrak–N						
§	akvarijní–A	akvárium–N						
\	včelomorka–N	včela–N	%	*				
§	nesmysl–N	smysl–N						
§	třeskutý–A	třesk–N		třesknout				
§	zámoří–N	moře–N		*				
\	hovnocuc–N	hovno–N	%	*				
§	sklovina–N	sklo–N		*				
§	hmoždíř–N	hmoždit–V						
\	puťák–N	putovat–V	putovní					
§	nedočkavý–A	dočkat–V		čekat				
§	nepaměť–N	paměť–N						
§	klídek–N	klid–N		*				
\	vlkodlak–N	vlk–N	%	*				
§	oplotit–V	plot–N		plést				
§	poddaný–A–poddaný_^(*2t)	poddat–V		dát				
§	liteřina–N	litera–N						
\	dvanáctihlavý–A	hlava–N	%	*				
§	imperialismus–N	impérium–N						
§	Růžička–N	růžička–N		růže				
§	kuře–N	kur–N						
§	cvokatět–V	cvok–N						
§	tolerance–N	tolerovat–V						
§	nikam–D	kam–D		*				
§	seprat–V	prát–V		*				
§	panský–N	pán–N		*				
§	vojtěška–N	Vojtěch–N						
§	osvěžit–V	svěží–A						
§	manganistan–N	mangan–N						
\	strojvůdce–N	stroj–N	%					
§	pohromadě–D	hromada–N						
§	úhlavní–A	hlava–N		*				
§	neřád–N	řád–N						
§	xylolitář–N	xylolit–NC		%				
§	předčíslí–N	číslo–N						
§	jarmarečník–N	jarmark–N						
\	Držkov–N	držka–N						
§	podtitul–N	titul–N						
§	svorkovnice–N	svorka–N						
\	pětiboj–N	pět–V	%					
\	všudybyl–N	všude–D	%					
§	teďka–D	teď–D		*				
§	řež–N	řezat–V						
§	frnknout–V	frčet–V						
\	bordelmamá–N	bordel–N	%					
§	měkota–N	měkký–A		*				
§	kluziště–N	klouzat–V						
\	snůška–N	snosit–V	snášet	nosit				
§	mikronéský–A	Mikronésie–N		%				
§	vyčíslit–V	číslo–N						
§	někdejší–A	někdy–D		kdy				
§	štígro–N	štěstí–N						
§	snídaňový–A	snídaně–N						
§	věřící–N	věřit–V						
§	vzdoušek–N	vzduch–N						
§	kašlat–V	kašel–N						
§	ledovatý–A	led–N						
§	Úpice–N	Úpa–N						
§	seriál–N	série–N						
§	Javorník–N	javor–N						
\	štěrkopísek–N	písek–N	%					
§	hnědel–N	hnědý–A						
§	Kužel–N	kužel–N						
§	podražit–V	drahý–A						
\	jednooký–D	oko–N	%	*				
§	harfeník–N	harfa–N						
§	večeřadlo–N	večeře–N		večer–N–večer-1				
\	Popov–N	pop–N–pop-1_^(círk.)						
§	Svátek–N	svátek–N		svatý–A–svatý-1				
§	vždycky–D	vždy–D						
§	zonální–A	zóna–N						
§	zápatí–N	pata–N						
§	milióntý–A	milión–N						
§	Jednota–N	jednota–N						
§	chuďas–N	chudý–N						
§	sexualizace–N	sexualizovat–V		sexuální				
§	kalhotky–N	kalhoty–N						
§	Vnuk–N	vnuk–N						
§	železodárný–A	železo–N	%					
\	strýčkování–N	strýc–N	strýček					
§	vtělit–V	tělo–N						
§	vyprázdnit–V	prázdný–A						
\	norek–N	nořit–V	nora					
§	plameňák–N	plamen–N		plát–V				
§	zvířectvo–N	zvíře–N	zvíře					
§	punkevní–A	Punkva–N						
§	panamský–A	Panama–N						
§	předvečer–N	večer–N						
§	Kakáč–N	kakat–V						
\	hrdlořez–N	hrdlo–N	%					
§	redakce–N	redigovat–V						
§	napadrť–D	padrť–N		drť				
§	snožit–V	noha–N						
§	kyrilice–N	Cyril–N						
§	přísluní–N	slunce–N						
§	psoriatik–N	psoriáza–N						
\	letopis–N	léto–N	%					
§	souška–N	suchý–A		*				
\	pětinohý–A	noha–N	%	*				
§	Máňa–N	Marie–N		*				
§	vaginální–A	vagína–N						
§	ušmudlánek–N	ušmudlaný–A		ušmudlat				
\	jakpak–D	jak–N	%					
§	krvácet–V	krev–N		*				
\	věrolomný–A	lomit–V	%	*				
§	svinit–V	svině–N						
\	masokombinát–N	maso–N	%	*				
§	rozstřihat–V	střihat–V						
§	remizovat–V	remíza–N		*				
§	například–D	příklad–N		přikládat				
§	připevnit–V	pevný–A						
§	opravdu–D	pravda–N–pravda-1		pravý				
\	rytmika–N	rytmus–N	rytmický	rytmický				
§	upřímný–A	přímý–A						
§	překrásný–A	krásný–A		krása				
§	záhlaví–N	hlava–N		*				
§	zhlaví–N	hlava–N		*				
\	pětinedělní–A	pět–V	%	*				
§	Podněstří–N	Dněstr–N						
\	fortepiano–N	piano–N	%					
§	přecpat–V	cpát–V						
§	zasrat–V	srát–V						
\	kamarádšoft–N	kamarád–N	%					
§	zohlednit–V	ohled–N		ohlédnout				
§	Podyjí–N	Dyje–N						
§	spánek–N	spát–V						
§	baťůžek–N	batoh–N						
§	napořád–D	pořád–D						
\	železobaron–N	železo–N	%					
