
\	feťák–N	fet–N	fetovat					
\	Fifinka–N	fiflena–N	Fifi					
\	gala–N	galánečka–N		galánka				
\	galantní–A	gala–N						
\	hadr–N	hadraplán–N						
\	halabala–D	Chalabala–N						
\	hamburger–N	Hamburk–N						
\	Helena–N	Elena–N						
\	hemžit–V	hmyz–N						
\	herbicid–N	herbář–N		herba				
\	Heydrichův–A	heydrichiáda–N	Heydrich	Heydrich				
\	hlas–N	rozhlas–N		rozhlásit				
\	hnis–N	sputum–N						
\	hoch–N	holenek–N						
\	holka–N	hoch–N						
\	honit–V	vhánět–V		hnát–V				
\	hora–N	pohorka–N		pohora				
\	horký–A	hořet–V						
\	hořet–V	hřát–V						
\	hořet–V	Pohořelec–N	*	pohořet				
	hotovostní–A	bezhotovostní–A	hotovost	hotovostní				
\	hrábě–N	hrabky–N	hrabat	hrabě				
	hrdlo–N	hrdlička–N						
	hrob–N	pohrobek–N						
\	hrouda–N	hrdý–A						
\	huhlat–V	huhňa–N		huhňat				
\	hydrát–N	hydratovat–V						
\	Choděra–N	Koděra–N						
	chodit–V	ochoz–N						
\	choulit–V	choulostivý–A						
\	chroustat–V	chřest–N						
\	chumelenice–N	chumel–N	chumelit					
\	jablko–N	Jablonné–N						
\	Jakub–N	Jakoubková–N		Jakoubek				
	jedový–A	Jedovnice–N	jed					
\	jubilejní–A	jubilant–N	jubileum	jubileum				
\	kadidelnice–N	kadit–V	kadidlo					
\	kachna–N	káče–N		káča				
\	kámen–N	kamenět–V		kamenný				
\	kanit–V	kaňour–N		kanec				
\	kapat–V	okap–N		okapat				
\	Karel–N	Karlštejn–N						
\	kát–V	pokání–N		pokát				
\	katolictví–N	katolicizmus–N	katolický	katolický				
\	klát–V	klas–N						
\	klát–V	kláda–N						
\	klimakterium–N	klinika–N						
\	klokočí–N	kloktat–V						
\	kojenecký–A	kojeneček–N	kojenec	kojenec				
\	kojit–V	ukájet–V		ukojit				
\	kolbiště–N	skolit–V	kolba	kolit				
\	koleda–N	kalendář–N		kalendárium				
\	kolegialita–N	kolega–N	kolegiální					
\	kolchoz–N	sovchoz–N						
\	kolo–N	vůkol–D		okolo				
\	komín–N	kamna–N						
\	komitét–N	komise–N						
\	kopa–N	mandel–N						
\	kopat–V	okop–N		okopat				
\	kopr–N	kopretina–N						
\	kost–N	kakost–N						
\	koš–N	košikář–N		košík				
\	kotviště–N	kotva–N	kotvit					
\	kra–N	krákat–V		krá				
\	krájet–V	krejčí–N						
\	krevní–A	pokrevní–A	krev	krev				
\	krypta–N	krypton–N						
\	křehký–A	křehounce–D		křehounký				
	křesťan–N	zkřesťanit–V	křest					
\	kůň–N	hobby–N						
\	kůň–N	koňar–N						
\	kupa–N	skupina–N						
\	kupa–N	kbelík–N						
\	kupředu–D	vepředu–D	před	před				
\	kur–N	Kuroslepy–N						
\	kvantový–A	kvantita–N	kvantum	kvantum				
\	kybernetika–NC	kyborg–N						
\	kydat–V	kecat–V						
\	kývat–V	výkyv–N		vykývnout				
\	lapsus–N	labilní–A						
\	legionář–N	legion–N	legie					
	lehký–A	nadlehčit–V						
\	let–N	vzlet–N	letět	vzlétnout				
\	let–N	zálet–N	letět	zaletět				
\	ležet–V	vpololeže–D						
\	ležet–V	přiléhat–V						
\	ležet–V	lůžko–N		lože				
\	Libuše–N	Liboslav–N						
\	libý–A	Libuše–N						
\	lid–N	zlidštit–V		lidský				
\	liška–N	liščátko–N		lišče				
\	lokat–V	polykat–V						
\	lom–N	vlom–N	lomit	vlomit				
\	Lombardie–N	lombard–N						
\	loupat–V	lub–N		loubit				
\	louže–N	luh–N						
\	machna–N	bachyně–N						
\	marka–N	markrabě–N						
\	med–N	meduňka–N						
\	měchuřinka–N	měch–N	měchuřina					
\	měkce–D	měkko–N	měkký	měkký				
\	městský–A	příměstský–A	město	město				
\	Metoděj–N	Metud–N						
\	metropole–N	metro–N						
\	mezek–N	mula–N						
\	mixér–N	mix–N	mixovat					
	mládí–N	zamlada–D	mladý					
\	mluvit–V	úmluva–N		umluvit				
\	modus–N	mód–N						
\	moldavský–A	Moldavsko–N	Moldávie	Moldávie				
\	mord–N	mordýř–N		mordovat				
\	mošt–N	mošťovadlo–N		mošťovat				
\	moucha–N	muchomůrka–N						
\	mudrc–N	moudrý–A						
\	mul–N	mulat–N						
\	muž–N	manžel–N						
\	mýdlo–N	mydlina–N	mýt	mydlit				
\	nabízet–V	podbízet–V						
\	nafukovací–A	foukat–V	nafukovat					
\	nakrátko–D	zakrátko–D	krátko	krátko				
\	napřesrok–D	obrok–N	rok	*				
\	Nataša–N	Natálie–N						
\	natolik–D	nakolik–D						
\	návyk–N	obvyklý–A	navyknout					
\	nepřátelství–N	nepřítel–N		přítel				
\	nestranný–A	nestraník–N		straník				
\	nevole–N	nevolno–D	vůle	volno–D				
\	noha–N	trnož–N						
\	Nora–N	Eleonora–N						
\	objektivizovat–V	objektiv–N	objektivní	objekt				
\	obranný–A	bránit–V	obrana					
\	odborně–D	odbor–N	odborný	odbírat				
\	olympiáda–N	Olympia–N						
\	opájet–V	pít–V						
	opět–D	opětovat–V						
\	optimalizovat–V	optimismus–N	optimální	optimum				
\	opylovač–N	pyl–N	opylovat					
\	oranžáda–N	oranž–N						
\	orientovaný–A	orient–N	orientovat					
\	osmisměrka–N	jednosměrka–NC						
\	osový–A	souosý–A	osa	osa				
\	padat–V	padlí–N		padnout				
\	pakatel–N	bagatela–N						
\	panenský–A	panic–N	panna	pán				
\	párat–V	spratek–N						
	Parma–N	parmezán–N						
\	pás–N	opásat–V		pásat				
	paže–N	zapažit–V						
	paže–N	vzpažit–V						
\	péct–V	pečivárna–N		pečivo				
\	perfektní–A	perfektivní–A		perfektivum				
\	pero–N	prapor–N						
\	pěšky–D	pěchota–N		pěší–A				
\	pět–V	pětistý–A		pětset				
\	Petr–N	Petříčková–N		Petříček				
\	pěvec–N	nápěv–N	pět	pět				
\	píka–N	pifka–N						
	píle–N	pilný–A						
\	pít–V	opájet–V		opojit				
\	pitomec–N	pitoma–N	pitomý	pitomý				
\	plachý–A	Plašil–N		plašit				
\	plíva–N	plivat–V						
\	plod–N	oplodnit–V		plodný				
\	počasí–N	nečas–N	čas	čas				
\	poděbradský–A	Poděbradsko–N	Poděbrady	Poděbrady				
\	poledne–NC	půlden–N						
\	pookupační–A	okupovat–V	okupace	okupace				
\	povídat–V	povídálek–N		povídal				
\	požít–V	poživatina–N		požívat				
\	prcat–V	šprcka–N						
\	prezent–N	prézentní–A		prézens				
\	primát–N	prémie–N						
§	pročež–D	proč–D						
\	prubíř–N	aprobace–N	prubnout					
\	průduškový–A	průdušnice–N	průdušky	průduch				
\	pružina–N	pryž–N						
\	představovat–V	představenstvo–N	představit	představený–A				
\	přejícnost–N	přát–V	přejícný					
\	přetlak–N	přítlak–N		přitlačit				
\	příšera–N	příšeří–N		šero				
\	příští–A	napříště–D		příště				
\	přít–V	upírat–V		upřít				
\	puk–N	rozpuk–N	pukat	rozpukat				
\	pustit–V	výpusť–N		vypustit				
\	původkyně–N	původ–N	původce					
\	pyrotechnika–NC	pyrotechnička–N		pyrotechnik				
\	pýří–N	čepýřit–V	pýr					
\	Radegast–N	Radhošť–N						
\	Radovan–N	Radvanice–N						
\	Ratibor–NC	Dalibor–N						
\	reforma–N	forma–N						
\	reformní–A	proreformní–A	reforma	reforma				
\	revmatismus–N	revmatoidní–A		revma				
\	revoluční–A	porevoluční–A	revoluce	revoluce				
	ritus–N	rituál–N						
\	rošt–N	roštěnka–N		roštěná				
	rovný–A	zároveň–D						
\	rubat–V	Poruba–N		porubat				
\	ruch–N	rozruch–N		rozrušit				
\	růst–N	nárůst–N	růst–V	narůst				
\	rychtář–N	direktor–N	rychta					
\	rys–N	nárys–N		narýsovat				
\	řeka–N	roj–N						
\	sak–N	žok–N						
\	samotný–A	osamět–V	sám	sám				
	scéna–N	inscenovat–V						
\	sedmička–N	sedmice–N	sedm	sedm				
\	skot–N	skotačit–V		skoták				
\	slabičný–A	tříslabičný–AC	slabika					
\	sladký–A	nasládlý–A						
\	sláva–N	Slavín–N		slavný				
\	slech–N	doslech–N		doslechnout				
\	sloka–N	stance–N						
\	slovo–N	doslovný–A		doslova				
\	sluha–N	služné–N		sloužit				
\	smazat–V	smažit–V	mazat					
\	smrad–N	smraďoch–N	smrdět	smrdět				
\	snůška–N	nůše–N	snášet	nosit				
\	sonda–N	sondáž–N		sondovat				
\	spřahování–N	spřežka–N		spřáhnout				
	status–N	statut–N						
\	stoupat–V	přístup–N		přistoupit				
\	stoupat–V	odstoupit–V		stoupit				
\	strohý–A	ostroh–N						
	střecha–N	střechýl–N						
\	střílet–V	výstřel–N		vystřelit				
\	střílet–V	Střelák–N		střelecký				
	Suk–N	Souček–N	suk					
	svést–V	svodidlo–N	vést					
\	světlo–N	Světluše–N		světluše				
\	světlo–N	Světlana–N		světlý				
\	syrový–A	surový–A						
§	šetrný–A	šetřit–V						
\	školák–N	poškolák–N	škola	škola				
	školní–A	předškolní–A	škola					
\	šlehačka–N	dynovačka–N	šlehat	dynovat				
	šrot–N	šrotovné–N						
\	štědrodenní–AC	štědrovečerní–AC						
\	štědrovečerní–AC	štědrodenní–AC						
\	štěpka–N	špetka–N	štěpit					
\	švarný–A	nešvar–N						
\	těhule–N	otěhotnět–V	těhotný	těhotný				
\	těžiště–N	těžit–V						
\	Thajka–N	Thajsko–N	Thajec					
\	tisk–N	vtisk–N	tisknout	vtisknout				
\	tolar–N	dolar–N						
\	toust–N	topinka–N	toast	topit				
\	trčet–V	strčit–V						
\	trdliště–N	trdlice–N	třít	třít				
\	triatlonista–N	triatlet–N	triatlon					
\	trpět–V	trápit–V						
\	tudy–D	kudy–D						
	tuchnout–V	zatuchat–V						
\	týt–V	zotavit–V						
\	učební–A	učebna–N		učit				
\	ulejváctví–N	ulejvárna–N	ulejvácký	ulejvat				
\	ulice–N	úl–N						
\	Urban–N	urbanizovat–V		urbánní				
\	utáhnout–V	klíč–N	táhnout					
\	uvěřit–V	úvěr–N	věřit	věřit				
\	Václav–N	Vaněk–N						
\	váha–N	předvaha–N		předvážit				
	Valach–N	Valášek–N	valach					
\	vampýr–N	upír–N						
\	vařit–V	odvar–N		odvařit				
\	vařit–V	ovar–N		ovařit				
\	vát–V	vývěva–N		vyvanout				
\	vepř–N	zelí–N						
\	Věra–N	Věroslav–N						
\	verbovat–V	verbuňk–N						
\	věru–D	namouvěru–D	víra					
\	verze–N	perverzní–A		perverze				
\	vícero–N	povíc–D	víc	víc				
\	vít–V	zavíjet–V						
\	vize–N	vidět–V						
\	Vlaďka–N	Laďka–N	Vladislava	Ladislava				
	volba–N	předvolba–N	volit					
	volební–A	povolební–A	volba					
\	Vorlíčková–N	Vorlová–N	Vorlíček	Vorel				
\	vřískot–N	vřešťan–N	vřískat	vřeštět				
\	všude–D	všudypřítomný–AC						
\	vtip–N	důvtip–N		dovtípit				
\	vyhánět–V	ženšen–N	vyhnat					
§	vychytralý–A	chytrý–A						
\	výpalné–N	výpal–N	vypálit	vypálit				
\	výrůstek–N	výrostek–N	vyrůst	vyrůst				
\	vysypat–V	sypek–N	sypat	sypat				
\	vznikat–V	vnikat–V						
\	zabalený–A	zábal–N	zabalit	zabalit				
\	záda–N	pozadí–N		záď				
\	zákusek–N	kus–N	zakousnout	kousnout				
\	zamřížovaný–A	mříž–N	zamřížovat					
\	závin–N	zavináč–N	zavinout	zavinout				
\	zformalizovat–V	formální–A	formalizovat	forma				
\	zjev–N	jevit–V	zjevit					
\	zkoumat–V	výzkum–N		vyzkoumat				
\	zkratka–N	krátký–A	zkrátit					
\	zkusit–V	zakusit–V						
\	zkusit–V	okusit–V						
\	zmatematizovat–V	matematizace–N	matematizovat					
\	znivelizovat–V	nivelizace–N	nivelizovat					
	zpět–D	pozpátku–D						
\	ztrhat–V	zchvátit–V	trhat					
\	zvětšit–V	zvětšovák–N	velký	zvětšovat				
\	zvizualizovat–V	vizuální–A	vizualizovat	vize				
\	zvon–N	zvonkohra–N						
\	žebro–N	žebřík–N		žebř				
\	železo–N	železňák–N		železný				
\	žíhat–V	rozžíhat–V		rozžehnout				
\	žinčice–N	žíně–N						
§	amoralizmus–N	amorální–A		morální				
§	anekumena–N	ekumena–N						
§	arménský–A	Arménie–N						
§	Baskicko–N	Bask–N						
§	bezbariérový–A	bariéra–N						
§	bezelstný–A	lest–N						
§	botulizmus–N	botulin–N						
§	bubínek–N	buben–N						
§	bujný–A	bujet–V						
\	byrokratismus–N	byro–N						
§	carevna–N	car–N						
\	cucflek–NC	cucat–V						
§	cyrilice–N	Cyril–N						
\	dalajláma–N	láma–N						
§	datlovník–N	datle–N						
§	dernisáž–N	derniéra–N						
\	diabetolog–N	diabetes–N						
\	dluhopis–NC	dluh–N						
\	doják–N	dojit–V						
§	donský–A	Don–N						
	dopink–N	dopovat–V						
\	dvojčlenný–A	člen–N						
\	dvojtečka–NC	tečka–N						
§	Džibutsko–N	Džibuti–N						
§	eden–N	Eden–N						
§	existencialismus–N	existenciální–A		existence				
§	expertiza–N	expert–N						
\	fackovné–N	facka–N	fackovat					
§	florentský–A	Florencie–N						
§	geniální–A	génius–N						
§	gymnazista–N	gymnázium–N						
\	handlíř–N	handlovat–V		handl				
\	heliosféra–NC	hélium–N						
§	hrudník–N	hruď–N						
§	hrušeň–N	hruška–N						
§	Chilan–N	Chile–N						
\	chrapot–N	chraptit–V						
§	chrupka–N	chroupat–V						
§	chujovina–N	chuj–N						
§	kalkulačka–N	kalkulovat–V		kalkul				
§	Kladeňák–N	Kladno–N						
\	kližka–N	klíh–N	klih	klih				
\	knihomol–NC	mol–N						
\	koncentráčník–N	koncentrák–N		koncentrační				
§	kopcovitý–A	kopec–N						
§	kožešina–N	kožich–N		kůže				
§	Křišťan–N	Kristián–N						
§	kultura–N	kult–N						
§	ligurský–A	Ligurie–N		Ligur				
§	lněný–A	len–N						
§	lobbovat–V	lobby–N						
\	Lucinka–N	Lucie–N	Lucka					
§	maltský–A	Malta–N						
§	manilský–A	Manila–N						
§	mázdřivka–N	mázdra–N						
§	molybdenit–N	molybden–N						
§	nadsázka–N	nadsadit–V		sázet				
§	nahluchlý–A	hluchý–A						
\	navždy–D	vždy–D						
§	netoliko–D	toliko–D						
§	nuselský–A	Nusle–N						
\	očař–N	oko–N	oční					
§	orlickoústecký–A	Orlickoústecko–N						
§	oselský–A	Oslo–N						
§	paralytik–N	paralýza–N						
\	paralytik–N	paralyzovat–V						
§	penzijní–A	penze–N						
	podnět–N	podnítit–V						
\	Popov–N	pop–N						
\	prostopášný–AC	páchat–V						
\	průpovídka–N	průpověď–N						
§	předstírat–V	předestřít–V						
§	přicmrndávat–V	cmrndat–V						
§	Rak–N	rak–N						
§	reakce–N	akce–N						
§	reciprocita–N	reciproční–A						
§	robota–N	robit–V						
§	rosolovitý–A	rosol–N						
§	ryze–D	ryzí–A						
§	sekretariát–N	sekretář–N						
§	sibiřský–A	Sibiř–N						
§	sklepení–N	sklep–N						
§	slonice–N	slon–N						
\	stolička–N	stůl–N	stolice					
	stud–N	stydět–V						
\	svar–N	svářet–V		vařit				
§	špehýrka–N	špehovat–V		špeh				
§	štěpka–N	štěpit–V						
§	tatar–N	Tatar–N						
§	temperatura–N	temperovat–V						
§	teoretický–A	teorie–N						
§	továrna–N	tovar–N						
§	učeň–N	učit–V						
§	uherský–A	Uhry–N						
§	únava–N	unavit–V						
§	uzdečka–N	uzda–N						
§	vaječina–N	vejce–N						
§	Vavřinec–N	Vavřín–N		vavřín				
§	vertikální–A	vertikála–N						
\	vicepremiér–NC	premiér–N						
§	vichřice–N	vichr–N						
§	vlnitý–A	vlna–N						
§	vratislavský–A	Vratislav–N						
§	vsacký–A	Vsacko–N						
§	vtípek–N	vtip–N						
§	vulgarismus–N	vulgární–A						
§	začátek–N	začít–V						
§	záňadří–N	ňadro–N						
§	zástup–N	zastoupit–V						
§	zdravit–V	zdravý–A						
§	zisk–N	získat–V						
\	zkonkretizovat–V	konkrétní–A						
§	Znojemsko–N	Znojmo–N		znoj				
\	zor–N	zírat–V						
§	zrní–N	zrno–N						
§	Žďár–N	žďářit–V						
\	akceptovatelný–A	akcept–N	akceptovat					
	akrobacie–N	akrobat–N						
	akutní–A	subakutní–A						
	almužna–N	almuženka–N						
	Alžběta–N	Běta–N						
	analýza–N	reanalýza–N						
	Antonín–N	Antek–N						
	Aristoteles–N	aristotelizmus–N						
	astma–N	astmatik–N						
	Bába–N	Bábová–N						
\	bakalář–N	laureát–N						
\	běh–N	předběh–N		předběhnout				
	běhat–V	předbíhat–V						
	Bergen–N	bergenský–A						
§	beryllium–N	beryl–N						
	beton–N	betonárka–N						
	bílý–A	bělit–V						
	blecha–N	blešárna–N						
	blít–V	blivno–D						
	bloudit–V	bludiště–N						
	bloudit–V	blud–N						
	bok–N	vybočit–V						
	brada–N	podbradek–N						
	bránit–V	branný–A						
	brát–V	obrat–V						
	bratr–N	brácha–N						
	Brit–N	Británie–N						
	brnět–V	brňavka–N						
	břicho–N	pobřišnice–N						
\	buk–N	Bukovany–N		bukový				
	buňka–N	buněčný–A						
	Burgundsko–N	Burgunďan–N						
\	bus–N	omnibus–NC						
	být–V	bytelný–A						
	Byzanc–N	Byzantinec–N						
	bzdít–V	Bzdinka–N						
	Celebes–N	celebeský–A						
	cesta–N	pocestný–N						
	cifra–N	ciferník–N						
\	cizí–A	cizokrajný–A						
	cpát–V	vycpat–V						
	cvok–N	zcvoknout–V						
	část–N	součást–N						
	čekat–V	očekávat–V						
	Čenstochová–N	čenstochovský–A						
	čert–N	Čertovka–N						
	číhat–V	čihař–N						
\	čich–N	živočich–NC						
	člen–N	článek–N						
	čtvrtka–N	čtvrtička–N						
	děkan–N	proděkan–N						
\	den–N	denodenní–A						
	déšť–N	deštník–N						
\	déšť–N	dešťoměr–N						
	Dháka–N	dhácký–A						
	dieta–N	dietetika–N						
\	divný–A	roztodivný–A						
	dodávka–N	subdodávka–N						
	dovolená–N	dovča–N						
	dráha–N	nádraží–N						
	drahý–A	zdražit–V						
\	drsný–A	drsnokřídlec–NC						
	dršťka–N	Drška–N						
	druh–N	podruh–N	družit					
	držet–V	država–N						
	dudy–N	dudák–N						
	dupat–V	dupačky–N						
	důstojník–N	poddůstojník–N						
	dveře–N	zádveří–N						
	dvojka–N	dvoják–N	dva	dva				
	dyslexie–N	dyslektik–N						
\	echo–N	echolokátor–NC						
	estetický–A	estetično–N	estetika					
	existence–N	neexistence–N	existovat					
	existencialismus–N	existencialistický–A	existenciální					
	expert–N	expertiza–N						
\	fašismus–N	neofašistický–A						
	fenomén–N	fenomenální–A						
\	flek–N	cucflek–NC						
	Foglar–N	foglarovka–N						
	František–N	františkán–N						
	galerie–N	galerista–N						
	graf–N	grafikon–N						
	Grónsko–N	Gróňan–N						
	gymnázium–N	gymnaziální–A						
	had–N	hádě–N						
	hádat–V	záhada–N						
	hajat–V	Hajaja–N						
	halabala–D	Halabala–N						
	harmonie–N	filharmonie–N						
	havíř–N	Havířov–N						
	hegemonie–N	hegemonismus–N						
	Helena–N	Hela–N						
	hemoglobin–N	methemoglobin–N						
	Hercegovina–N	Hercegovec–N						
	hibernace–N	hibernakulum–N						
	hlava–N	bezhlavý–A						
	hlava–N	pohlavek–N						
	hledět–V	hledí–N						
	hlína–N	hliniště–N						
\	hluchý–A	hluchoněmý–AC						
	hnát–V	přihnat–V						
	hoch–N	hošan–N						
	holka–N	holčina–N						
\	Hollywood–N	Bollywood–N						
	hořet–V	hoření–A						
	hořký–A	rozhořčit–V						
	houba–N	podhoubí–N						
	hrábě–N	hrabičky–N	hrabat					
	hrad–N	podhradí–N						
	hrách–N	hrachovitý–A						
	hrb–N	bezhrbý–A						
	hrdý–A	hrdopýšek–N						
	hrnout–V	úhrn–N		uhrnout				
	hrob–N	náhrobek–N						
	hrom–N	ohromit–V						
	hromada–N	shromáždit–V						
	hruď–N	hrudník–N						
	hřib–N	hříbek–N						
	Hus–N	husita–N						
	hyena–N	hyenismus–N						
	chátrat–V	chatrný–A						
	chcát–V	chcanky–N						
	chléb–N	chlebárna–N						
\	choroba–N	choroboplodný–A						
	chromit–N	zchromit–V						
	chytrý–A	chytristika–N						
\	impérium–N	imperializmus–N						
	individuální–A	individualismus–N						
§	iniciovat–V	iniciativa–N						
	jablko–N	jablečný–A						
	jádro–N	jaderný–A						
	Jakub–N	Jakubův–N						
	jaro–N	jařina–N						
\	jazyk–N	dvoujazyčný–AC						
	ježek–N	ježura–N						
	jikra–N	jikrnáč–N						
	jiskra–N	Jiskra–N						
	jméno–N	zájmeno–N						
	Jupiter–N	jupiterský–A						
\	Kadlec–N	Kadlčák–N						
	kadmium–N	kademnatý–A						
	kafíčko–N	kafíčkář–N	kafe					
	kaleidoskop–NC	kaleidoskopický–A						
	kámen–N	kamenivo–N						
	kapitola–N	podkapitola–N						
	kapka–N	kapénka–N						
	kapraď–N	kapradí–N						
	kartouza–N	kartuzián–N						
\	kazit–V	Kazimír–N						
\	kilo–N	pětikilo–N						
	klást–V	podkládat–V						
	klečet–V	klečmo–D						
	kleště–N	klíšťky–N						
	klidit–V	odklidit–V						
	klient–N	klientela–N						
	klín–N	Klínovec–N						
	kobyla–N	Kobyly–N						
	kocourek–N	Kocourkov–N	kocour					
\	kočka–N	kočkodan–N						
	komár–N	pakomár–N						
	kondice–N	rekondice–N						
	konkubína–N	konkubinát–N						
\	konto–N	kontokorent–N						
	konto–N	akontace–N						
	konzumovat–V	konzument–N	konzum					
	kosý–A	kose–N	*					
	koukat–V	pokukovat–V	*					
	kraj–N	zkraje–D						
	král–N	kralevic–N						
	kritický–A	nadkritický–A	kritika					
	kros–N	bikros–N						
\	kroupa–N	krupobití–N						
\	kulatý–A	půlkulatý–A						
	kůra–N	korat–V						
	kůra–N	korný–A						
	kuřátko–N	Kuřátko–N	kuře					
	kůže–N	pokožka–N						
	kůže–N	kožený–A						
	Labe–N	Polabí–N						
	Labe–N	Zálabí–N						
	labium–N	labiála–N						
	láhev–N	lahvinka–N						
	láhev–N	lahváč–N						
	Lány–N	lánský–A	lán					
	látro–N	láteřit–V						
	leh–N	vleže–D						
	lesk–N	odlesk–N						
\	let–N	dolet–N	letět	doletět				
\	let–N	vlet–N	letět	vletět				
	levý–A	vlevo–D						
	ležet–V	leháro–N						
	lidský–A	nadlidský–A						
	líha–N	ližina–N						
\	litr–N	centilitr–N						
	loď–N	loděnice–N						
	louskat–V	lusk–N						
	luk–N	lučištník–N						
\	lýko–N	lýkožrout–N						
	lžíce–N	lžičák–N						
	Magdaléna–N	Magda–N						
	Martin–N	Martinů–N						
	máslo–N	máslárna–N						
\	mašina–N	mašinfíra–N						
\	May–N	mayovka–N						
	medik–N	paramedik–N						
\	médium–N	mediální–A		medium				
\	měsíc–N	půlměsíc–N						
	mést–V	zmítat–V						
	město–N	městys–N						
	Miami–N	miamský–A						
	Michal–N	Míša–N						
	místo–N	umístit–V						
	množina–N	podmnožina–N						
\	moč–N	močopudný–A						
\	modla–N	modloslužba–NC						
	modrý–A	modřín–N						
	modrý–A	Modrava–N						
	modus–N	modální–A						
	moře–N	pomoří–N						
	Moskva–N	Moskvič–N						
	most–N	přemostit–V						
	mráček–N	Mráček–N	mrak					
	muflon–N	muflonče–N						
	mykat–V	odmykat–V						
	nádherný–A	přenádherný–A	nádhera					
	nadpis–N	podnadpis–N	nadepsat					
	národ–N	pronárod–N						
	navštívit–V	návštěva–N						
	necky–N	neckyáda–N						
\	neděle–N	šestinedělí–NC	dělat					
	Nepomuk–N	nepomucký–A						
	Newfoundland–N	newfoundlandský–A						
	nízký–A	ponížit–V						
\	noha–N	osminohý–A						
\	noha–N	nohejbal–N						
	noha–N	podnožka–N						
\	nouze–N	nuzák–N		nuzný				
	novela–N	novelizovat–V						
	obětovat–V	obětiště–N	oběť					
	oblý–A	Oblík–N						
	obnosit–V	obnášet–V	nosit					
	obsah–N	bezobsažný–A	obsáhnout					
	ocel–N	ocílka–N						
	oddělení–N	pododdělení–N						
	odít–V	odění–N						
\	ohebnost–N	ohbí–N	ohebný	ohnout				
	okolík–N	okoličnatý–A						
	okres–N	okrsek–N						
	Ondřej–N	Ondráš–N						
	Ontario–N	ontarijský–A						
\	oravský–A	Oravan–N	Orava	Orava				
	Orlickoústecko–N	orlickoústecký–A						
	otec–N	otčím–N						
	oxid–N	oxidáza–N						
