# v případě manuální anotace: 1. sloupec: @ = label nesprávně; % = label správně; PRÁZDNO = label manuálně neanotován
%	oddychnout–V	oddychovat–V	ned.
%	předejít–V	předcházet–V	ned.
	řádívat–V	řádit–V	ned.
	podepisovat–V	podpisovat–V	ned.
%	střílet–V	střílívat–V	nás.
%	domluvit–V	domlouvat–V	ned.
	opřít–V	opírávat–V	nás.
%	dorůst–V	dorůstat–V	ned.
%	naladit–V	nalaďovat–V	ned.
	ztěžovat–V	ztížit–V	dok.
%	stočit–V	stáčet–V	ned.
%	osvětlit–V	osvětlovat–V	ned.
%	odlétnout–V	odletovat–V	ned.
	hýbat–V	hýbnout–V	dok.
%	pronést–V	pronášet–V	ned.
	sloužívat–V	sloužit–V	ned.
%	vsunout–V	vsouvat–V	ned.
%	dovolat–V	dovolávat–V	ned.
	odejít–V	odcházívat–V	nás.
	zřizovat–V	zřídit–V	dok.
	poškozovat–V	poškodit–V	dok.
	vrhávat–V	vrhat–V	ned.
%	prodloužit–V	prodlužovat–V	ned.
%	vzpomínat–V	vzpomínávat–V	nás.
	řvávat–V	řvát–V	ned.
%	umět–V	umívat–V	nás.
	oblékat–V	obléct–V	dok.
%	prohlížet–V	prohlédnout–V	dok.
	jednávat–V	jednat–V	ned.
%	propukat–V	propukávat–V	ned.
%	nastoupit–V	nastupovat–V	ned.
%	pozastavit–V	pozastavovat–V	ned.
	pozdvihnout–V	pozdvihávat–V	ned.
	dokládat–V	doložit–V	dok.
%	oslavit–V	oslavovat–V	ned.
	vyčítat–V	vyčíst–V	dok.
	přiklánět–V	přiklonit–V	dok.
%	doručit–V	doručovat–V	ned.
%	odvést–V	odvádět–V	ned.
%	padat–V	padnout–V	dok.
	přiznávat–V	přiznat–V	dok.
%	řezat–V	řezávat–V	nás.
	ponechávat–V	ponechat–V	dok.
	vnucovat–V	vnutit–V	dok.
	vymoct–V	vymoci–V	dok.
%	dělat–V	dělávat–V	nás.
%	zmenšit–V	zmenšovat–V	ned.
%	ohrozit–V	ohrožovat–V	ned.
	přiletovat–V	přiletět–V	dok.
	přednášet–V	přednést–V	dok.
%	vyčerpat–V	vyčerpávat–V	ned.
	uchovávat–V	uchovat–V	dok.
	přivolávat–V	přivolat–V	dok.
%	doplnit–V	doplňovat–V	ned.
	polykávat–V	polykat–V	ned.
%	splývat–V	splývávat–V	nás.
	svrhnout–V	svrhat–V	ned.
	vyprošťovat–V	vyprostit–V	dok.
	vystřihnout–V	vystříhat–V	dok.
%	nastolit–V	nastolovat–V	ned.
%	vystoupit–V	vystupovat–V	ned.
	zachycovat–V	zachytnout–V	dok.
%	připustit–V	připouštět–V	ned.
	dechnout–V	dýchnout–V	dok.
	namoci–V	namoct–V	dok.
	střílívat–V	střelit–V	dok.
	otravovat–V	otrávit–V	dok.
	dráždívat–V	dráždit–V	ned.
	vypisovat–V	vypsat–V	dok.
%	chybět–V	chybívat–V	nás.
%	napravit–V	napravovat–V	ned.
	sečítávat–V	sečítat–V	ned.
	pokoušet–V	pokusit–V	dok.
	přizpůsobovat–V	přizpůsobit–V	dok.
%	rozhodnout–V	rozhodovat–V	ned.
%	tlumit–V	tlumívat–V	nás.
	vozívat–V	vozit–V	ned.
	uzdravovat–V	uzdravit–V	dok.
	vyklízet–V	vyklidit–V	dok.
	nasednout–V	nasedávat–V	nás.
%	zprostit–V	zprošťovat–V	ned.
%	oslovit–V	oslovovat–V	ned.
%	vyvarovat–V	vyvarovávat–V	ned.
	zahřívat–V	zahřát–V	dok.
%	poskočit–V	poskakovat–V	ned.
%	přilít–V	přilévat–V	ned.
	svrhovat–V	svrhat–V	ned.
	omezovat–V	omezit–V	dok.
%	využívat–V	využívávat–V	nás.
	vyhýbat–V	vyhnout–V	dok.
	stýskávat–V	stýsknout–V	dok.
	dodržovat–V	dodržet–V	dok.
	položit–V	pokládat–V	ned.
	klouzávat–V	klouznout–V	dok.
	vídat–V	vidět–V	ned.
	tvrdívat–V	tvrdit–V	ned.
	přivážet–V	přivézt–V	dok.
	prosívat–V	prosit–V	ned.
%	zkrátit–V	zkracovat–V	ned.
%	naplnit–V	naplňovat–V	ned.
	vyzbrojovat–V	vyzbrojit–V	dok.
%	jímat–V	jímávat–V	nás.
	vpouštět–V	vpustit–V	dok.
	postupovat–V	postoupit–V	dok.
	nalézt–V	nalézat–V	ned.
%	sjet–V	sjíždět–V	ned.
%	vyložit–V	vykládat–V	ned.
%	usmát–V	usmívat–V	ned.
	počínat–V	počít–V	dok.
	prohlídnout–V	prohlížívat–V	nás.
	posílávat–V	poslat–V	dok.
	doprovázívat–V	doprovázet–V	ned.
	svlékávat–V	svléci–V	dok.
	pekávat–V	péct–V	ned.
	smáznout–V	smazat–V	dok.
	ukradnout–V	ukrádat–V	ned.
	pozměňovat–V	pozměnit–V	dok.
	zasílat–V	zaslat–V	dok.
%	vypořádat–V	vypořádávat–V	ned.
	zasázet–V	zasazovat–V	ned.
	vyprovokovávat–V	vyprovokovat–V	dok.
%	uvalit–V	uvalovat–V	ned.
%	vzdálit–V	vzdalovat–V	ned.
	zahazovat–V	zaházet–V	dok.
%	přijít–V	přicházet–V	ned.
	podrobit si–V	podrobovat si–V	ned.
%	zhoršit–V	zhoršovat–V	ned.
	zmlkávat–V	zmlknout–V	dok.
	předstihovat–V	předstihnout–V	dok.
	dojít–V	docházívat–V	nás.
%	domoci–V	domáhat–V	ned.
%	projít–V	procházet–V	ned.
	zapadávat–V	zapadat–V	ned.
%	bolet–V	bolívat–V	nás.
	prasknout–V	praskávat–V	nás.
	stydívat–V	stydět–V	ned.
	vznášet–V	vznést–V	dok.
%	dodat–V	dodávat–V	ned.
	zapadat–V	zapadat–V	dok.
	vylétat–V	vyletět–V	dok.
	zachytnout–V	zachycovat–V	ned.
	vyučovat–V	vyučit–V	dok.
	zasýpat–V	zasypat–V	dok.
	napomoci–V	napomoct–V	dok.
%	malovat–V	malovávat–V	nás.
%	zamítat–V	zamítnout–V	dok.
	stačit–V	stačit–V	dok.
	stanovovat–V	stanovit–V	dok.
	utéct–V	utíkat–V	ned.
%	vznést–V	vznášet–V	ned.
	vylétnout–V	vylétat–V	dok.
	vystříhat–V	vystřihovávat–V	nás.
