Automatic roots for stát#V:	ta tá av zů před vý roze ve zá nad obe se ebni va ná pod soustav an pří ob nástavb čn u vá dlo čko podstav sestáva sestává ební stá pode obstávka odstav podstavec podstaveč představec představen představenstvo super sestavba ička stavení ítko ej iště sto tví kyn zůstání
Manual roots for stát#V:	


nastavit	nastavit_:W	V
donastavit	donastavit_:W	V
nástavec	nástavec	N
nástavcový	nástavcový	A
nástavek	nástavek	N
nastavení	nastavení_^(*3it)	N
nastavený	nastavený_^(*3it)	A
nastavenost	nastavenost_^(*3ý)	N
nastavitelný	nastavitelný_^(*4)	A
nastavitelně	nastavitelně_^(*1ý)	D
nastavitelnost	nastavitelnost_^(*3ý)	N
nástavka	nástavka	N
nastavovat	nastavovat_:T	V
nastavovací	nastavovací_^(*2t)	A
nastavovač	nastavovač	N
nastavovadlo	nastavovadlo	N
nastavování	nastavování_^(*3at)	N
nastavovaný	nastavovaný_^(*2t)	A
nastavovaně	nastavovaně_^(*1ý)	D
nastavovanost	nastavovanost_^(*3ý)	N
nastavovatelný	nastavovatelný_^(*4)	A
nastavující	nastavující_^(*5ovat)	A
přednastavit	přednastavit_:W	V
přednastavení	přednastavení_^(*3it)	N
přednastavený	přednastavený_^(*3it)	A
přednastavenost	přednastavenost_^(*3ý)	N
přednastavitelný	přednastavitelný_^(*4)	A
přednastavovat	přednastavovat_:T	V
přednastavování	přednastavování_^(*3at)	N
přenastavit	přenastavit_:W	V
přenastavení	přenastavení_^(*3it)	N
přenastavený	přenastavený_^(*3it)	A
obestavit	obestavit_:W	V
obestavovat	obestavovat_:T	V
obestavování	obestavování_^(*3at)	N
obestavovaný	obestavovaný_^(*2t)	A
obestavující	obestavující_^(*5ovat)	A
obstavit	obstavit_:W	V
obstavení	obstavení_^(*3it)	N
obstavený	obstavený_^(*3it)	A
obstavitelný	obstavitelný_^(*4)	A
obstávka	obstávka	N
obstavovat	obstavovat_:T	V
obstavování	obstavování_^(*3at)	N
obstavovaný	obstavovaný_^(*2t)	A
obstavující	obstavující_^(*5ovat)	A
odstavit	odstavit_:W	V
odstavec	odstavec	N
odstavcový	odstavcový	A
odstaveček	odstaveček	N
odstavení	odstavení_^(*3it)	N
odstavený	odstavený_^(*3it)	A
odstavenost	odstavenost_^(*3ý)	N
odstavitelný	odstavitelný_^(*4)	A
odstavitelnost	odstavitelnost_^(*3ý)	N
odstav	odstav	N
odstavovat	odstavovat_:T	V
odstavovací	odstavovací_^(*2t)	A
odstavování	odstavování_^(*3at)	N
odstavovaný	odstavovaný_^(*2t)	A
odstavující	odstavující_^(*5ovat)	A
podstavit	podstavit_:W	V
podstava	podstava	N
podstavový	podstavový	A
podstavec	podstavec	N
podstaveček	podstaveček	N
podstavení	podstavení_^(*3it)	N
podstavený	podstavený_^(*3it)	A
podstavitelný	podstavitelný_^(*4)	A
podstavovat	podstavovat_:T	V
postavit	postavit_:W	V
postavení	postavení_^(*3it)	N
postavený	postavený_^(*3it)	A
postaveně	postaveně_^(*1ý)	D
postavenost	postavenost_^(*3ý)	N
postavitelný	postavitelný_^(*4)	A
postavivší	postavivší_^(*3t)	A
představit	představit-1_:W_^(si_něco;_něco/někoho_někomu)	V
představa	představa	N
představový	představový	A
představově	představově_^(*1ý)	D
představovost	představovost_^(*3ý)	N
představec	představec	N
představení	představení-1_^(si_něco;_něco/někoho_někomu)_(*5it-1)	N
