,2A_str29,uzbrojitel,zbrojit,NO_PARENT_IN_DERINET
,2A_str29,velebitel,velebit,NO_PARENT_IN_DERINET
-,2A_str29,velepodnikatel,podnikat,NO_PARENT_IN_DERINET
-,2A_str29,velkochovatel,chovat,NO_PARENT_IN_DERINET
-,2A_str29,velkododavatel,dodávat,NO_PARENT_IN_DERINET
-,2A_str29,velkonakladatel,nakládat,NO_PARENT_IN_DERINET
-,2A_str29,velkoodběratel,odbírat,NO_PARENT_IN_DERINET
-,2A_str29,velkospotřebitel,spotřebovat,NO_PARENT_IN_DERINET
,2A_str29,vyčíslitel,vyčíslit,NO_PARENT_IN_DERINET
,2A_str29,vydatel,vydat,NO_PARENT_IN_DERINET
,2A_str29,vydržovatel,vydržovat,NO_PARENT_IN_DERINET
,2A_str29,vyhotovitel,vyhotovit,NO_PARENT_IN_DERINET
,2A_str29,vyjadřovatel,vyjadřovat,NO_PARENT_IN_DERINET
,2A_str29,vylepšovatel,vylepšovat,NO_PARENT_IN_DERINET
,2A_str29,vylučovatel,vylučovat,NO_PARENT_IN_DERINET
,2A_str29,vymýšlitel,vymýšlet,NO_PARENT_IN_DERINET
,2A_str29,vypisovatel,vypisovat,NO_PARENT_IN_DERINET
,2A_str29,vypravitel,vypravit,NO_PARENT_IN_DERINET
,2A_str29,vypravovatel,vypravovat,NO_PARENT_IN_DERINET
,2A_str29,vystřidatel,vystřídat,NO_PARENT_IN_DERINET
,2A_str29,vytyčovatel,vytyčovat,NO_PARENT_IN_DERINET
,2A_str29,vyvažovatel,vyvažovat,NO_PARENT_IN_DERINET
,2A_str29,vzbuditel,vzbudit,NO_PARENT_IN_DERINET
,2A_str29,zadavatel,zadávat,NO_PARENT_IN_DERINET
,2A_str29,zadržovatel,zadržovat,NO_PARENT_IN_DERINET
,2A_str29,zahajovatel,zahajovat,NO_PARENT_IN_DERINET
,2A_str29,zakazovatel,zakazovat,NO_PARENT_IN_DERINET
,2A_str29,zakladatel,zakládat,NO_PARENT_IN_DERINET
,2A_str29,zaměstnavatel,zaměstnávat,NO_PARENT_IN_DERINET
,2A_str29,zanedbatel,zanedbat,NO_PARENT_IN_DERINET
,2A_str29,zařaditel,zařadit,NO_PARENT_IN_DERINET
,2A_str29,zastavitel,zastavit,NO_PARENT_IN_DERINET
,2A_str29,zcizovatel,zcizovat,NO_PARENT_IN_DERINET
,2A_str29,zdůvodňovatel,zdůvodňovat,NO_PARENT_IN_DERINET
,2A_str29,zhodnotitel,zhodnotit,NO_PARENT_IN_DERINET
,2A_str29,zhudebňovatel,zhudebňovat,NO_PARENT_IN_DERINET
,2A_str29,zjednodušovatel,zjednodušovat,NO_PARENT_IN_DERINET
,2A_str29,znemravňovatel,znemravňovat,NO_PARENT_IN_DERINET
-,2A_str29,znovuobjevitel,objevit,NO_PARENT_IN_DERINET
,2A_str29,zploditel,zplodit,NO_PARENT_IN_DERINET
,2A_str29,ztělesňovatel,ztělesňovat,NO_PARENT_IN_DERINET
,2A_str29,zvelebitel,zvelebit,NO_PARENT_IN_DERINET
,2A_str29,zvelebovatel,zvelebovat,NO_PARENT_IN_DERINET
,2A_str29,zveřejňovatel,zveřejňovat,NO_PARENT_IN_DERINET
-,2B_str38,autopřehrávač,přehrávat,NO_PARENT_IN_DERINET
-,2B_str38,bacilonosič,nosit,NO_PARENT_IN_DERINET
,2B_str38,bdíč,bdít,NO_PARENT_IN_DERINET
-,2B_str38,bít,bít,NO_PARENT_IN_DERINET
,2B_str38,bořič,bořit,NO_PARENT_IN_DERINET
,2B_str38,brázdič,brázdit,NO_PARENT_IN_DERINET
,2B_str38,buřič,bouřit,NO_PARENT_IN_DERINET
-,2B_str38,časoměřič,měřit,NO_PARENT_IN_DERINET
,2B_str38,čerpač,čerpat,NO_PARENT_IN_DERINET
,2B_str38,cvakač,cvakat,NO_PARENT_IN_DERINET
,2B_str38,davič,dávit,NO_PARENT_IN_DERINET
,2B_str38,dávič,dávit,NO_PARENT_IN_DERINET
,2B_str38,dírkovač,dírkovat,NO_PARENT_IN_DERINET
,2B_str38,dlabač,dlabat,NO_PARENT_IN_DERINET
,2B_str38,dobíječ,dobíjet,NO_PARENT_IN_DERINET
,2B_str38,dochlazovač,dochlazovat,NO_PARENT_IN_DERINET
,2B_str38,domíchávač,domíchávat,NO_PARENT_IN_DERINET
,2B_str38,doprovázeč,doprovázet,NO_PARENT_IN_DERINET
-,2B_str38,dvouvařič,vařit,NO_PARENT_IN_DERINET
-,2B_str38,elektrorozvaděč,rozvádět,NO_PARENT_IN_DERINET
-,2B_str38,elektrospotřebič,upotřebit,NO_PARENT_IN_DERINET
-,2B_str38,fotonásobič,násobit,NO_PARENT_IN_DERINET
,2B_str38,hlubič,hloubit,NO_PARENT_IN_DERINET
,2B_str38,hnětač,hníst,NO_PARENT_IN_DERINET
,2B_str38,hrozič,hrozit,NO_PARENT_IN_DERINET
