;Kanaán_None;Kananejec_N
\;waltz_None;wals_N
\;vejřit_None;vejrat_V
\;Kristina_None;Kristýna_N
;Labrador_None;labrador_N
\;vzrůstný_None;vzrostný_A
\;zeměnín_None;zemanín_N
\;Kunka_None;Kunhuta_N
\;explosivní_None;explozivní_A
;Peršan_None;peršan_N
;Anglie_None;anglický_A
\;oblezlý_None;olezlý_A
;četný_None;přečetný_A
\;helium_None;hélium_N
;nazpět_None;nazpátek_D
\;skica_None;škica_N
;slavný_None;přeslavný_A
\;tenoučký_None;tenoulince_D
\;Míla_None;Miluše_N
\;pašalik_None;pašalík_N
;corpus_None;korpus_N
\;vrboví_None;vrbí_N
\;magacín_None;magazín_N
\;potaď_None;potad_D
\;jen_None;jenjen_D
\;krejcar_None;grejcar_N
\;záklasek_None;záklasník_N
;žandarm_None;žandár_N
\;uvozdřený_None;uvozhřený_A
\;obchůzka_None;obcházka_N
\;výměničný_None;výměnický_A
\;zhrdání_None;zhrda_D
;semafor_None;Semafor_N
;útěžek_None;outěžek_N
\;Lothar_None;Lotar_N
;Sokrates_None;sokratický_A
\;pozitiv_None;positivní_A
\;puclák_None;punclák_N
\;stůček_None;štučka_N
\;beztvarý_None;beztvárný_A
;tamtéž_None;tamže_D
\;vousatět_None;vousy_N
\;šufan_None;žufánek_N
\;vikev_None;vika_N
;zdání_None;zdáníčko_D
\;balšán_None;balšám_N
;Tanganika_None;tanganický_A
\;fluviální_None;fluviatilní_A
\;parenchym_None;parenchymatózní_A
;evangelium_None;evangelický_A
\;rejdovací_None;rýdovací_A
\;Bára_None;Barbora_N
;kapsa_None;kapesní_A
\;šnaps_None;šnába_N
\;osmiúhlý_None;osmiúhelný_A
\;žblabuňka_None;žbluňka_N
;horňák_None;Horňák_N
;businessman_None;byznysmen_N
\;napilno_None;pilný_A
\;bambuska_None;bambusovka_N
;krutý_None;překrutý_A
;skrupule_None;skrupulózní_A
;Jura_None;jura_N
\;jahodí_None;jahodiní_N
\;sochařit_None;sochat_V
;lešení_None;lešeňový_A
\;průplach_None;proplach_N
\;mobilární_None;mobiliární_A
;mystérium_None;mysteriózní_A
;nechuť_None;nechutenství_N
\;vochle_None;vochlovačka_N
\;ramadán_None;ramazán_N
;Bretagne_None;Bretonec_N
\;doopravdový_None;doopravdovský_A
\;grobián_None;krobián_N
\;Líba_None;Liba_N
\;žíla_None;žilenka_N
;věnec_None;vínek_N
;Medusa_None;medúza_N
\;rondo_None;rondó_N
\;zápec_None;zápeceň_N
;Balkán_None;balkán_N
\;trojboký_None;tříboký_A
;Afrikán_None;afrikán_N
\;Polák_None;polsko_N
\;štymovat_None;štimovat_V
;Indián_None;indián_N
\;suchý_None;zasucha_D
\;virvál_None;virvar_N
;Němec_None;Němce_N
\;troška_None;trošinku_D
\;strádání_None;strast_N
\;tvrďák_None;tvrďas_N
;hrdlořez_None;Hrdlořezy_N
\;šrot_None;šrotýř_N
\;Dobšiná_None;dobšinský_A
\;zpovolna_None;zpovolně_D
\;rozdavač_None;rozdávačka_N
\;chuděra_None;chudera_N
\;zmršček_None;zmrštěk_N
\;odevšad_None;odevšud_D
\;džentlmen_None;gentleman_N
;schéma_None;schémátko_N
\;velbloud_None;verbloud_N
\;flaška_None;flaše_N
\;provaz_None;provázeček_N
;divný_None;předivný_A
;cyklus_None;cyklický_A
;shledaná_None;neshledaná_N
\;mastidlo_None;omastek_N
\;rozevlátý_None;rozvlálý_A
\;uštipný_None;úštěpný_A
\;klozet_None;kloset_N
\;Skot_None;škot_N
;Etrurie_None;Etrusk_N
\;dadaismus_None;dada_N
;ledakde_None;ledaskde_D
\;rezek_None;zrzek_N
\;trumbera_None;troubera_N
\;uchechtnout_None;uchichtnout_V
;blokový_None;blokáč_N
\;zpravodaj_None;zpravodavce_N
;Aram_None;Aramejec_N
\;jakž_None;jak_D
\;odiv_None;obdiv_N
\;skalník_None;skalák_N
\;vyžalovat_None;vyslovit_V
\;dmychadlo_None;dmuchadlo_N
\;unce_None;uncia_N
;Dunaj_None;dunajský_A
\;zlehýnka_None;zlehounka_D
;katalepsie_None;kataleptický_A
\;vandl_None;vangl_N
\;salnitr_None;sanytrový_A
;vyhajat_None;vyhajínkovat_V
\;pilníkářský_None;pilnikářský_A
;Marokánka_None;marokánka_N
;Lubomír_None;Luboš_N
\;vřetánko_None;vřetánek_N
;Benjamín_None;benjamín_N
\;zchachařit_None;zchacharovat_V
\;hřbet_None;řibet_N
\;šifrant_None;šifrér_N
\;desinfekce_None;dezinfekce_N
;kobliha_None;koblížek_N
\;trajda_None;tranda_N
\;podškrtnout_None;zdůraznit_V
\;Horác_None;Horatius_N
\;zumdlelý_None;zumdlený_A
\;vahař_None;váhař_N
;kulatý_None;kulaťounký_A
\;zdálečí_None;zdalečí_D
\;cimprlich_None;cimfrlich_D
;zřídký_None;zřídkavý_A
\;Adéla_None;délka_N
;mocný_None;přemocný_A
\;Tyrolsko_None;Tyrolka_N
;Štajerák_None;štajerák_N
\;Vladík_None;Vládínek_N
\;záhřevný_None;záhřivný_A
\;zkrucování_None;zkrutný_A
\;vydrezírovat_None;vydrezovat_V
\;popozítřek_None;popozítří_D
\;vyslanectvo_None;vyslanstvo_N
\;vyzývatel_None;vyzyvatel_N
;kolegium_None;kolegiátní_A
;porcelán_None;porculán_N
\;přitahování_None;přítužný_A
;laxans_None;laxativum_N
\;zařehnit_None;zařehonit_V
\;skřek_None;vzkřek_N
\;zhloubí_None;hloub_N
\;hmat_None;chmat_N
\;spolupojištění_None;soupojištění_N
\;předvčerejšek_None;předevčírek_N
\;kalorimetr_None;kalorimetricky_D
\;vekslář_None;vekslíř_N
\;Španěl_None;Španihel_N
\;forzando_None;forzato_D
;Asýrie_None;Asyřan_N
;věrolomný_None;věrolomství_N
;Obrataň_None;obrataňský_A
\;vrub_None;vroub_N
;bukovina_None;Bukovina_N
\;Arne_None;Arnošt_N
;konev_None;konývka_N
\;burský_None;Búr_N
;ves_None;víska_N
\;tlusťoch_None;tlusťouš_N
\;Bohuš_None;Bohouš_N
\;Stáňa_None;Stáníček_N
\;rachejtle_None;rachomejtle_N
\;vráteň_None;vrato_N
;ubohý_None;přeubohý_A
;August_None;august_N
;loket_None;Loket_N
\;nalevo_None;levý_A
\;posesivní_None;posesívní_A
\;martyrologie_None;martyrologium_N
\;lemovka_None;lemůvka_N
;impresionismus_None;impresionistní_A
;notes_None;notýsek_N
\;Kubík_None;kubík_N
\;ambrosiánský_None;ambroziánský_A
;měditisk_None;měditiskař_N
\;šplíchot_None;šplechtot_N
\;zdarma_None;zadarmo_D
;žena_None;ženulinka_N
\;skromňounký_None;skromnince_D
\;Anina_None;Anynka_N
\;frygický_None;Frýg_N
;Toledo_None;toledo_N
\;scíplotina_None;chcíplotina_N
\;výmluvník_None;vejmluvník_N
\;šťuchnout_None;štuchnout_V
\;přehršle_None;přehoušel_N
;papá_None;papánek_N
\;políčko_None;polátko_N
\;rebelant_None;rebel_N
\;trať_None;trata_N
\;zvůr_None;zvor_N
\;koks_None;kok_N
;Borneo_None;bornejský_A
\;všehochuť_None;chuť_N
\;návěst_None;návěští_N
\;peroutka_None;peruť_N
\;obléhatel_None;oblehatel_N
\;zemanín_None;zeměnín_N
\;dopola_None;polo_N
\;ustrašený_None;ustrachovaný_A
;chuť_None;choutka_N
;Lhota_None;lhotský_A
\;diskutér_None;diskutant_N
\;plastičnost_None;plasticita_N
\;Běta_None;Alžběta_N
\;zavinout_None;vinout_V
\;pletení_None;výplet_N
\;sekret_None;krýt_V
\;napovrch_None;povrch_N
;dcera_None;dceř_N
;Ludvík_None;Ludvika_N
\;nablízku_None;blízký_A
\;bezškodný_None;bezeškodný_A
\;vozíčkář_None;vozač_N
\;neznání_None;znání_N
\;uranin_None;uraninit_N
\;Cerber_None;Kerberos_N
\;poéma_None;poema_N
;pionýr_None;Pionýr_N
\;šopa_None;šupna_N
\;Květa_None;Květoslava_N
\;vizmut_None;bismut_N
\;třírohák_None;třírohý_A
\;brlina_None;brlenka_N
\;zmok_None;zmek_N
\;věrolomný_None;věrolomstvo_N
