\;vozovka_None;vozovna_N
\;pracka_None;pracna_N
\;šmakat_None;šmáknout_V
\;semeno_None;símě_N
\;břemeno_None;břímě_N
\;zajisté_None;zajisto_D
\;začasté_None;začasto_D
\;Záporožec_None;Záporoží_N
\;bohoslovec_None;bohosloví_N
\;Juno_None;Junona_N
;půdorys_None;půdorysna_N
;patronymikon_None;patronymický_A
;proklitikon_None;proklitický_A
\;Apollo_None;Apollón_N
\;Pluto_None;Plutón_N
;vůně_None;vůnička_N
;škorně_None;škornička_N
;Stuartovec_None;Stuartovna_N
;Přemyslovec_None;Přemyslovna_N
;vlasostřih_None;vlasostřižna_N
;koželuh_None;koželužna_N
;nekalý_None;nekale_D
;malý_None;male_D
;krásný_None;krásňoučký_A
;volný_None;volňoučký_A
;rozum_None;rozoumek_N
;chlum_None;chloumek_N
;čičorka_None;čičorenka_N
\;viklefista_None;viklefovec_N
\;darwinista_None;darwinovec_N
\;zpředu_None;zepředu_D
\;vpředu_None;vepředu_D
\;plucha_None;pluška_N
\;bor_None;bór_N
\;lavor_None;lavór_N
;prach_None;prašný_A
;krychle_None;krychelný_A
;vochle_None;vochelný_A
\;reeskont_None;reeskompt_N
\;eskont_None;eskompt_N
;Sparta_None;Sparťan_N
;Kréta_None;Kréťan_N
\;čmáranice_None;čmáranina_N
\;motanice_None;motanina_N
;mžít_None;mživý_A
\;solitérní_None;solitární_A
\;regulérní_None;regulární_A
;program_None;prográmek_N
;hrádek_None;hrádecký_A
;košerák_None;košerácký_A
\;vestibul_None;vestibulum_N
\;fakt_None;faktum_N
\;vpozdáli_None;vpovzdáli_D
\;zpozdáli_None;zpovzdáli_D
\;přízemí_None;přízemek_N
\;zástřeší_None;zástřešek_N
\;oceloryt_None;ocelorytectví_N
\;stávkokaz_None;stávkokazectví_N
\;komposice_None;kompozice_N
\;disposice_None;dispozice_N
;ústavodárce_None;ústavodárný_A
\;šepmistr_None;šeptmistr_N
\;vachmistr_None;vachtmistr_N
;Peru_None;Peruánec_N
\;Velkobrit_None;Velkobritánec_N
\;záhumek_None;záhumeň_N
\;záhrobek_None;záhrobeň_N
;rynk_None;rynek_N
;herynk_None;herynek_N
;vtipkálek_None;vtipkálský_A
;tichošlápek_None;tichošlápský_A
;flexe_None;flekční_A
;profylaxe_None;profylakční_A
;zálesí_None;záleský_A
;podlesí_None;podleský_A
;zpěvohra_None;zpěvohříčka_N
;veselohra_None;veselohříčka_N
;urosepse_None;uroseptický_A
;asepse_None;aseptický_A
;štos_None;štůsek_N
;Fénicie_None;Féničan_N
;okoukat_None;okukovat_V
;obkoukat_None;obkukovat_V
;Polák_None;Polka_N
\;šesták_None;šestka_N
;naposled_None;naposledy_D
\;bohudík_None;bohudíky_D
\;přídatek_None;přídavek_N
\;zůstatek_None;zůstavek_N
;společenstvo_None;společenstevní_A
;družstvo_None;družstevní_A
;prubovat_None;prubírovat_V
;otaxovat_None;otaxírovat_V
;hřbet_None;hřbítek_N
;Žofka_None;Žofina_N
\;pipka_None;pipina_N
;masojed_None;masojídek_N
\;klausura_None;klauzura_N
\;tonsura_None;tonzura_N
;Pavel_None;Pavla_N
;Karel_None;Karla_N
\;zestudovat_None;zeštudovat_V
\;prostudovat_None;proštudovat_V
\;záhubný_None;záhublivý_A
\;roztažný_None;roztažlivý_A
\;čemejrat_None;čemejřit_V
\;vejrat_None;vejřit_V
;ostroh_None;ostrožný_A
;spektrograf_None;spektrografický_A
;vlákno_None;vlákýnko_N
;sukno_None;sukýnko_N
\;dopola_None;dopolou_D
\;zpola_None;zpolou_D
\;Vergil_None;Vergilius_N
\;Xaver_None;Xaverius_N
\;jahodí_None;jahodina_N
\;ořeší_None;ořešina_N
\;bakterie_None;baktérie_N
\;pikanterie_None;pikantérie_N
;pronomen_None;pronominální_A
;nomen_None;nominální_A
\;zpozdáli_None;zpovzdálečí_D
\;vpozdáli_None;vpovzdálečí_D
;Pepa_None;Pepča_N
;Hela_None;Helča_N
\;vítězka_None;vítězkyně_N
\;žebračka_None;žebračkyně_N
\;vpozdáli_None;vpovzdálí_D
\;zpozdáli_None;zpovzdálí_D
\;slzavý_None;slzivý_A
\;rezavý_None;rezivý_A
\;hnedky_None;hnedka_D
\;teďky_None;teďka_D
;instinkt_None;instinktivní_A
;klíště_None;klíšťátko_N
;labutě_None;labuťátko_N
;účet_None;účetní_N
;Milada_None;Miládka_N
