245141	kampovat	kampovat_:T_^(osazovat_na_ozub)	V	245157	kamp
245205	kamuflážovat	kamuflážovat_:T_,a_,h	V	245196	kamufláž
245225	kamuflovat	kamuflovat_:T	V		
245351	kanalizovat	kanalizovat_:T	V	245366	kanál
245552	kandidovat	kandidovat_:T	V		
245588	kandovat	kandovat_:T	V		
245628	kandýrovat	kandýrovat_:T	V		
245664	kanelovat	kanelovat_:T	V		
245837	kaňkovat	kaňkovat_:T_,l_^(pářit_se)	V	245817	kaňka
245946	kanonizovat	kanonizovat_:T	V	250337	kanonický
246126	kantorovat	kantorovat_:T	V	246116	kantor
246510	kapírovat	kapírovat_:T_,s_^(chápat)	V		
246559	kapitalizovat	kapitalizovat_:T	V	246576	kapitální
246602	kapitánovat	kapitánovat_:T	V	246591	kapitán
246660	kapitulovat	kapitulovat_:T	V		
246722	kaplanovat	kaplanovat_:T	V	246712	kaplan
246820	kapotovat	kapotovat_:T_,h	V	246805	kapota
246935	kapricírovat	kapricírovat_:T	V		
247057	kapslovat	kapslovat_:T	V	247042	kapsle
247086	kapsovat	kapsovat_:T	V	246999	kapsa
247415	karamelizovat	karamelizovat_:T	V	247431	karamel
247485	karanténovat	karanténovat_:T	V	247473	karanténa
247752	karbonizovat	karbonizovat_:T	V	247764	karbon
247774	karbonovat	karbonovat_:T	V	247764	karbon
247815	karbovat	karbovat_:T	V		
248200	karikovat	karikovat_:T	V		
248671	karosovat	karosovat_:T_:W	V	248648	karosa
248888	kartáčovat	kartáčovat_:T	V	248879	kartáč
248947	kartelizovat	kartelizovat_:T	V	248959	kartel
249035	kartonovat	kartonovat_:T	V	249025	karton
249089	kartovat	kartovat_:T	V	248922	karta
249349	kasernovat	kasernovat_:T	V		
249412	kasírovat	kasírovat_:T	V	249267	kasa
249679	kastovat	kastovat_:T	V	249595	kasta
249717	kastrovat	kastrovat_:T	V		
249819	kašírovat	kašírovat_:T	V		
249866	kašmírovat	kašmírovat_:T	V	249857	kašmír
250064	kašulírovat	kašulírovat_:T	V		
250158	katalogizovat	katalogizovat_:T	V	250170	katalog
250193	katalyzovat	katalyzovat_:T	V		
250242	katapultovat	katapultovat_:T	V	250233	katapult
250352	kategorizovat	kategorizovat_:T	V		
250383	katechizovat	katechizovat_:T	V	250373	katechismus
250451	katetrizovat	katetrizovat_:T	V	250463	katetr
250578	katolizovat	katolizovat_:T	V	257355	katolický
250604	katovat	katovat_:T_,a	V	250539	kat
250767	kaučovat	kaučovat_:T_;w	V		
251963	kejdovat	kejdovat_:T	V	251951	kejda
252085	kejklovat	kejklovat_:T_,e	V	252064	kejkle
252278	kelímkovat	kelímkovat_:T_,h_^(nalévat_do_kelímků)	V	252264	kelímek
252513	kempovat	kempovat_:T	V	252502	kemp
253320	kešovat	kešovat_:T	V	253311	keš
253751	kibicovat	kibicovat_:T	V	253742	kibic
255050	klackovat	klackovat_:T	V	255027	klacek
255540	klasicizovat	klasicizovat_:T	V	255522	klasicismus
255605	kláskovat	kláskovat_:T	V	255520	klásek
255872	klavírovat	klavírovat_:T_,h	V	255863	klavír
256258	klempírovat	klempírovat_:T_,h	V	256272	klempíř
256578	klerikalizovat	klerikalizovat_:T	V	256592	klerikální
256931	kličkovat	kličkovat_:T	V	256916	klička
256976	klíčovat	klíčovat_:T	V	256966	klíč
257163	klihovat	klihovat_:T	V	257131	klih
257377	klimatizovat	klimatizovat_:T	V		
257757	klínovat	klínovat_:T	V	257741	klín
258343	klonovat	klonovat_:T	V	258334	klon
258468	klopovat	klopovat_:T	V	258363	klopa
258719	klovat	klovat_:T	V		
259734	knihovat	knihovat_:T	V	259675	kniha
259954	knockautovat	knockautovat_:T	V	259966	knockout
260008	knokautovat	knokautovat_:T_:W	V	259999	knokaut
260206	koagulovat	koagulovat_:T_:W	V		
260238	koalovat	koalovat_:T_:W	V	260221	koala
260852	kočírovat	kočírovat_:T	V	260837	kočí
260903	kočkovat	kočkovat_:T	V	260876	kočka
260940	kočovat	kočovat_:T	V	260837	kočí
261141	kódovat	kódovat_:T	V	261109	kód
261256	koeficientovat	koeficientovat_:T	V	261247	koeficient
261486	koherovat	koherovat_:T	V		
261736	koincidovat	koincidovat_:T	V		
261933	koketovat	koketovat_:T	V	261916	koketa
262107	koksovat	koksovat_:T	V	262093	koks
262221	kolaborovat	kolaborovat_:T	V	290574	laborovat
262241	kolabovat	kolabovat_:T	V		
262264	kolacionovat	kolacionovat_:T_:W	V		
262426	kolaudovat	kolaudovat_:T_:W	V		
262452	kolážovat	kolážovat_:T	V	262443	koláž
262694	koledovat	koledovat_:T	V	262673	koleda
262777	kolejovat	kolejovat_:T	V	262768	kolej
262824	kolektivizovat	kolektivizovat_:T_:W	V	262838	kolektivní
263081	kolíčkovat	kolíčkovat_:T	V	263071	kolíček
263107	kolidovat	kolidovat_:T	V		
263155	kolíkovat	kolíkovat_:T	V	263145	kolík
263188	kolimovat	kolimovat_:T	V		
263325	kolkovat	kolkovat_:T	V	262795	kolek
263586	kolokvovat	kolokvovat_:T	V		
263700	kolonizovat	kolonizovat_:T_:W	V	263666	kolonie
263778	kolorovat	kolorovat_:T	V		
263887	kolovat	kolovat_:T	V	263717	kolo
263987	kolportovat	kolportovat_:T	V		
264137	komandovat	komandovat_:T	V		
264224	komasovat	komasovat_:T	V		
264298	kombinovat	kombinovat_:T	V		
264378	komentovat	komentovat_:T_:W	V		
264413	komercializovat	komercializovat_:T	V	264426	komerciální
264437	komercionalizovat	komercionalizovat_:T	V	264426	komerciální
264671	komletovat	komletovat_:T	V		
264794	komorovat	komorovat_:T	V	264757	komora
264880	komparovat	komparovat_:T	V		
264938	kompensovat	kompensovat_:T_:W	V		
264966	kompenzovat	kompenzovat_:T_:W	V		
265019	kompilovat	kompilovat_:T_:W	V		
265064	komplementovat	komplementovat_:T	V	265055	komplement
265095	kompletizovat	kompletizovat_:T_:W	V	265110	kompletní
265121	kompletovat	kompletovat_:T_:W	V	265111	komplet
265165	komplikovat	komplikovat_:T	V		
265201	komponovat	komponovat_:T	V		
265237	kompostovat	kompostovat_:T	V	265228	kompost
265263	kompotovat	kompotovat_:T_:W	V	265254	kompot
265321	kompresovat	kompresovat_:T	V		
265346	komprimovat	komprimovat_:T	V		
265377	kompromitovat	kompromitovat_:T_:W	V		
265405	komputerizovat	komputerizovat_:T	V	265417	komputer
265497	komunikovat	komunikovat_:T_:W	V		
265537	komunizovat	komunizovat_:T	V	265510	komunismus
265579	komutovat	komutovat_:T	V		
265741	koncedovat	koncedovat_:T	V		
265802	koncentrovat	koncentrovat_:T_:W	V		
265842	konceptualizovat	konceptualizovat_:T	V	265855	konceptuální
265878	koncertovat	koncertovat_:T	V	265869	koncert
265912	koncesovat	koncesovat_:T	V		
265966	koncipovat	koncipovat_:T_:W	V		
265996	koncovat	koncovat_:T	V	266330	konec
266107	kondemnovat	kondemnovat_:T	V		
266147	kondenzovat	kondenzovat_:T	V		
266178	kondicionovat	kondicionovat_:T	V		
266198	kondiciovat	kondiciovat_:T	V	266162	kondice
266235	kondolovat	kondolovat_:T	V		
266492	konfekcionovat	konfekcionovat_:T	V	266476	konfekce
266524	konferovat	konferovat_:T	V		
266574	konfigurovat	konfigurovat_:T	V		
266595	konfinovat	konfinovat_:T	V		
266619	konfirmovat	konfirmovat_:T	V		
266642	konfiskovat	konfiskovat_:T_:W	V		
266718	konfrontovat	konfrontovat_:T_:W	V		
266772	konglobovat	konglobovat_:T	V		
266877	koníčkovat	koníčkovat_:T	V	266858	koníček
266981	konjugovat	konjugovat_:T	V		
267032	konkatenovat	konkatenovat_:T	V		
267094	konkretizovat	konkretizovat_:T_:W	V	267108	konkrétní
267142	konkurovat	konkurovat_:T	V		
267274	konotovat	konotovat_:T	V		
267323	konsekrovat	konsekrovat_:T	V		
267428	konsolidovat	konsolidovat_:T_:W	V		
267460	konsonovat	konsonovat_:T	V		
267501	konspirovat	konspirovat_:T	V		
267574	konstatovat	konstatovat_:T_:W	V		
267603	konsternovat	konsternovat_:T_:W	V		
267638	konstituovat	konstituovat_:T_:W	V		
267694	konstruovat	konstruovat_:T	V		
267727	konsultovat	konsultovat_:T_:W	V		
267795	kontaktovat	kontaktovat_:T	V		
267827	kontaminovat	kontaminovat_:T_:W	V		
267851	kontejnerizovat	kontejnerizovat_:T_:W	V	267864	kontejner
267873	kontejnerovat	kontejnerovat_:T	V	267864	kontejner
267903	kontemplovat	kontemplovat_:T	V		
267930	kontextualizovat	kontextualizovat_:T	V	267943	kontextuální
267975	kontingentovat	kontingentovat_:T	V	267966	kontingent
268003	kontinuovat	kontinuovat_:T	V		
268047	kontovat	kontovat_:T	V		
268294	kontrastovat	kontrastovat_:T	V	268284	kontrast
268365	kontrolovat	kontrolovat_:T	V	268344	kontrola
268388	kontrovat	kontrovat_:T	V		
268421	kontumovat	kontumovat_:T_:W	V		
268450	konturovat	konturovat_:T	V	268434	kontura
268556	konvencionalizovat	konvencionalizovat_:T	V	268569	konvencionální
268586	konvenovat	konvenovat_:T	V		
268616	konvergovat	konvergovat_:T	V		
268664	konvertovat	konvertovat_:T	V		
268691	konverzovat	konverzovat_:T	V		
268825	konzervovat	konzervovat_:T_:W	V	268776	konzerva
268904	konzultovat	konzultovat_:T_:W	V		
268946	konzumovat	konzumovat_:T	V		
269074	koordinovat	koordinovat_:T_:W	V	429545	ordinovat
269424	kopírovat	kopírovat_:T	V		
269492	kopkovat	kopkovat_:T	V	269478	kopka
269778	kopulovat	kopulovat_:T	V		
269899	korálkovat	korálkovat_:T	V	269879	korálek
270243	korektorovat	korektorovat_:T	V	270234	korektor
270286	korelovat	korelovat_:T	V		
270339	korepetitovat	korepetitovat_:T	V		
270359	korepetovat	korepetovat_:T	V		
270392	korespondovat	korespondovat_:T	V		
270476	korigovat	korigovat_:T_:W	V		
270566	korkovat	korkovat_:T	V	270223	korek
270630	kormidlovat	kormidlovat_:T	V	270621	kormidlo
270846	korodovat	korodovat_:T	V		
271117	kortešovat	kortešovat_:T_,t_^(agitovat_pro_někoho,_něco)	V	271128	korteš
271184	korumpovat	korumpovat_:T_:W	V		
271234	korunovat	korunovat_:T_:W	V	271200	koruna
271398	korzovat	korzovat_:T	V	271389	korzo
271529	kořenovat	kořenovat_:T	V	271513	kořen
272306	kostičkovat	kostičkovat_:T	V	272297	kostička
272639	kostýmovat	kostýmovat_:T	V	272627	kostým
272786	košerovat	košerovat_:T	V	272798	košer–N–košer-1_^(pokrm_vyhovující_předpisům_judaizmu)
273508	kotovat	kotovat_:T	V		
273509	kótovat	kótovat_:T	V		
273813	koučovat	koučovat_:T	V	273804	kouč
273999	koulovat	koulovat_:T	V	273958	koule
274275	kouskovat	kouskovat_:T	V	274263	kousek
275017	kozelcovat	kozelcovat_:T	V	275029	kozelec
275114	kozlíkovat	kozlíkovat_:T	V	275104	kozlík
275712	kráglovat	kráglovat_:T_,v	V		
276143	krakelovat	krakelovat_:T	V	276134	krakel
276373	kralovat	kralovat_:T	V	276355	král
276609	krámovat	krámovat_:T	V	276579	krám
276636	kramplovat	kramplovat_:T	V	276626	krampl
277156	kráterovat	kráterovat_:T	V	277147	kráter
277339	kratogenizovat	kratogenizovat_:T	V	<<<kratogen>>>	
277450	kraulovat	kraulovat_:T	V	277441	kraul
277841	krečovat	krečovat_:T	V	<<<?>>>	
277865	kredeizovat	kredeizovat_:W	V	<<<?>>>	
277905	kreditovat	kreditovat_:T	V	277892	kredit
277960	krechtovat	krechtovat_:T	V	277951	krecht
278233	krémovat	krémovat_:T	V	278205	krém
278304	krenelovat	krenelovat_:T	V		
278350	kreolizovat	kreolizovat_:T	V	278363	kreol
278384	kreovat	kreovat_:T_:W_,t_^(tvořit;;jmenovat)	V		
278459	krepovat	krepovat_:T	V	278431	krep
278935	kriminalizovat	kriminalizovat_:T	V	278949	kriminální
279230	kritizovat	kritizovat_:T	V	281563	kritický
279758	krokovat	krokovat_:T	V	279735	krok
280071	krosčekovat	krosčekovat_:T	V	280062	krosček
280345	kroužkovat	kroužkovat_:T	V	280295	kroužek
280786	krumplovat	krumplovat_:T	V		
281500	kryptovat	kryptovat_:T	V	281397	krypta
281588	krystalizovat	krystalizovat_:T	V	283699	krystalický
281623	krystalovat	krystalovat_:T	V	281601	krystal
281903	křečkovat	křečkovat_:T	V	281887	křeček
281934	křečovat	křečovat_:T	V	281923	křeč
282442	křídlovat	křídlovat_:T	V	282429	křídlo
282483	křídovat	křídovat_:T	V	282411	křída
282974	křížkovat	křížkovat_:T	V	282923	křížek
283037	křižovat	křižovat_:T	V	283011	kříž
283308	kšaftovat	kšaftovat_:T	V	283299	kšaft
283376	kšeftovat	kšeftovat_:T	V	283365	kšeft
283423	kšírovat	kšírovat_:T	V	283413	kšír
283807	kubizovat	kubizovat_:T	V	283763	kubismus
284362	kufrovat	kufrovat_:T	V	284353	kufr
285336	kulminovat	kulminovat_:T	V		
285357	kulmovat	kulmovat_:T	V	285320	kulma
285493	kultivovat	kultivovat_:T	V		
285792	kumulovat	kumulovat_:T	V		
286276	kupážovat	kupážovat_:T_^(smíchat)	V	286287	kupáž
286406	kupírovat	kupírovat_:T_:W	V		
286451	kupkovat	kupkovat_:T	V	286437	kupka
286641	kurátorovat	kurátorovat_:T	V	286632	kurátor
287052	kurtovat	kurtovat_:T_,h	V	287040	kurt
287144	kurýrovat	kurýrovat_:T_,h	V	287135	kurýr
287445	kušovat	kušovat_:T	V		
287595	kutikularizovat	kutikularizovat_:T	V	287585	kutikula
288090	kvádrovat	kvádrovat_:T	V	288074	kvádr
288235	kvaltovat	kvaltovat_:T_,h	V	288226	kvalt
288302	kvantizovat	kvantizovat_:T	V	288342	kvantum
288324	kvantovat	kvantovat_:T	V	288342	kvantum
288788	kverulovat	kverulovat_:T_,h	V		
289184	kvitovat	kvitovat_:T	V		
289270	kvotovat	kvotovat_:T	V	289251	kvóta
289271	kvótovat	kvótovat_:T	V	289251	kvóta
289391	kyanizovat	kyanizovat_:T	V	289404	kyan
289417	kyanovat	kyanovat_:T	V	289404	kyan
289497	kýblovat	kýblovat_:T	V	289488	kýbl
290113	kyselňovat	kyselňovat_:T	V	290144	kyselý
290305	kytovat	kytovat_:T	V	290333	kyt–N–kyt-1_^(tmel)
290369	kývat	kývat_:T	V		
290574	laborovat	laborovat_:T	V		
290952	ládovat	ládovat_:T	V		
291300	lahvovat	lahvovat_:T	V	291175	lahev
291407	laicizovat	laicizovat_:T	V	291435	laik
291563	lajkovat	lajkovat_:T_,h_,t	V	291554	lajk
291594	lajnovat	lajnovat_:T	V	291578	lajna
291819	lakovat	lakovat_:T	V	291742	lak
291926	lakýrovat	lakýrovat_:T	V	291742	lak
292150	lamelovat	lamelovat_:T	V	292138	lamela
292184	lamentovat	lamentovat_:T	V		
292243	laminovat	laminovat_:T	V	292234	lamino
293067	lápisovat	lápisovat_:T	V	293058	lápis
293474	lasovat	lasovat_:T_:W	V	293462	laso
293593	laškovat	laškovat_:T	V		
293822	latinizovat	latinizovat_:T_:W	V	293858	latinský
293904	laťovat	laťovat_:T	V	293885	lať
294292	lavírovat	lavírovat_:T	V		
294605	lazurovat	lazurovat_:T	V	294587	lazura
294659	lažírovat	lažírovat_:T_,l	V		
294750	leasovat	leasovat_:T	V		
295119	ledkovat	ledkovat_:T	V		
295208	ledovat	ledovat_:T	V	295175	led
295410	legalizovat	legalizovat_:T	V	295423	legální
295459	legendarizovat	legendarizovat_:T	V	295472	legendární
295580	legitimizovat	legitimizovat_:T	V	295593	legitimní
295603	legitimovat	legitimovat_:T	V	295593	legitimní
295644	legovat	legovat_:T	V		
296332	lektorovat	lektorovat_:T	V	296323	lektor
296393	lelkovat	lelkovat_:T	V	296362	lelek
296518	lemovat	lemovat_:T	V	296494	lem
296906	lenovat	lenovat_:T	V	296760	lenit
297926	letimovat	letimovat_:T	V		
298078	letovat	letovat_:T	V		
298306	levelovat	levelovat_:T	V	298292	level
298411	levitovat	levitovat_:T_:W	V		
298594	lexikalizovat	lexikalizovat_:T_:W	V	298608	lexikální
299062	liberalizovat	liberalizovat_:T	V	299083	liberální
299128	liberovat	liberovat_:T	V		
299355	libovat	libovat_:T	V	299220	líbit
299492	licencovat	licencovat_:T	V	299482	licence
299540	licitovat	licitovat_:T	V		
299599	lícovat	lícovat_:T	V	299574	líc
299816	lídrovat	lídrovat_:T	V	299807	lídr
300027	lifrovat	lifrovat_:T_,h	V		
300053	liftovat	liftovat_:T_,l	V	300044	lift
300615	likvidovat	likvidovat_:T_:W	V		
300870	limitovat	limitovat_:T	V	300861	limit
301144	linearizovat	linearizovat_:T_:W	V	301158	lineární
301284	linkovat	linkovat_:T	V	301240	linka
301958	lisovat	lisovat_:T	V	301938	lis
302060	lístkovat	lístkovat_:T	V	302024	lístek
302130	listovat	listovat_:T	V	302089	list
302311	lištovat	lištovat_:T	V	302290	lišta
302663	litovat	litovat_:T	V		
302850	livrejovat	livrejovat_:T	V	302841	livrej
303166	loadovat	loadovat_:T	V		
303233	lobbovat	lobbovat_:T	V		
303353	lobovat	lobovat_:T	V	303330	lob
303646	logaritmovat	logaritmovat_:T	V	303658	logaritmus
303701	logizovat	logizovat_:T	V	308551	logický
303757	logovat	logovat_:T	V	303775	log
303953	lojovat	lojovat_:T	V	306820	lůj
304052	lokalizovat	lokalizovat_:T	V	304079	lokální
304295	lomcovat	lomcovat_:T	V		
304566	lonžovat	lonžovat_:T	V	304557	lonže
304965	losovat	losovat_:T	V	304991	los–N–los-2_^(výherní)
305321	louhovat	louhovat_:T	V	305309	louh
306682	luftovat	luftovat_:T_,h	V	306673	luft
306769	luhovat	luhovat_:T_,n_^(louhovat)	V	306758	luh
307790	lustrovat	lustrovat_:T	V		
308077	luxovat	luxovat_:T	V	308058	lux
308435	lynčovat	lynčovat_:T	V		
308467	lynchovat	lynchovat_:T	V	308483	Lynch
308503	lyofilizovat	lyofilizovat_:T_:W	V	308517	lyofilní
308570	lyrizovat	lyrizovat_:T	V	310044	lyrický
308806	lyžovat	lyžovat_:T	V	308789	lyže
309058	macerovat	macerovat_:T	V		
309528	maďarizovat	maďarizovat_:T	V	309569	maďarský
310071	magnetizovat	magnetizovat_:T	V	318486	magnetický
310157	magnetovat	magnetovat_:T	V	310085	magnet
310795	machrovat	machrovat_:T	V	310786	machr
310927	mailovat	mailovat_:T_,h_,t	V	310918	mail
311343	majorizovat	majorizovat_:T	V		
312012	makulovat	makulovat_:T	V		
312342	maleinovat	maleinovat_:T	V		
313201	malovat	malovat_:T	V		
313338	maltovat	maltovat_:T	V	313292	malta
313370	maltretovat	maltretovat_:T_,s	V		
313754	manažerovat	manažerovat_:T	V	313743	manažer
313788	manažovat	manažovat_:T	V		
314023	mandlovat	mandlovat_:T	V	314003	mandl
314182	manévrovat	manévrovat_:T	V	314169	manévr
314371	manifestovat	manifestovat_:T	V	314362	manifest
314418	manikúrovat	manikúrovat_:T	V	314408	manikúra
314498	manipulovat	manipulovat_:T	V		
314992	mapovat	mapovat_:T	V	314962	mapa
315515	marginalizovat	marginalizovat_:T	V	315528	marginální
315851	marinovat	marinovat_:T	V		
316068	markovat	markovat_:T	V		
316161	markýrovat	markýrovat_:T_,h	V		
316368	marodovat	marodovat_:T	V	316381	marod–N–marod-1
317269	masakrovat	masakrovat_:T_:W	V		
317460	masírovat	masírovat_:T	V		
317525	maskovat	maskovat_:T	V	317494	maska
317558	maskulinizovat	maskulinizovat_:T	V	317571	maskulinní
317855	masterovat	masterovat_:T_,t	V	<<<master>>>	
317977	mastrovat	mastrovat_:T_,t	V	<<<master>>>	
318006	masturbovat	masturbovat_:T	V		
318111	mašinovat	mašinovat_:T	V	318074	mašina
318135	mašírovat	mašírovat_:T_,h	V		
318218	mašlovat	mašlovat_:T	V	318197	mašle
318279	mašťovat	mašťovat_:T	V	317914	mastit
318506	matematizovat	matematizovat_:T	V	321913	matematický
318555	materializovat	materializovat_:T	V	318573	materiální
318702	matchovat	matchovat_:T	V		
318936	matovat	matovat_:T_:W	V	318873	mat
318998	matricovat	matricovat_:T	V		
319064	matrovat	matrovat_:T	V		
319227	maturovat	maturovat_:T_:W	V		
319590	maušlovat	maušlovat_:T_,h_,s	V	<<<?>>>	
319630	mávat	mávat_:T	V		
319723	maximalizovat	maximalizovat_:T_:W	V	319737	maximální
320755	meadrovat	meadrovat_:T	V		
320785	meandrovat	meandrovat_:T	V	320776	meandr
321093	medializovat	medializovat_:T	V	321106	mediální
321221	medikovat	medikovat_:T	V		
321314	meditovat	meditovat_:T	V		
321448	medovat	medovat_:T	V	321388	med
321954	mechanizovat	mechanizovat_:T	V	324460	mechanický
322249	mejlovat	mejlovat_:T_,h_^(^GC**mailovat)	V	322223	mejl
322618	meldovat	meldovat_:T	V		
322806	meliorovat	meliorovat_:T	V		
322828	melírovat	melírovat_:T	V	322819	melír
323249	memorovat	memorovat_:T	V		
323621	menstruovat	menstruovat_:T	V		
323733	mentorovat	mentorovat_:T	V	323724	mentor
324472	mesmerizovat	mesmerizovat_:T_,t_^(hypnotizovat)	V	324916	mesmerický
324947	metalizovat	metalizovat_:T_:W	V	339038	metalický
325042	metamorfizovat	metamorfizovat_:T	V	325055	metamorfní
325066	metamorfovat	metamorfovat_:T	V		
325088	metamorfózovat	metamorfózovat_:T	V	325077	metamorfóza
325839	mezerovat	mezerovat_:T	V	325824	mezera
326661	mezníkovat	mezníkovat_:T	V	326651	mezník
327003	míčkovat	míčkovat_:T	V	326963	míček
327214	migrovat	migrovat_:T	V		
329268	miliskovat	miliskovat_:T	V		
329312	militarizovat	militarizovat_:T_:W	V	329327	militární
329381	milkovat	milkovat_:T	V	329365	milka
329638	milovat	milovat_:T	V		
330491	mincovat	mincovat_:T	V	330467	mince
330585	mineralizovat	mineralizovat_:T	V	330605	minerální
330701	miniaturizovat	miniaturizovat_:T	V	330715	miniaturní
330967	minimalizovat	minimalizovat_:T	V	330981	minimální
331180	ministrovat	ministrovat_:T	V		
332200	mistrovat	mistrovat_:T	V	332188	mistr
332527	mitigovat	mitigovat_:T_,t_^(omezit_následky_pandemie)	V		
332770	mixovat	mixovat_:T	V		
333697	mlýnkovat	mlýnkovat_:T	V	333678	mlýnek
334607	mobilizovat	mobilizovat_:T	V	334622	mobilní
334633	mobilovat	mobilovat_:T_,h_^(volat_mobilem)	V	334623	mobil
334844	močůvkovat	močůvkovat_:T	V	334835	močůvka
334932	modelovat	modelovat_:T	V	334922	model
334966	modemovat	modemovat_:T	V	334957	modem
335025	modernizovat	modernizovat_:T_:W	V	334999	moderní
335047	moderovat	moderovat_:T	V		
335615	modularizovat	modularizovat_:T	V	335628	modulární
335641	modulovat	modulovat_:T	V	335631	modul
335928	moirovat	moirovat_:T	V		
336150	mokvat	mokvat_:T	V		
336625	monetizovat	monetizovat_:T	V	336613	moneta
336732	monitorovat	monitorovat_:T	V	336723	monitor
337397	montovat	montovat_:T	V		
337474	monumentalizovat	monumentalizovat_:T_:W	V	337488	monumentální
337638	moralizovat	moralizovat_:T	V	337660	morální
337878	mordovat	mordovat_:T	V		
338756	moštovat	moštovat_:T	V	338744	mošt
338894	motivovat	motivovat_:T_:W	V	338885	motiv
339066	motorizovat	motorizovat_:T	V	344090	motorický
339423	mourovat	mourovat_:T_,h_,n	V	339411	mour
339803	mramorovat	mramorovat_:T	V	339794	mramor
340678	mřížkovat	mřížkovat_:T	V	340668	mřížka
340706	mřížovat	mřížovat_:T	V	340697	mříž
341068	mudrovat	mudrovat_:T	V		
341494	mulčovat	mulčovat_:T	V		
342912	mustrovat	mustrovat_:T_,h_,s_^(povýšeně_poučovat;;posuzovat)	V	342903	mustr
343132	mutovat	mutovat_:T	V		
343214	muzicírovat	muzicírovat_:T	V	343243	muzika
343478	myelinizovat	myelinizovat_:T	V	343493	myelin
344003	myškovat	myškovat_:T_^(lovit_myši;;napodobovat_myší_pískání)	V	343985	myška
344048	myšovat	myšovat_:T	V	344033	myš
344138	mýtizovat	mýtizovat_:T	V	364558	mýtický
344139	mytizovat	mytizovat_:T_:W	V	344091	mytický
344398	naadresovat	naadresovat_:W	V	3095	adresovat
344422	naagregovat	naagregovat_:W	V	4428	agregovat
344442	naakumulovat	naakumulovat_:W	V	6307	akumulovat
344463	naanimovat	naanimovat_:W	V	12081	animovat
344483	naaranžovat	naaranžovat_:W	V	16097	aranžovat
344513	naatrahovat	naatrahovat_:W	V	20136	atrahovat
344537	nabacánkovat	nabacánkovat_:W_,h	V	<<<bacánkovat>>>	
344619	nabahňovat	nabahňovat_:T	V	<<<nabahnit>>>	
344715	nabalzámovat	nabalzámovat_:W	V	<<<balzámovat>>>	
345501	náborovat	náborovat_:T	V	345492	nábor
345691	nabrífovat	nabrífovat_:W_,h	V	<<<brífovat>>>	
345779	nabrušovat	nabrušovat_:T	V	345730	nabrousit
346378	nacionalizovat	nacionalizovat_:T_:W	V	346403	nacionální
346431	nacizovat	nacizovat_:T_:W	V	346411	nacismus
347385	načuhovat	načuhovat_:T_,h	V	<<<načuhnout>>>	
349694	nadržovat	nadržovat_:T	V	349673	nadržet
350896	ňafkovat	ňafkovat_:T_,h	V	350887	ňafka
351263	nafukovat	nafukovat_:T	V	351093	nafouknout
353322	nachvat	nachvat	D	220790	chvat
353775	naistalovat	naistalovat_:W	V	225793	instalovat
354435	nakárovat	nakárovat_:W_,h	V	<<<károvat>>>	
355050	nakmínovat	nakmínovat_:W	V	<<<kmínovat>>>	
355887	nakrajovat	nakrajovat_:T	V	355874	nakrájet
355907	nakrakonošovat	nakrakonošovat_:T_,h	V	<<<krakonošovat>>>	
355997	nakrepovat	nakrepovat_:T	V	278459	krepovat
356152	nakrucovat	nakrucovat_:T	V	356136	nakroutit
356355	nakukovat	nakukovat_:T	V	355694	nakouknout
356395	nakulovat	nakulovat_:T	V	355707	nakoulet
356564	nakusovat	nakusovat_:T	V	355790	nakousnout
356607	nakvartýrovat	nakvartýrovat_:W	V	<<<kvartýrovat>>>	
357248	nalejvat	nalejvat_:T_,h	V	<<<nalejt>>>	
357310	nálepkovat	nálepkovat_:T	V	357300	nálepka
357356	nalepšovat	nalepšovat_:T	V	<<<nalepšit>>>	
358145	náložkovat	náložkovat_:T	V	358136	náložka
358662	náměstkovat	náměstkovat_:T	V	358651	náměstek
359852	nánosovat	nánosovat_:T	V	359842	nános
360193	naolejíčkovat	naolejíčkovat_:W	V	<<<olejíčkovat>>>	
361303	napichovat	napichovat_:T	V	361285	napíchnout
362970	naprašovat	naprašovat_:T	V	362940	naprášit
363688	napřimovat	napřimovat_:T	V	363677	napřímit
364486	narichtovat	narichtovat_:T_,h	V	<<<richtovat>>>	
364573	narkotizovat	narkotizovat_:T	V	380983	narkotický
364735	nárokovat	nárokovat_:T	V		
365206	narvat	narvat	V	625652	rvát
365567	nařvat	nařvat	V	629634	řvát
365699	nasakovat	nasakovat_:T	V	365682	nasáknout
367443	naspídovat	naspídovat_:W_,h	V	<<<spídovat>>>	
368692	nastřikovat	nastřikovat_:T	V	368674	nastříknout
369182	nasvicovat	nasvicovat_:T	V	369203	nasvítit
369423	našamponovat	našamponovat_:W	V	699364	šamponovat
369880	našlapovat	našlapovat_:T	V	369862	našlápnout
370214	našpekovat	našpekovat_:W	V	<<<špekovat>>>	
370533	naštemovat	naštemovat_:W	V	<<<štemovat>>>	
370684	naštipovat	naštipovat_:T	V	370667	naštípnout
371461	natěsňovat	natěsňovat_:W	V	<<<natěsnit>>>	
371777	natlapovat	natlapovat_:T	V	371760	natlápnout
371925	natrapírovat	natrapírovat_:W_,l	V	<<<trapírovat>>>	
372408	naturalizovat	naturalizovat_:T_:W	V	372422	naturální
373588	navigovat	navigovat_:T	V		
374001	navobědvat	navobědvat_:W_,h_^(^GC**naobědvat)	V	<<<vobědvat>>>	
374119	navolňovat	navolňovat_:T	V	<<<navolnit>>>	
